Sample 1 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 1 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 2 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 2 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 3 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 3 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 4 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 4 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 5 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 5 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 7 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 7 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 8 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 8 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	
7,843750E+2	7,000795E-1	7,843750E+2	-2,691556E-1	7,843750E+2	6,967698E-1	7,843750E+2	-2,701793E-1	7,843750E+2	6,897486E-1	7,843750E+2	-2,436278E-1	7,843750E+2	6,365763E-1	7,843750E+2	-1,600229E-1	7,843750E+2	5,500425E-1	7,843750E+2	-1,108400E-1	7,843750E+2	5,300060E-1	7,843750E+2	-1,251518E-1	7,843750E+2	5,511087E-1	7,843750E+2	-1,393012E-1
7,859375E+2	6,960201E-1	7,859375E+2	-2,662240E-1	7,859375E+2	6,939655E-1	7,859375E+2	-2,720759E-1	7,859375E+2	6,864034E-1	7,859375E+2	-2,452161E-1	7,859375E+2	6,345856E-1	7,859375E+2	-1,621829E-1	7,859375E+2	5,490525E-1	7,859375E+2	-1,040838E-1	7,859375E+2	5,325982E-1	7,859375E+2	-1,191987E-1	7,859375E+2	5,546158E-1	7,859375E+2	-1,336182E-1
7,875000E+2	6,961741E-1	7,875000E+2	-2,771915E-1	7,875000E+2	6,940227E-1	7,875000E+2	-2,755286E-1	7,875000E+2	6,804601E-1	7,875000E+2	-2,471780E-1	7,875000E+2	6,311618E-1	7,875000E+2	-1,698978E-1	7,875000E+2	5,533370E-1	7,875000E+2	-1,050560E-1	7,875000E+2	5,437725E-1	7,875000E+2	-1,137634E-1	7,875000E+2	5,483820E-1	7,875000E+2	-1,374607E-1
7,890625E+2	6,938459E-1	7,890625E+2	-2,833668E-1	7,890625E+2	6,912916E-1	7,890625E+2	-2,780607E-1	7,890625E+2	6,787589E-1	7,890625E+2	-2,531706E-1	7,890625E+2	6,331468E-1	7,890625E+2	-1,728293E-1	7,890625E+2	5,537555E-1	7,890625E+2	-1,071225E-1	7,890625E+2	5,418430E-1	7,890625E+2	-1,154385E-1	7,890625E+2	5,497634E-1	7,890625E+2	-1,412199E-1
7,906250E+2	6,964467E-1	7,906250E+2	-2,839703E-1	7,906250E+2	6,887488E-1	7,906250E+2	-2,806731E-1	7,906250E+2	6,772399E-1	7,906250E+2	-2,502566E-1	7,906250E+2	6,305412E-1	7,906250E+2	-1,644527E-1	7,906250E+2	5,529672E-1	7,906250E+2	-1,066553E-1	7,906250E+2	5,388362E-1	7,906250E+2	-1,170147E-1	7,906250E+2	5,520428E-1	7,906250E+2	-1,371820E-1
7,921875E+2	6,840076E-1	7,921875E+2	-2,969415E-1	7,921875E+2	6,837914E-1	7,921875E+2	-2,836171E-1	7,921875E+2	6,709083E-1	7,921875E+2	-2,533122E-1	7,921875E+2	6,232008E-1	7,921875E+2	-1,692918E-1	7,921875E+2	5,461332E-1	7,921875E+2	-1,066750E-1	7,921875E+2	5,370197E-1	7,921875E+2	-1,228188E-1	7,921875E+2	5,504493E-1	7,921875E+2	-1,368064E-1
7,937500E+2	6,836398E-1	7,937500E+2	-2,973651E-1	7,937500E+2	6,769440E-1	7,937500E+2	-2,869640E-1	7,937500E+2	6,702726E-1	7,937500E+2	-2,592684E-1	7,937500E+2	6,250690E-1	7,937500E+2	-1,744761E-1	7,937500E+2	5,468036E-1	7,937500E+2	-1,030420E-1	7,937500E+2	5,365203E-1	7,937500E+2	-1,159879E-1	7,937500E+2	5,487621E-1	7,937500E+2	-1,333384E-1
7,953125E+2	6,817297E-1	7,953125E+2	-2,923713E-1	7,953125E+2	6,764978E-1	7,953125E+2	-2,895996E-1	7,953125E+2	6,719712E-1	7,953125E+2	-2,657197E-1	7,953125E+2	6,197161E-1	7,953125E+2	-1,696616E-1	7,953125E+2	5,546675E-1	7,953125E+2	-1,075848E-1	7,953125E+2	5,400564E-1	7,953125E+2	-1,107389E-1	7,953125E+2	5,536338E-1	7,953125E+2	-1,335005E-1
7,968750E+2	6,807523E-1	7,968750E+2	-3,009360E-1	7,968750E+2	6,779637E-1	7,968750E+2	-2,868395E-1	7,968750E+2	6,660757E-1	7,968750E+2	-2,615443E-1	7,968750E+2	6,205002E-1	7,968750E+2	-1,662488E-1	7,968750E+2	5,517771E-1	7,968750E+2	-1,040006E-1	7,968750E+2	5,425913E-1	7,968750E+2	-1,130606E-1	7,968750E+2	5,495457E-1	7,968750E+2	-1,364103E-1
7,984375E+2	6,750492E-1	7,984375E+2	-3,010713E-1	7,984375E+2	6,718403E-1	7,984375E+2	-2,930980E-1	7,984375E+2	6,602854E-1	7,984375E+2	-2,596603E-1	7,984375E+2	6,125640E-1	7,984375E+2	-1,711061E-1	7,984375E+2	5,499530E-1	7,984375E+2	-1,042260E-1	7,984375E+2	5,410476E-1	7,984375E+2	-1,124923E-1	7,984375E+2	5,492778E-1	7,984375E+2	-1,354631E-1
8,000000E+2	6,688670E-1	8,000000E+2	-2,941385E-1	8,000000E+2	6,680261E-1	8,000000E+2	-2,988383E-1	8,000000E+2	6,583826E-1	8,000000E+2	-2,641972E-1	8,000000E+2	6,125350E-1	8,000000E+2	-1,786498E-1	8,000000E+2	5,449162E-1	8,000000E+2	-1,066741E-1	8,000000E+2	5,354001E-1	8,000000E+2	-1,127586E-1	8,000000E+2	5,454267E-1	8,000000E+2	-1,377230E-1
8,015625E+2	6,613425E-1	8,015625E+2	-2,975663E-1	8,015625E+2	6,655294E-1	8,015625E+2	-3,025750E-1	8,015625E+2	6,531008E-1	8,015625E+2	-2,675399E-1	8,015625E+2	6,139954E-1	8,015625E+2	-1,742240E-1	8,015625E+2	5,458630E-1	8,015625E+2	-1,103373E-1	8,015625E+2	5,353624E-1	8,015625E+2	-1,146085E-1	8,015625E+2	5,461550E-1	8,015625E+2	-1,358244E-1
8,031250E+2	6,603404E-1	8,031250E+2	-3,089419E-1	8,031250E+2	6,621619E-1	8,031250E+2	-3,044205E-1	8,031250E+2	6,480282E-1	8,031250E+2	-2,729364E-1	8,031250E+2	6,077155E-1	8,031250E+2	-1,785369E-1	8,031250E+2	5,459869E-1	8,031250E+2	-1,104311E-1	8,031250E+2	5,383847E-1	8,031250E+2	-1,131111E-1	8,031250E+2	5,527317E-1	8,031250E+2	-1,356047E-1
8,046875E+2	6,619901E-1	8,046875E+2	-3,095505E-1	8,046875E+2	6,565712E-1	8,046875E+2	-3,044699E-1	8,046875E+2	6,465740E-1	8,046875E+2	-2,726076E-1	8,046875E+2	6,082279E-1	8,046875E+2	-1,801951E-1	8,046875E+2	5,494574E-1	8,046875E+2	-1,078955E-1	8,046875E+2	5,398416E-1	8,046875E+2	-1,156095E-1	8,046875E+2	5,519142E-1	8,046875E+2	-1,434574E-1
8,062500E+2	6,594198E-1	8,062500E+2	-3,101534E-1	8,062500E+2	6,537386E-1	8,062500E+2	-3,074866E-1	8,062500E+2	6,427938E-1	8,062500E+2	-2,764364E-1	8,062500E+2	6,049971E-1	8,062500E+2	-1,824201E-1	8,062500E+2	5,468754E-1	8,062500E+2	-1,037951E-1	8,062500E+2	5,386187E-1	8,062500E+2	-1,114450E-1	8,062500E+2	5,557694E-1	8,062500E+2	-1,417226E-1
8,078125E+2	6,539669E-1	8,078125E+2	-3,162600E-1	8,078125E+2	6,505248E-1	8,078125E+2	-3,073403E-1	8,078125E+2	6,427882E-1	8,078125E+2	-2,757167E-1	8,078125E+2	6,054075E-1	8,078125E+2	-1,822611E-1	8,078125E+2	5,457137E-1	8,078125E+2	-1,044082E-1	8,078125E+2	5,381954E-1	8,078125E+2	-1,086234E-1	8,078125E+2	5,544011E-1	8,078125E+2	-1,348511E-1
8,093750E+2	6,544610E-1	8,093750E+2	-3,203550E-1	8,093750E+2	6,480769E-1	8,093750E+2	-3,102962E-1	8,093750E+2	6,401150E-1	8,093750E+2	-2,761551E-1	8,093750E+2	6,044688E-1	8,093750E+2	-1,806328E-1	8,093750E+2	5,477882E-1	8,093750E+2	-1,115192E-1	8,093750E+2	5,375679E-1	8,093750E+2	-1,088604E-1	8,093750E+2	5,593261E-1	8,093750E+2	-1,351854E-1
8,109375E+2	6,423841E-1	8,109375E+2	-3,219236E-1	8,109375E+2	6,435634E-1	8,109375E+2	-3,143290E-1	8,109375E+2	6,375374E-1	8,109375E+2	-2,788324E-1	8,109375E+2	6,024840E-1	8,109375E+2	-1,847280E-1	8,109375E+2	5,459061E-1	8,109375E+2	-1,113561E-1	8,109375E+2	5,355619E-1	8,109375E+2	-1,130473E-1	8,109375E+2	5,534632E-1	8,109375E+2	-1,286630E-1
8,125000E+2	6,369531E-1	8,125000E+2	-3,224745E-1	8,125000E+2	6,399994E-1	8,125000E+2	-3,168066E-1	8,125000E+2	6,316338E-1	8,125000E+2	-2,817428E-1	8,125000E+2	6,020272E-1	8,125000E+2	-1,880349E-1	8,125000E+2	5,438483E-1	8,125000E+2	-1,105870E-1	8,125000E+2	5,355119E-1	8,125000E+2	-1,148928E-1	8,125000E+2	5,551035E-1	8,125000E+2	-1,270687E-1
8,140625E+2	6,341361E-1	8,140625E+2	-3,225249E-1	8,140625E+2	6,356245E-1	8,140625E+2	-3,181142E-1	8,140625E+2	6,247113E-1	8,140625E+2	-2,816352E-1	8,140625E+2	5,941232E-1	8,140625E+2	-1,825722E-1	8,140625E+2	5,417112E-1	8,140625E+2	-1,105857E-1	8,140625E+2	5,372060E-1	8,140625E+2	-1,112446E-1	8,140625E+2	5,555120E-1	8,140625E+2	-1,284996E-1
8,156250E+2	6,325571E-1	8,156250E+2	-3,206100E-1	8,156250E+2	6,304339E-1	8,156250E+2	-3,183731E-1	8,156250E+2	6,215117E-1	8,156250E+2	-2,821810E-1	8,156250E+2	5,915931E-1	8,156250E+2	-1,796892E-1	8,156250E+2	5,430161E-1	8,156250E+2	-1,097236E-1	8,156250E+2	5,385428E-1	8,156250E+2	-1,089836E-1	8,156250E+2	5,486383E-1	8,156250E+2	-1,255824E-1
8,171875E+2	6,248803E-1	8,171875E+2	-3,230977E-1	8,171875E+2	6,271049E-1	8,171875E+2	-3,209774E-1	8,171875E+2	6,208098E-1	8,171875E+2	-2,860831E-1	8,171875E+2	5,966654E-1	8,171875E+2	-1,860501E-1	8,171875E+2	5,436675E-1	8,171875E+2	-1,099067E-1	8,171875E+2	5,367912E-1	8,171875E+2	-1,072859E-1	8,171875E+2	5,493593E-1	8,171875E+2	-1,251004E-1
8,187500E+2	6,276960E-1	8,187500E+2	-3,267116E-1	8,187500E+2	6,240692E-1	8,187500E+2	-3,247036E-1	8,187500E+2	6,200254E-1	8,187500E+2	-2,855708E-1	8,187500E+2	5,974482E-1	8,187500E+2	-1,812840E-1	8,187500E+2	5,437692E-1	8,187500E+2	-1,073050E-1	8,187500E+2	5,378685E-1	8,187500E+2	-1,102768E-1	8,187500E+2	5,528954E-1	8,187500E+2	-1,227470E-1
8,203125E+2	6,242529E-1	8,203125E+2	-3,322450E-1	8,203125E+2	6,159591E-1	8,203125E+2	-3,257062E-1	8,203125E+2	6,161038E-1	8,203125E+2	-2,884933E-1	8,203125E+2	5,913107E-1	8,203125E+2	-1,820069E-1	8,203125E+2	5,460208E-1	8,203125E+2	-1,048532E-1	8,203125E+2	5,399333E-1	8,203125E+2	-1,090498E-1	8,203125E+2	5,566310E-1	8,203125E+2	-1,246730E-1
8,218750E+2	6,197964E-1	8,218750E+2	-3,340680E-1	8,218750E+2	6,134873E-1	8,218750E+2	-3,259452E-1	8,218750E+2	6,088707E-1	8,218750E+2	-2,904218E-1	8,218750E+2	5,898305E-1	8,218750E+2	-1,871922E-1	8,218750E+2	5,449076E-1	8,218750E+2	-1,077323E-1	8,218750E+2	5,422071E-1	8,218750E+2	-1,098722E-1	8,218750E+2	5,556263E-1	8,218750E+2	-1,264534E-1
8,234375E+2	6,154972E-1	8,234375E+2	-3,332178E-1	8,234375E+2	6,098957E-1	8,234375E+2	-3,307114E-1	8,234375E+2	6,055532E-1	8,234375E+2	-2,908636E-1	8,234375E+2	5,901566E-1	8,234375E+2	-1,903043E-1	8,234375E+2	5,463486E-1	8,234375E+2	-1,064123E-1	8,234375E+2	5,390977E-1	8,234375E+2	-1,100914E-1	8,234375E+2	5,520895E-1	8,234375E+2	-1,273132E-1
8,250000E+2	6,095271E-1	8,250000E+2	-3,406616E-1	8,250000E+2	6,052780E-1	8,250000E+2	-3,306529E-1	8,250000E+2	6,018232E-1	8,250000E+2	-2,922409E-1	8,250000E+2	5,913258E-1	8,250000E+2	-1,889908E-1	8,250000E+2	5,491866E-1	8,250000E+2	-1,039413E-1	8,250000E+2	5,368378E-1	8,250000E+2	-1,080857E-1	8,250000E+2	5,542642E-1	8,250000E+2	-1,272031E-1
8,265625E+2	6,085488E-1	8,265625E+2	-3,417701E-1	8,265625E+2	6,024431E-1	8,265625E+2	-3,332408E-1	8,265625E+2	5,996856E-1	8,265625E+2	-2,944243E-1	8,265625E+2	5,823971E-1	8,265625E+2	-1,891851E-1	8,265625E+2	5,410952E-1	8,265625E+2	-1,054442E-1	8,265625E+2	5,353321E-1	8,265625E+2	-1,116220E-1	8,265625E+2	5,520047E-1	8,265625E+2	-1,272594E-1
8,281250E+2	5,997017E-1	8,281250E+2	-3,387548E-1	8,281250E+2	5,966929E-1	8,281250E+2	-3,330453E-1	8,281250E+2	5,955255E-1	8,281250E+2	-2,949655E-1	8,281250E+2	5,800699E-1	8,281250E+2	-1,900313E-1	8,281250E+2	5,379143E-1	8,281250E+2	-1,052160E-1	8,281250E+2	5,352725E-1	8,281250E+2	-1,052878E-1	8,281250E+2	5,530128E-1	8,281250E+2	-1,241984E-1
8,296875E+2	5,963630E-1	8,296875E+2	-3,409144E-1	8,296875E+2	5,906640E-1	8,296875E+2	-3,347906E-1	8,296875E+2	5,918575E-1	8,296875E+2	-2,953090E-1	8,296875E+2	5,852716E-1	8,296875E+2	-1,909056E-1	8,296875E+2	5,401214E-1	8,296875E+2	-1,009634E-1	8,296875E+2	5,357598E-1	8,296875E+2	-1,021510E-1	8,296875E+2	5,520862E-1	8,296875E+2	-1,253249E-1
8,312500E+2	5,918940E-1	8,312500E+2	-3,432814E-1	8,312500E+2	5,869365E-1	8,312500E+2	-3,361611E-1	8,312500E+2	5,868438E-1	8,312500E+2	-2,981000E-1	8,312500E+2	5,807834E-1	8,312500E+2	-1,937080E-1	8,312500E+2	5,422675E-1	8,312500E+2	-1,032393E-1	8,312500E+2	5,361117E-1	8,312500E+2	-1,012764E-1	8,312500E+2	5,546724E-1	8,312500E+2	-1,196124E-1
8,328125E+2	5,853018E-1	8,328125E+2	-3,484824E-1	8,328125E+2	5,794352E-1	8,328125E+2	-3,377640E-1	8,328125E+2	5,842894E-1	8,328125E+2	-2,986508E-1	8,328125E+2	5,778513E-1	8,328125E+2	-1,902243E-1	8,328125E+2	5,422630E-1	8,328125E+2	-1,045619E-1	8,328125E+2	5,376615E-1	8,328125E+2	-1,033842E-1	8,328125E+2	5,550507E-1	8,328125E+2	-1,207678E-1
8,343750E+2	5,859352E-1	8,343750E+2	-3,467220E-1	8,343750E+2	5,757001E-1	8,343750E+2	-3,373110E-1	8,343750E+2	5,777705E-1	8,343750E+2	-2,998835E-1	8,343750E+2	5,721172E-1	8,343750E+2	-1,873387E-1	8,343750E+2	5,392459E-1	8,343750E+2	-1,033864E-1	8,343750E+2	5,366958E-1	8,343750E+2	-1,008203E-1	8,343750E+2	5,523528E-1	8,343750E+2	-1,221529E-1
8,359375E+2	5,770779E-1	8,359375E+2	-3,446200E-1	8,359375E+2	5,716012E-1	8,359375E+2	-3,370844E-1	8,359375E+2	5,694917E-1	8,359375E+2	-3,010452E-1	8,359375E+2	5,692700E-1	8,359375E+2	-1,921016E-1	8,359375E+2	5,370252E-1	8,359375E+2	-1,051696E-1	8,359375E+2	5,368012E-1	8,359375E+2	-9,977940E-2	8,359375E+2	5,498530E-1	8,359375E+2	-1,196947E-1
8,375000E+2	5,651636E-1	8,375000E+2	-3,434258E-1	8,375000E+2	5,629715E-1	8,375000E+2	-3,409257E-1	8,375000E+2	5,670979E-1	8,375000E+2	-3,016818E-1	8,375000E+2	5,686943E-1	8,375000E+2	-1,903095E-1	8,375000E+2	5,353430E-1	8,375000E+2	-1,036078E-1	8,375000E+2	5,346548E-1	8,375000E+2	-1,051610E-1	8,375000E+2	5,513611E-1	8,375000E+2	-1,205314E-1
8,390625E+2	5,621511E-1	8,390625E+2	-3,495186E-1	8,390625E+2	5,603171E-1	8,390625E+2	-3,424473E-1	8,390625E+2	5,618642E-1	8,390625E+2	-3,009663E-1	8,390625E+2	5,683258E-1	8,390625E+2	-1,872510E-1	8,390625E+2	5,356954E-1	8,390625E+2	-9,817193E-2	8,390625E+2	5,335212E-1	8,390625E+2	-1,034032E-1	8,390625E+2	5,504477E-1	8,390625E+2	-1,216264E-1
8,406250E+2	5,630697E-1	8,406250E+2	-3,445625E-1	8,406250E+2	5,582496E-1	8,406250E+2	-3,414549E-1	8,406250E+2	5,620001E-1	8,406250E+2	-3,002510E-1	8,406250E+2	5,661040E-1	8,406250E+2	-1,881352E-1	8,406250E+2	5,373975E-1	8,406250E+2	-9,922220E-2	8,406250E+2	5,381708E-1	8,406250E+2	-1,037172E-1	8,406250E+2	5,494095E-1	8,406250E+2	-1,210891E-1
8,421875E+2	5,566841E-1	8,421875E+2	-3,485727E-1	8,421875E+2	5,519449E-1	8,421875E+2	-3,420007E-1	8,421875E+2	5,550239E-1	8,421875E+2	-3,030608E-1	8,421875E+2	5,611732E-1	8,421875E+2	-1,885617E-1	8,421875E+2	5,348112E-1	8,421875E+2	-1,013410E-1	8,421875E+2	5,410206E-1	8,421875E+2	-1,053518E-1	8,421875E+2	5,519190E-1	8,421875E+2	-1,176468E-1
8,437500E+2	5,504383E-1	8,437500E+2	-3,471163E-1	8,437500E+2	5,477434E-1	8,437500E+2	-3,400460E-1	8,437500E+2	5,510252E-1	8,437500E+2	-3,011426E-1	8,437500E+2	5,560843E-1	8,437500E+2	-1,903580E-1	8,437500E+2	5,329458E-1	8,437500E+2	-9,848503E-2	8,437500E+2	5,372048E-1	8,437500E+2	-1,013022E-1	8,437500E+2	5,513267E-1	8,437500E+2	-1,180812E-1
8,453125E+2	5,450476E-1	8,453125E+2	-3,449557E-1	8,453125E+2	5,394454E-1	8,453125E+2	-3,432467E-1	8,453125E+2	5,472099E-1	8,453125E+2	-3,033979E-1	8,453125E+2	5,571257E-1	8,453125E+2	-1,933235E-1	8,453125E+2	5,359995E-1	8,453125E+2	-9,483543E-2	8,453125E+2	5,367793E-1	8,453125E+2	-9,748891E-2	8,453125E+2	5,511706E-1	8,453125E+2	-1,172383E-1
8,468750E+2	5,422988E-1	8,468750E+2	-3,500903E-1	8,468750E+2	5,351229E-1	8,468750E+2	-3,459089E-1	8,468750E+2	5,413439E-1	8,468750E+2	-3,021153E-1	8,468750E+2	5,532366E-1	8,468750E+2	-1,959272E-1	8,468750E+2	5,392140E-1	8,468750E+2	-9,767946E-2	8,468750E+2	5,401729E-1	8,468750E+2	-9,818117E-2	8,468750E+2	5,527703E-1	8,468750E+2	-1,149585E-1
8,484375E+2	5,409649E-1	8,484375E+2	-3,535976E-1	8,484375E+2	5,327747E-1	8,484375E+2	-3,468545E-1	8,484375E+2	5,385587E-1	8,484375E+2	-3,049961E-1	8,484375E+2	5,490825E-1	8,484375E+2	-1,967575E-1	8,484375E+2	5,388485E-1	8,484375E+2	-9,786330E-2	8,484375E+2	5,359088E-1	8,484375E+2	-9,797502E-2	8,484375E+2	5,559024E-1	8,484375E+2	-1,141163E-1
8,500000E+2	5,276350E-1	8,500000E+2	-3,558285E-1	8,500000E+2	5,243383E-1	8,500000E+2	-3,479397E-1	8,500000E+2	5,336678E-1	8,500000E+2	-3,053910E-1	8,500000E+2	5,417252E-1	8,500000E+2	-1,961201E-1	8,500000E+2	5,327895E-1	8,500000E+2	-9,779605E-2	8,500000E+2	5,340189E-1	8,500000E+2	-9,575666E-2	8,500000E+2	5,539503E-1	8,500000E+2	-1,171137E-1
8,515625E+2	5,235635E-1	8,515625E+2	-3,539758E-1	8,515625E+2	5,210814E-1	8,515625E+2	-3,517570E-1	8,515625E+2	5,268211E-1	8,515625E+2	-3,065382E-1	8,515625E+2	5,421027E-1	8,515625E+2	-1,918796E-1	8,515625E+2	5,303600E-1	8,515625E+2	-9,356539E-2	8,515625E+2	5,359768E-1	8,515625E+2	-9,429888E-2	8,515625E+2	5,493844E-1	8,515625E+2	-1,190945E-1
8,531250E+2	5,216255E-1	8,531250E+2	-3,553915E-1	8,531250E+2	5,128714E-1	8,531250E+2	-3,506875E-1	8,531250E+2	5,217114E-1	8,531250E+2	-3,071819E-1	8,531250E+2	5,410111E-1	8,531250E+2	-1,922086E-1	8,531250E+2	5,339503E-1	8,531250E+2	-9,598107E-2	8,531250E+2	5,338344E-1	8,531250E+2	-9,404467E-2	8,531250E+2	5,521640E-1	8,531250E+2	-1,147831E-1
8,546875E+2	5,104831E-1	8,546875E+2	-3,595153E-1	8,546875E+2	5,066684E-1	8,546875E+2	-3,487370E-1	8,546875E+2	5,169290E-1	8,546875E+2	-3,045180E-1	8,546875E+2	5,370573E-1	8,546875E+2	-1,947574E-1	8,546875E+2	5,304365E-1	8,546875E+2	-9,676739E-2	8,546875E+2	5,330155E-1	8,546875E+2	-9,443770E-2	8,546875E+2	5,538856E-1	8,546875E+2	-1,156715E-1
8,562500E+2	5,051183E-1	8,562500E+2	-3,683398E-1	8,562500E+2	5,006516E-1	8,562500E+2	-3,488259E-1	8,562500E+2	5,118799E-1	8,562500E+2	-3,024900E-1	8,562500E+2	5,365289E-1	8,562500E+2	-1,897611E-1	8,562500E+2	5,316179E-1	8,562500E+2	-9,218053E-2	8,562500E+2	5,318535E-1	8,562500E+2	-9,867004E-2	8,562500E+2	5,521918E-1	8,562500E+2	-1,185888E-1
8,578125E+2	4,956325E-1	8,578125E+2	-3,569413E-1	8,578125E+2	4,957188E-1	8,578125E+2	-3,484112E-1	8,578125E+2	5,068032E-1	8,578125E+2	-3,063139E-1	8,578125E+2	5,359593E-1	8,578125E+2	-1,907091E-1	8,578125E+2	5,294654E-1	8,578125E+2	-9,440050E-2	8,578125E+2	5,324151E-1	8,578125E+2	-1,012344E-1	8,578125E+2	5,501463E-1	8,578125E+2	-1,179676E-1
8,593750E+2	4,868670E-1	8,593750E+2	-3,530508E-1	8,593750E+2	4,904426E-1	8,593750E+2	-3,472135E-1	8,593750E+2	5,010185E-1	8,593750E+2	-3,068467E-1	8,593750E+2	5,336952E-1	8,593750E+2	-1,874140E-1	8,593750E+2	5,305230E-1	8,593750E+2	-9,308304E-2	8,593750E+2	5,346978E-1	8,593750E+2	-9,712546E-2	8,593750E+2	5,514084E-1	8,593750E+2	-1,098131E-1
8,609375E+2	4,882424E-1	8,609375E+2	-3,613353E-1	8,609375E+2	4,873400E-1	8,609375E+2	-3,474962E-1	8,609375E+2	4,986269E-1	8,609375E+2	-3,070705E-1	8,609375E+2	5,287262E-1	8,609375E+2	-1,872497E-1	8,609375E+2	5,310908E-1	8,609375E+2	-9,270878E-2	8,609375E+2	5,364451E-1	8,609375E+2	-9,582850E-2	8,609375E+2	5,541801E-1	8,609375E+2	-1,086978E-1
8,625000E+2	4,896804E-1	8,625000E+2	-3,631176E-1	8,625000E+2	4,787858E-1	8,625000E+2	-3,488198E-1	8,625000E+2	4,947724E-1	8,625000E+2	-3,053070E-1	8,625000E+2	5,256586E-1	8,625000E+2	-1,900080E-1	8,625000E+2	5,322838E-1	8,625000E+2	-9,489405E-2	8,625000E+2	5,378685E-1	8,625000E+2	-9,241140E-2	8,625000E+2	5,526568E-1	8,625000E+2	-1,159965E-1
8,640625E+2	4,693566E-1	8,640625E+2	-3,613125E-1	8,640625E+2	4,717009E-1	8,640625E+2	-3,453681E-1	8,640625E+2	4,869899E-1	8,640625E+2	-3,037569E-1	8,640625E+2	5,280491E-1	8,640625E+2	-1,896569E-1	8,640625E+2	5,267972E-1	8,640625E+2	-9,195589E-2	8,640625E+2	5,321347E-1	8,640625E+2	-9,317938E-2	8,640625E+2	5,465412E-1	8,640625E+2	-1,116114E-1
8,656250E+2	4,634139E-1	8,656250E+2	-3,513758E-1	8,656250E+2	4,636164E-1	8,656250E+2	-3,464677E-1	8,656250E+2	4,788843E-1	8,656250E+2	-3,038667E-1	8,656250E+2	5,234435E-1	8,656250E+2	-1,892553E-1	8,656250E+2	5,259480E-1	8,656250E+2	-9,395683E-2	8,656250E+2	5,285583E-1	8,656250E+2	-9,415719E-2	8,656250E+2	5,489873E-1	8,656250E+2	-1,116632E-1
8,671875E+2	4,572525E-1	8,671875E+2	-3,566979E-1	8,671875E+2	4,598448E-1	8,671875E+2	-3,458979E-1	8,671875E+2	4,749583E-1	8,671875E+2	-3,016261E-1	8,671875E+2	5,214311E-1	8,671875E+2	-1,841552E-1	8,671875E+2	5,274195E-1	8,671875E+2	-8,952923E-2	8,671875E+2	5,368821E-1	8,671875E+2	-9,387126E-2	8,671875E+2	5,527893E-1	8,671875E+2	-1,136629E-1
8,687500E+2	4,554095E-1	8,687500E+2	-3,534485E-1	8,687500E+2	4,553259E-1	8,687500E+2	-3,436382E-1	8,687500E+2	4,738269E-1	8,687500E+2	-2,995983E-1	8,687500E+2	5,212308E-1	8,687500E+2	-1,905502E-1	8,687500E+2	5,291252E-1	8,687500E+2	-8,882027E-2	8,687500E+2	5,347542E-1	8,687500E+2	-8,612379E-2	8,687500E+2	5,542249E-1	8,687500E+2	-1,125213E-1
8,703125E+2	4,526755E-1	8,703125E+2	-3,535111E-1	8,703125E+2	4,443910E-1	8,703125E+2	-3,438412E-1	8,703125E+2	4,686494E-1	8,703125E+2	-3,012467E-1	8,703125E+2	5,161945E-1	8,703125E+2	-1,865814E-1	8,703125E+2	5,315400E-1	8,703125E+2	-8,643404E-2	8,703125E+2	5,299222E-1	8,703125E+2	-8,591722E-2	8,703125E+2	5,594091E-1	8,703125E+2	-1,089612E-1
8,718750E+2	4,451841E-1	8,718750E+2	-3,487727E-1	8,718750E+2	4,367488E-1	8,718750E+2	-3,442195E-1	8,718750E+2	4,610426E-1	8,718750E+2	-2,982900E-1	8,718750E+2	5,082819E-1	8,718750E+2	-1,848659E-1	8,718750E+2	5,238423E-1	8,718750E+2	-8,767714E-2	8,718750E+2	5,302104E-1	8,718750E+2	-8,281080E-2	8,718750E+2	5,599867E-1	8,718750E+2	-1,092532E-1
8,734375E+2	4,280678E-1	8,734375E+2	-3,526574E-1	8,734375E+2	4,316547E-1	8,734375E+2	-3,396750E-1	8,734375E+2	4,591916E-1	8,734375E+2	-2,935576E-1	8,734375E+2	5,040039E-1	8,734375E+2	-1,774441E-1	8,734375E+2	5,202520E-1	8,734375E+2	-8,488713E-2	8,734375E+2	5,270010E-1	8,734375E+2	-8,871796E-2	8,734375E+2	5,545985E-1	8,734375E+2	-1,034200E-1
