Sample 1_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 2_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 3_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 4_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 5_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 6_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 7_Frequency [Hz]	Absorption Coefficient on Cavity	
1,184375E+3	7,710811E-1	1,184375E+3	7,747615E-1	1,184375E+3	7,772697E-1	1,184375E+3	7,789502E-1	1,184375E+3	7,646973E-1	1,184375E+3	7,304117E-1	1,184375E+3	6,698224E-1
1,185937E+3	7,767057E-1	1,185937E+3	7,802105E-1	1,185937E+3	7,826667E-1	1,185937E+3	7,818593E-1	1,185937E+3	7,676072E-1	1,185937E+3	7,307848E-1	1,185937E+3	6,793182E-1
1,187500E+3	7,787797E-1	1,187500E+3	7,858413E-1	1,187500E+3	7,852307E-1	1,187500E+3	7,840920E-1	1,187500E+3	7,662817E-1	1,187500E+3	7,299108E-1	1,187500E+3	6,773908E-1
1,189062E+3	7,833158E-1	1,189062E+3	7,884738E-1	1,189062E+3	7,890808E-1	1,189062E+3	7,886199E-1	1,189062E+3	7,641034E-1	1,189062E+3	7,297883E-1	1,189062E+3	6,757046E-1
1,190625E+3	7,890967E-1	1,190625E+3	7,924694E-1	1,190625E+3	7,913813E-1	1,190625E+3	7,893192E-1	1,190625E+3	7,703515E-1	1,190625E+3	7,346184E-1	1,190625E+3	6,733975E-1
1,192187E+3	7,921124E-1	1,192187E+3	7,961818E-1	1,192187E+3	7,956305E-1	1,192187E+3	7,912587E-1	1,192187E+3	7,704747E-1	1,192187E+3	7,310921E-1	1,192187E+3	6,751546E-1
1,193750E+3	7,968396E-1	1,193750E+3	8,005328E-1	1,193750E+3	7,999994E-1	1,193750E+3	7,933847E-1	1,193750E+3	7,690860E-1	1,193750E+3	7,332457E-1	1,193750E+3	6,757472E-1
1,195312E+3	7,998505E-1	1,195312E+3	8,048620E-1	1,195312E+3	8,046219E-1	1,195312E+3	7,964232E-1	1,195312E+3	7,728762E-1	1,195312E+3	7,331951E-1	1,195312E+3	6,767106E-1
1,196875E+3	8,036465E-1	1,196875E+3	8,078544E-1	1,196875E+3	8,068281E-1	1,196875E+3	8,001720E-1	1,196875E+3	7,755023E-1	1,196875E+3	7,293328E-1	1,196875E+3	6,778129E-1
1,198437E+3	8,105613E-1	1,198437E+3	8,105472E-1	1,198437E+3	8,106818E-1	1,198437E+3	8,023617E-1	1,198437E+3	7,778439E-1	1,198437E+3	7,298193E-1	1,198437E+3	6,788805E-1
1,200000E+3	8,116252E-1	1,200000E+3	8,148117E-1	1,200000E+3	8,139186E-1	1,200000E+3	8,028470E-1	1,200000E+3	7,773841E-1	1,200000E+3	7,359963E-1	1,200000E+3	6,829088E-1
1,201562E+3	8,137388E-1	1,201562E+3	8,187692E-1	1,201562E+3	8,169711E-1	1,201562E+3	8,035351E-1	1,201562E+3	7,756979E-1	1,201562E+3	7,338286E-1	1,201562E+3	6,820350E-1
1,203125E+3	8,170951E-1	1,203125E+3	8,226132E-1	1,203125E+3	8,197674E-1	1,203125E+3	8,088602E-1	1,203125E+3	7,802315E-1	1,203125E+3	7,321313E-1	1,203125E+3	6,848620E-1
1,204687E+3	8,216292E-1	1,204687E+3	8,255956E-1	1,204687E+3	8,230554E-1	1,204687E+3	8,137924E-1	1,204687E+3	7,795409E-1	1,204687E+3	7,336672E-1	1,204687E+3	6,834742E-1
1,206250E+3	8,238388E-1	1,206250E+3	8,284722E-1	1,206250E+3	8,261527E-1	1,206250E+3	8,135694E-1	1,206250E+3	7,816959E-1	1,206250E+3	7,391385E-1	1,206250E+3	6,810245E-1
1,207812E+3	8,280745E-1	1,207812E+3	8,313980E-1	1,207812E+3	8,300294E-1	1,207812E+3	8,155766E-1	1,207812E+3	7,836829E-1	1,207812E+3	7,425784E-1	1,207812E+3	6,786461E-1
1,209375E+3	8,313408E-1	1,209375E+3	8,343474E-1	1,209375E+3	8,318943E-1	1,209375E+3	8,205062E-1	1,209375E+3	7,830751E-1	1,209375E+3	7,479209E-1	1,209375E+3	6,719775E-1
1,210937E+3	8,333648E-1	1,210937E+3	8,373360E-1	1,210937E+3	8,338121E-1	1,210937E+3	8,213347E-1	1,210937E+3	7,846647E-1	1,210937E+3	7,436968E-1	1,210937E+3	6,787112E-1
1,212500E+3	8,367804E-1	1,212500E+3	8,397562E-1	1,212500E+3	8,368658E-1	1,212500E+3	8,233780E-1	1,212500E+3	7,867905E-1	1,212500E+3	7,450295E-1	1,212500E+3	6,834981E-1
1,214062E+3	8,391899E-1	1,214062E+3	8,428397E-1	1,214062E+3	8,400252E-1	1,214062E+3	8,248938E-1	1,214062E+3	7,830697E-1	1,214062E+3	7,428315E-1	1,214062E+3	6,775675E-1
1,215625E+3	8,423180E-1	1,215625E+3	8,449089E-1	1,215625E+3	8,428125E-1	1,215625E+3	8,282896E-1	1,215625E+3	7,842144E-1	1,215625E+3	7,419694E-1	1,215625E+3	6,776439E-1
1,217187E+3	8,475636E-1	1,217187E+3	8,479106E-1	1,217187E+3	8,460916E-1	1,217187E+3	8,294332E-1	1,217187E+3	7,870308E-1	1,217187E+3	7,446583E-1	1,217187E+3	6,862699E-1
1,218750E+3	8,507261E-1	1,218750E+3	8,503988E-1	1,218750E+3	8,475764E-1	1,218750E+3	8,313386E-1	1,218750E+3	7,919519E-1	1,218750E+3	7,454628E-1	1,218750E+3	6,828859E-1
1,220312E+3	8,511615E-1	1,220312E+3	8,526798E-1	1,220312E+3	8,499324E-1	1,220312E+3	8,338016E-1	1,220312E+3	7,916305E-1	1,220312E+3	7,420823E-1	1,220312E+3	6,810604E-1
1,221875E+3	8,536651E-1	1,221875E+3	8,553697E-1	1,221875E+3	8,519656E-1	1,221875E+3	8,369493E-1	1,221875E+3	7,926110E-1	1,221875E+3	7,440821E-1	1,221875E+3	6,886757E-1
1,223437E+3	8,561372E-1	1,223437E+3	8,572600E-1	1,223437E+3	8,530158E-1	1,223437E+3	8,372414E-1	1,223437E+3	7,966366E-1	1,223437E+3	7,458335E-1	1,223437E+3	6,838005E-1
1,225000E+3	8,571550E-1	1,225000E+3	8,590047E-1	1,225000E+3	8,552737E-1	1,225000E+3	8,369563E-1	1,225000E+3	7,982829E-1	1,225000E+3	7,468558E-1	1,225000E+3	6,874823E-1
1,226562E+3	8,597581E-1	1,226562E+3	8,611120E-1	1,226562E+3	8,577810E-1	1,226562E+3	8,399094E-1	1,226562E+3	7,981473E-1	1,226562E+3	7,500024E-1	1,226562E+3	6,935396E-1
1,228125E+3	8,618677E-1	1,228125E+3	8,629577E-1	1,228125E+3	8,592292E-1	1,228125E+3	8,406141E-1	1,228125E+3	7,947134E-1	1,228125E+3	7,491394E-1	1,228125E+3	6,908091E-1
1,229687E+3	8,643949E-1	1,229687E+3	8,641515E-1	1,229687E+3	8,610477E-1	1,229687E+3	8,397160E-1	1,229687E+3	7,991018E-1	1,229687E+3	7,488281E-1	1,229687E+3	6,859470E-1
1,231250E+3	8,681086E-1	1,231250E+3	8,659706E-1	1,231250E+3	8,629414E-1	1,231250E+3	8,467584E-1	1,231250E+3	7,980781E-1	1,231250E+3	7,518059E-1	1,231250E+3	6,893315E-1
1,232812E+3	8,667598E-1	1,232812E+3	8,670615E-1	1,232812E+3	8,642616E-1	1,232812E+3	8,487816E-1	1,232812E+3	7,981982E-1	1,232812E+3	7,527217E-1	1,232812E+3	6,911318E-1
1,234375E+3	8,666380E-1	1,234375E+3	8,682743E-1	1,234375E+3	8,649218E-1	1,234375E+3	8,485890E-1	1,234375E+3	8,007219E-1	1,234375E+3	7,541334E-1	1,234375E+3	6,865937E-1
1,235937E+3	8,677693E-1	1,235937E+3	8,694304E-1	1,235937E+3	8,667305E-1	1,235937E+3	8,514977E-1	1,235937E+3	8,021225E-1	1,235937E+3	7,487672E-1	1,235937E+3	6,831677E-1
1,237500E+3	8,693083E-1	1,237500E+3	8,705008E-1	1,237500E+3	8,675061E-1	1,237500E+3	8,506225E-1	1,237500E+3	8,053142E-1	1,237500E+3	7,535396E-1	1,237500E+3	6,909612E-1
1,239062E+3	8,701462E-1	1,239062E+3	8,709754E-1	1,239062E+3	8,681390E-1	1,239062E+3	8,504020E-1	1,239062E+3	8,030182E-1	1,239062E+3	7,565752E-1	1,239062E+3	6,931303E-1
1,240625E+3	8,717462E-1	1,240625E+3	8,720410E-1	1,240625E+3	8,698936E-1	1,240625E+3	8,540313E-1	1,240625E+3	8,037952E-1	1,240625E+3	7,562714E-1	1,240625E+3	6,921270E-1
1,242187E+3	8,729687E-1	1,242187E+3	8,729043E-1	1,242187E+3	8,714444E-1	1,242187E+3	8,549987E-1	1,242187E+3	8,062252E-1	1,242187E+3	7,531555E-1	1,242187E+3	6,866006E-1
1,243750E+3	8,721593E-1	1,243750E+3	8,737411E-1	1,243750E+3	8,722583E-1	1,243750E+3	8,561960E-1	1,243750E+3	8,080492E-1	1,243750E+3	7,505562E-1	1,243750E+3	6,952442E-1
1,245312E+3	8,725268E-1	1,245312E+3	8,742683E-1	1,245312E+3	8,723237E-1	1,245312E+3	8,577267E-1	1,245312E+3	8,078861E-1	1,245312E+3	7,489395E-1	1,245312E+3	6,989134E-1
1,246875E+3	8,743103E-1	1,246875E+3	8,740525E-1	1,246875E+3	8,726212E-1	1,246875E+3	8,578551E-1	1,246875E+3	8,079526E-1	1,246875E+3	7,556143E-1	1,246875E+3	6,974684E-1
1,248437E+3	8,744131E-1	1,248437E+3	8,746223E-1	1,248437E+3	8,739074E-1	1,248437E+3	8,597301E-1	1,248437E+3	8,104521E-1	1,248437E+3	7,571918E-1	1,248437E+3	6,911309E-1
1,250000E+3	8,749755E-1	1,250000E+3	8,754111E-1	1,250000E+3	8,747520E-1	1,250000E+3	8,629679E-1	1,250000E+3	8,118351E-1	1,250000E+3	7,535498E-1	1,250000E+3	6,962359E-1
1,251562E+3	8,747001E-1	1,251562E+3	8,750344E-1	1,251562E+3	8,748023E-1	1,251562E+3	8,625584E-1	1,251562E+3	8,133150E-1	1,251562E+3	7,602749E-1	1,251562E+3	6,997810E-1
1,253125E+3	8,742098E-1	1,253125E+3	8,747256E-1	1,253125E+3	8,749600E-1	1,253125E+3	8,608871E-1	1,253125E+3	8,103099E-1	1,253125E+3	7,578264E-1	1,253125E+3	6,947414E-1
1,254687E+3	8,753736E-1	1,254687E+3	8,744659E-1	1,254687E+3	8,745464E-1	1,254687E+3	8,626611E-1	1,254687E+3	8,124233E-1	1,254687E+3	7,594977E-1	1,254687E+3	6,918021E-1
1,256250E+3	8,771315E-1	1,256250E+3	8,748822E-1	1,256250E+3	8,750553E-1	1,256250E+3	8,634554E-1	1,256250E+3	8,193689E-1	1,256250E+3	7,634150E-1	1,256250E+3	6,990133E-1
1,257812E+3	8,757934E-1	1,257812E+3	8,750147E-1	1,257812E+3	8,765847E-1	1,257812E+3	8,655414E-1	1,257812E+3	8,160544E-1	1,257812E+3	7,646947E-1	1,257812E+3	7,031987E-1
1,259375E+3	8,749142E-1	1,259375E+3	8,749341E-1	1,259375E+3	8,760907E-1	1,259375E+3	8,670928E-1	1,259375E+3	8,178632E-1	1,259375E+3	7,667339E-1	1,259375E+3	6,988499E-1
1,260937E+3	8,744690E-1	1,260937E+3	8,749850E-1	1,260937E+3	8,760867E-1	1,260937E+3	8,650948E-1	1,260937E+3	8,179667E-1	1,260937E+3	7,567151E-1	1,260937E+3	6,979125E-1
1,262500E+3	8,741620E-1	1,262500E+3	8,741438E-1	1,262500E+3	8,759571E-1	1,262500E+3	8,654486E-1	1,262500E+3	8,175605E-1	1,262500E+3	7,602634E-1	1,262500E+3	6,922341E-1
1,264062E+3	8,746390E-1	1,264062E+3	8,731356E-1	1,264062E+3	8,756877E-1	1,264062E+3	8,673879E-1	1,264062E+3	8,145086E-1	1,264062E+3	7,581741E-1	1,264062E+3	6,969552E-1
1,265625E+3	8,722222E-1	1,265625E+3	8,738042E-1	1,265625E+3	8,758144E-1	1,265625E+3	8,679905E-1	1,265625E+3	8,145062E-1	1,265625E+3	7,608825E-1	1,265625E+3	7,042816E-1
1,267187E+3	8,722936E-1	1,267187E+3	8,733014E-1	1,267187E+3	8,757660E-1	1,267187E+3	8,684339E-1	1,267187E+3	8,173159E-1	1,267187E+3	7,631372E-1	1,267187E+3	6,974234E-1
1,268750E+3	8,719681E-1	1,268750E+3	8,730618E-1	1,268750E+3	8,756148E-1	1,268750E+3	8,717563E-1	1,268750E+3	8,176939E-1	1,268750E+3	7,660423E-1	1,268750E+3	6,976685E-1
1,270312E+3	8,705542E-1	1,270312E+3	8,727278E-1	1,270312E+3	8,745044E-1	1,270312E+3	8,696025E-1	1,270312E+3	8,172946E-1	1,270312E+3	7,677431E-1	1,270312E+3	7,068247E-1
1,271875E+3	8,716720E-1	1,271875E+3	8,709669E-1	1,271875E+3	8,739146E-1	1,271875E+3	8,696673E-1	1,271875E+3	8,192804E-1	1,271875E+3	7,579590E-1	1,271875E+3	7,049676E-1
1,273437E+3	8,702240E-1	1,273437E+3	8,706028E-1	1,273437E+3	8,747443E-1	1,273437E+3	8,721268E-1	1,273437E+3	8,217758E-1	1,273437E+3	7,603388E-1	1,273437E+3	6,939247E-1
1,275000E+3	8,686355E-1	1,275000E+3	8,705101E-1	1,275000E+3	8,750972E-1	1,275000E+3	8,716369E-1	1,275000E+3	8,230787E-1	1,275000E+3	7,679717E-1	1,275000E+3	6,961611E-1
1,276562E+3	8,660608E-1	1,276562E+3	8,699780E-1	1,276562E+3	8,740625E-1	1,276562E+3	8,692966E-1	1,276562E+3	8,241878E-1	1,276562E+3	7,642694E-1	1,276562E+3	7,029335E-1
1,278125E+3	8,666472E-1	1,278125E+3	8,686588E-1	1,278125E+3	8,740802E-1	1,278125E+3	8,702765E-1	1,278125E+3	8,230256E-1	1,278125E+3	7,625180E-1	1,278125E+3	7,047827E-1
1,279687E+3	8,674470E-1	1,279687E+3	8,692653E-1	1,279687E+3	8,742902E-1	1,279687E+3	8,726915E-1	1,279687E+3	8,245574E-1	1,279687E+3	7,659048E-1	1,279687E+3	7,066262E-1
1,281250E+3	8,653124E-1	1,281250E+3	8,685661E-1	1,281250E+3	8,733895E-1	1,281250E+3	8,715757E-1	1,281250E+3	8,245569E-1	1,281250E+3	7,641193E-1	1,281250E+3	7,046572E-1
1,282812E+3	8,652289E-1	1,282812E+3	8,676768E-1	1,282812E+3	8,722152E-1	1,282812E+3	8,730623E-1	1,282812E+3	8,242726E-1	1,282812E+3	7,650284E-1	1,282812E+3	6,989936E-1
1,284375E+3	8,653764E-1	1,284375E+3	8,664927E-1	1,284375E+3	8,716831E-1	1,284375E+3	8,740721E-1	1,284375E+3	8,233498E-1	1,284375E+3	7,609429E-1	1,284375E+3	6,976322E-1
1,285937E+3	8,637678E-1	1,285937E+3	8,662693E-1	1,285937E+3	8,731477E-1	1,285937E+3	8,754663E-1	1,285937E+3	8,225011E-1	1,285937E+3	7,632082E-1	1,285937E+3	6,945634E-1
1,287500E+3	8,641341E-1	1,287500E+3	8,648543E-1	1,287500E+3	8,731784E-1	1,287500E+3	8,756368E-1	1,287500E+3	8,252299E-1	1,287500E+3	7,666304E-1	1,287500E+3	6,946999E-1
1,289062E+3	8,626930E-1	1,289062E+3	8,645112E-1	1,289062E+3	8,719268E-1	1,289062E+3	8,749044E-1	1,289062E+3	8,257626E-1	1,289062E+3	7,666177E-1	1,289062E+3	7,065679E-1
1,290625E+3	8,623289E-1	1,290625E+3	8,640946E-1	1,290625E+3	8,701180E-1	1,290625E+3	8,741881E-1	1,290625E+3	8,242223E-1	1,290625E+3	7,678816E-1	1,290625E+3	7,070656E-1
1,292187E+3	8,618805E-1	1,292187E+3	8,634713E-1	1,292187E+3	8,700454E-1	1,292187E+3	8,741282E-1	1,292187E+3	8,268783E-1	1,292187E+3	7,724717E-1	1,292187E+3	6,990562E-1
1,293750E+3	8,607790E-1	1,293750E+3	8,614341E-1	1,293750E+3	8,703539E-1	1,293750E+3	8,722460E-1	1,293750E+3	8,297620E-1	1,293750E+3	7,717762E-1	1,293750E+3	6,910147E-1
1,295312E+3	8,618633E-1	1,295312E+3	8,612881E-1	1,295312E+3	8,700007E-1	1,295312E+3	8,724982E-1	1,295312E+3	8,277747E-1	1,295312E+3	7,687996E-1	1,295312E+3	6,988349E-1
1,296875E+3	8,621388E-1	1,296875E+3	8,614215E-1	1,296875E+3	8,697790E-1	1,296875E+3	8,750052E-1	1,296875E+3	8,237853E-1	1,296875E+3	7,726321E-1	1,296875E+3	6,996468E-1
1,298437E+3	8,585777E-1	1,298437E+3	8,601056E-1	1,298437E+3	8,696804E-1	1,298437E+3	8,759013E-1	1,298437E+3	8,269796E-1	1,298437E+3	7,725771E-1	1,298437E+3	7,035277E-1
1,300000E+3	8,580494E-1	1,300000E+3	8,606750E-1	1,300000E+3	8,696871E-1	1,300000E+3	8,744369E-1	1,300000E+3	8,337311E-1	1,300000E+3	7,691976E-1	1,300000E+3	7,098146E-1
1,301562E+3	8,596682E-1	1,301562E+3	8,603843E-1	1,301562E+3	8,693678E-1	1,301562E+3	8,743955E-1	1,301562E+3	8,298652E-1	1,301562E+3	7,724072E-1	1,301562E+3	7,088465E-1
1,303125E+3	8,577695E-1	1,303125E+3	8,594565E-1	1,303125E+3	8,688680E-1	1,303125E+3	8,746319E-1	1,303125E+3	8,293407E-1	1,303125E+3	7,718995E-1	1,303125E+3	7,052499E-1
1,304687E+3	8,582004E-1	1,304687E+3	8,592220E-1	1,304687E+3	8,685630E-1	1,304687E+3	8,742780E-1	1,304687E+3	8,316311E-1	1,304687E+3	7,732006E-1	1,304687E+3	7,003747E-1
1,306250E+3	8,593496E-1	1,306250E+3	8,598191E-1	1,306250E+3	8,684687E-1	1,306250E+3	8,760641E-1	1,306250E+3	8,324303E-1	1,306250E+3	7,738320E-1	1,306250E+3	7,022261E-1
1,307812E+3	8,591471E-1	1,307812E+3	8,606679E-1	1,307812E+3	8,690360E-1	1,307812E+3	8,774910E-1	1,307812E+3	8,336391E-1	1,307812E+3	7,689710E-1	1,307812E+3	7,009494E-1
1,309375E+3	8,593571E-1	1,309375E+3	8,598772E-1	1,309375E+3	8,683814E-1	1,309375E+3	8,769363E-1	1,309375E+3	8,337805E-1	1,309375E+3	7,680666E-1	1,309375E+3	7,109705E-1
1,310937E+3	8,581041E-1	1,310937E+3	8,591479E-1	1,310937E+3	8,679204E-1	1,310937E+3	8,756868E-1	1,310937E+3	8,329966E-1	1,310937E+3	7,701254E-1	1,310937E+3	7,028569E-1
1,312500E+3	8,568062E-1	1,312500E+3	8,591289E-1	1,312500E+3	8,680025E-1	1,312500E+3	8,785807E-1	1,312500E+3	8,318818E-1	1,312500E+3	7,692936E-1	1,312500E+3	7,091530E-1
1,314062E+3	8,551945E-1	1,314062E+3	8,579663E-1	1,314062E+3	8,683391E-1	1,314062E+3	8,799078E-1	1,314062E+3	8,345956E-1	1,314062E+3	7,759861E-1	1,314062E+3	7,084138E-1
1,315625E+3	8,554060E-1	1,315625E+3	8,584789E-1	1,315625E+3	8,687847E-1	1,315625E+3	8,773464E-1	1,315625E+3	8,322358E-1	1,315625E+3	7,795291E-1	1,315625E+3	7,021579E-1
1,317187E+3	8,572032E-1	1,317187E+3	8,597141E-1	1,317187E+3	8,692533E-1	1,317187E+3	8,771906E-1	1,317187E+3	8,286065E-1	1,317187E+3	7,791609E-1	1,317187E+3	7,113046E-1
1,318750E+3	8,579768E-1	1,318750E+3	8,607449E-1	1,318750E+3	8,700480E-1	1,318750E+3	8,800856E-1	1,318750E+3	8,335929E-1	1,318750E+3	7,765710E-1	1,318750E+3	7,097700E-1
1,320312E+3	8,581991E-1	1,320312E+3	8,603337E-1	1,320312E+3	8,701471E-1	1,320312E+3	8,827833E-1	1,320312E+3	8,377294E-1	1,320312E+3	7,800644E-1	1,320312E+3	6,997567E-1
1,321875E+3	8,575181E-1	1,321875E+3	8,596746E-1	1,321875E+3	8,689595E-1	1,321875E+3	8,817770E-1	1,321875E+3	8,370437E-1	1,321875E+3	7,761986E-1	1,321875E+3	6,983580E-1
1,323437E+3	8,598065E-1	1,323437E+3	8,612079E-1	1,323437E+3	8,697349E-1	1,323437E+3	8,783339E-1	1,323437E+3	8,318429E-1	1,323437E+3	7,760989E-1	1,323437E+3	7,102266E-1
1,325000E+3	8,625848E-1	1,325000E+3	8,619448E-1	1,325000E+3	8,705558E-1	1,325000E+3	8,792270E-1	1,325000E+3	8,362689E-1	1,325000E+3	7,762931E-1	1,325000E+3	7,094241E-1
1,326562E+3	8,635547E-1	1,326562E+3	8,622046E-1	1,326562E+3	8,707979E-1	1,326562E+3	8,803853E-1	1,326562E+3	8,359549E-1	1,326562E+3	7,711480E-1	1,326562E+3	6,996474E-1
1,328125E+3	8,607335E-1	1,328125E+3	8,624800E-1	1,328125E+3	8,718632E-1	1,328125E+3	8,793945E-1	1,328125E+3	8,323706E-1	1,328125E+3	7,779127E-1	1,328125E+3	7,002977E-1
1,329687E+3	8,591088E-1	1,329687E+3	8,629634E-1	1,329687E+3	8,715724E-1	1,329687E+3	8,827149E-1	1,329687E+3	8,378485E-1	1,329687E+3	7,739587E-1	1,329687E+3	6,986150E-1
1,331250E+3	8,611796E-1	1,331250E+3	8,637076E-1	1,331250E+3	8,719075E-1	1,331250E+3	8,815509E-1	1,331250E+3	8,369927E-1	1,331250E+3	7,729411E-1	1,331250E+3	7,059809E-1
1,332812E+3	8,610156E-1	1,332812E+3	8,638129E-1	1,332812E+3	8,727909E-1	1,332812E+3	8,813383E-1	1,332812E+3	8,384053E-1	1,332812E+3	7,749437E-1	1,332812E+3	7,037758E-1
1,334375E+3	8,631389E-1	1,334375E+3	8,652988E-1	1,334375E+3	8,741457E-1	1,334375E+3	8,821832E-1	1,334375E+3	8,374044E-1	1,334375E+3	7,751845E-1	1,334375E+3	7,031851E-1
1,335937E+3	8,619477E-1	1,335937E+3	8,665325E-1	1,335937E+3	8,756406E-1	1,335937E+3	8,823342E-1	1,335937E+3	8,353250E-1	1,335937E+3	7,728128E-1	1,335937E+3	7,023978E-1
1,337500E+3	8,621029E-1	1,337500E+3	8,668377E-1	1,337500E+3	8,773954E-1	1,337500E+3	8,812290E-1	1,337500E+3	8,355198E-1	1,337500E+3	7,748432E-1	1,337500E+3	7,015397E-1
1,339062E+3	8,651674E-1	1,339062E+3	8,700348E-1	1,339062E+3	8,776045E-1	1,339062E+3	8,815823E-1	1,339062E+3	8,373861E-1	1,339062E+3	7,783383E-1	1,339062E+3	7,039759E-1
1,340625E+3	8,660820E-1	1,340625E+3	8,696059E-1	1,340625E+3	8,772091E-1	1,340625E+3	8,826075E-1	1,340625E+3	8,335114E-1	1,340625E+3	7,802040E-1	1,340625E+3	7,010129E-1
1,342187E+3	8,675316E-1	1,342187E+3	8,707074E-1	1,342187E+3	8,783868E-1	1,342187E+3	8,868098E-1	1,342187E+3	8,392460E-1	1,342187E+3	7,769374E-1	1,342187E+3	7,065360E-1
1,343750E+3	8,673660E-1	1,343750E+3	8,727369E-1	1,343750E+3	8,805871E-1	1,343750E+3	8,859461E-1	1,343750E+3	8,413215E-1	1,343750E+3	7,750576E-1	1,343750E+3	7,149935E-1
1,345312E+3	8,700481E-1	1,345312E+3	8,740823E-1	1,345312E+3	8,826467E-1	1,345312E+3	8,865089E-1	1,345312E+3	8,397343E-1	1,345312E+3	7,802325E-1	1,345312E+3	7,104247E-1
1,346875E+3	8,717165E-1	1,346875E+3	8,752065E-1	1,346875E+3	8,828672E-1	1,346875E+3	8,889337E-1	1,346875E+3	8,387105E-1	1,346875E+3	7,842909E-1	1,346875E+3	7,054107E-1
1,348437E+3	8,723950E-1	1,348437E+3	8,765004E-1	1,348437E+3	8,842768E-1	1,348437E+3	8,896126E-1	1,348437E+3	8,404244E-1	1,348437E+3	7,772329E-1	1,348437E+3	7,067440E-1
1,350000E+3	8,750784E-1	1,350000E+3	8,778128E-1	1,350000E+3	8,856126E-1	1,350000E+3	8,914324E-1	1,350000E+3	8,432888E-1	1,350000E+3	7,772953E-1	1,350000E+3	7,112134E-1
1,351562E+3	8,755049E-1	1,351562E+3	8,786433E-1	1,351562E+3	8,870018E-1	1,351562E+3	8,894100E-1	1,351562E+3	8,431964E-1	1,351562E+3	7,809957E-1	1,351562E+3	7,147605E-1
1,353125E+3	8,767628E-1	1,353125E+3	8,799042E-1	1,353125E+3	8,876596E-1	1,353125E+3	8,882159E-1	1,353125E+3	8,406151E-1	1,353125E+3	7,828946E-1	1,353125E+3	7,101031E-1
1,354687E+3	8,776340E-1	1,354687E+3	8,823445E-1	1,354687E+3	8,883600E-1	1,354687E+3	8,900899E-1	1,354687E+3	8,386888E-1	1,354687E+3	7,847266E-1	1,354687E+3	7,086917E-1
1,356250E+3	8,799294E-1	1,356250E+3	8,843549E-1	1,356250E+3	8,905103E-1	1,356250E+3	8,934171E-1	1,356250E+3	8,427293E-1	1,356250E+3	7,762398E-1	1,356250E+3	7,093927E-1
1,357812E+3	8,834178E-1	1,357812E+3	8,854013E-1	1,357812E+3	8,926562E-1	1,357812E+3	8,955851E-1	1,357812E+3	8,458954E-1	1,357812E+3	7,784611E-1	1,357812E+3	7,070678E-1
1,359375E+3	8,837669E-1	1,359375E+3	8,873970E-1	1,359375E+3	8,942183E-1	1,359375E+3	8,964897E-1	1,359375E+3	8,459007E-1	1,359375E+3	7,782492E-1	1,359375E+3	7,036897E-1
1,360937E+3	8,854690E-1	1,360937E+3	8,891845E-1	1,360937E+3	8,958374E-1	1,360937E+3	8,971049E-1	1,360937E+3	8,454729E-1	1,360937E+3	7,749895E-1	1,360937E+3	7,023592E-1
1,362500E+3	8,867229E-1	1,362500E+3	8,912826E-1	1,362500E+3	8,972740E-1	1,362500E+3	8,987297E-1	1,362500E+3	8,443983E-1	1,362500E+3	7,761556E-1	1,362500E+3	6,990019E-1
1,364062E+3	8,899114E-1	1,364062E+3	8,938070E-1	1,364062E+3	8,987256E-1	1,364062E+3	8,990855E-1	1,364062E+3	8,417620E-1	1,364062E+3	7,737111E-1	1,364062E+3	7,146353E-1
1,365625E+3	8,896390E-1	1,365625E+3	8,951736E-1	1,365625E+3	9,003249E-1	1,365625E+3	9,001792E-1	1,365625E+3	8,437387E-1	1,365625E+3	7,808807E-1	1,365625E+3	7,123821E-1
1,367187E+3	8,929418E-1	1,367187E+3	8,986776E-1	1,367187E+3	9,019104E-1	1,367187E+3	9,002078E-1	1,367187E+3	8,440360E-1	1,367187E+3	7,856227E-1	1,367187E+3	7,125509E-1
1,368750E+3	8,965837E-1	1,368750E+3	8,997671E-1	1,368750E+3	9,045958E-1	1,368750E+3	9,025059E-1	1,368750E+3	8,463354E-1	1,368750E+3	7,835173E-1	1,368750E+3	7,045451E-1
1,370312E+3	9,006314E-1	1,370312E+3	9,016053E-1	1,370312E+3	9,064319E-1	1,370312E+3	9,003953E-1	1,370312E+3	8,480447E-1	1,370312E+3	7,787071E-1	1,370312E+3	7,084781E-1
1,371875E+3	9,012286E-1	1,371875E+3	9,041930E-1	1,371875E+3	9,079542E-1	1,371875E+3	9,014628E-1	1,371875E+3	8,468159E-1	1,371875E+3	7,768020E-1	1,371875E+3	7,125011E-1
1,373437E+3	9,002482E-1	1,373437E+3	9,061258E-1	1,373437E+3	9,123843E-1	1,373437E+3	9,045003E-1	1,373437E+3	8,434335E-1	1,373437E+3	7,802037E-1	1,373437E+3	7,149999E-1
1,375000E+3	9,053329E-1	1,375000E+3	9,071369E-1	1,375000E+3	9,136722E-1	1,375000E+3	9,055011E-1	1,375000E+3	8,409740E-1	1,375000E+3	7,879905E-1	1,375000E+3	7,136656E-1
