Sample 1_Frequency [Hz]	Absorption Coefficient on Cavity	
1,660937E+3	9,867955E-1
1,662500E+3	9,873756E-1
1,664062E+3	9,883045E-1
1,665625E+3	9,891542E-1
1,667187E+3	9,900116E-1
1,668750E+3	9,907870E-1
1,670312E+3	9,914554E-1
1,671875E+3	9,920584E-1
1,673437E+3	9,926841E-1
1,675000E+3	9,932422E-1
1,676562E+3	9,939832E-1
1,678125E+3	9,946210E-1
1,679687E+3	9,955095E-1
1,681250E+3	9,962213E-1
1,682812E+3	9,970042E-1
1,684375E+3	9,975478E-1
1,685937E+3	9,987187E-1
1,687500E+3	9,980361E-1
1,689062E+3	9,958073E-1
1,690625E+3	9,902494E-1
1,692187E+3	9,891700E-1
1,693750E+3	9,879798E-1
1,695312E+3	9,868319E-1
1,696875E+3	9,855779E-1
1,698437E+3	9,841807E-1
1,700000E+3	9,826492E-1
1,701562E+3	9,815952E-1
1,703125E+3	9,804663E-1
1,704687E+3	9,796093E-1
1,706250E+3	9,787035E-1
1,707812E+3	9,779087E-1
1,709375E+3	9,770727E-1
1,710937E+3	9,762068E-1
1,712500E+3	9,752964E-1
1,714062E+3	9,742986E-1
1,715625E+3	9,732492E-1
1,717187E+3	9,721906E-1
1,718750E+3	9,710786E-1
1,720312E+3	9,553777E-1
1,721875E+3	9,290835E-1
1,723437E+3	9,271753E-1
1,725000E+3	9,251698E-1
1,726562E+3	9,239271E-1
1,728125E+3	9,226337E-1
1,729687E+3	9,212894E-1
1,731250E+3	9,198923E-1
1,732812E+3	9,186433E-1
1,734375E+3	9,173465E-1
1,735937E+3	9,161322E-1
1,737500E+3	9,148726E-1
1,739062E+3	9,135381E-1
1,740625E+3	9,121549E-1
1,742187E+3	9,107460E-1
1,743750E+3	9,092862E-1
1,745312E+3	9,069450E-1
1,746875E+3	9,045011E-1
1,748437E+3	8,807807E-1
1,750000E+3	8,485072E-1
1,751562E+3	8,446217E-1
1,753125E+3	8,405468E-1
1,754687E+3	8,373753E-1
1,756250E+3	8,340782E-1
1,757812E+3	8,308810E-1
1,759375E+3	8,275619E-1
1,760937E+3	8,241123E-1
1,762500E+3	8,205303E-1
1,764062E+3	8,170459E-1
1,765625E+3	8,134279E-1
1,767187E+3	8,096227E-1
1,768750E+3	8,056651E-1
1,770312E+3	8,013043E-1
1,771875E+3	7,967604E-1
1,773437E+3	7,924637E-1
1,775000E+3	7,879979E-1
1,776562E+3	7,834757E-1
1,778125E+3	7,787767E-1
1,779687E+3	7,736776E-1
1,781250E+3	7,683675E-1
1,782812E+3	7,629338E-1
1,784375E+3	7,572753E-1
1,785937E+3	7,511187E-1
1,787500E+3	7,447007E-1
1,789062E+3	7,229607E-1
1,790625E+3	6,986529E-1
1,792187E+3	6,801324E-1
1,793750E+3	6,601877E-1
1,795312E+3	6,477020E-1
1,796875E+3	6,346051E-1
1,798437E+3	6,268237E-1
1,800000E+3	6,188098E-1
1,801562E+3	6,123784E-1
1,803125E+3	6,057887E-1
1,804687E+3	6,023044E-1
1,806250E+3	5,987588E-1
1,807812E+3	5,964931E-1
1,809375E+3	5,941928E-1
1,810937E+3	5,920617E-1
1,812500E+3	5,898989E-1
1,814062E+3	5,877696E-1
1,815625E+3	5,856084E-1
1,817187E+3	5,826092E-1
1,818750E+3	5,795653E-1
1,820312E+3	5,748779E-1
1,821875E+3	5,701109E-1
1,823437E+3	5,564419E-1
1,825000E+3	5,423465E-1
1,826562E+3	5,370084E-1
1,828125E+3	5,315842E-1
1,829687E+3	5,285354E-1
1,831250E+3	5,254460E-1
1,832812E+3	5,231173E-1
1,834375E+3	5,207574E-1
1,835937E+3	5,181684E-1
1,837500E+3	5,155483E-1
1,839062E+3	5,123810E-1
1,840625E+3	5,091799E-1
1,842187E+3	5,044561E-1
1,843750E+3	4,996834E-1
1,845312E+3	4,819114E-1
1,846875E+3	4,638627E-1
1,848437E+3	4,598145E-1
1,850000E+3	4,557290E-1
1,851562E+3	4,537862E-1
1,853125E+3	4,518273E-1
1,854687E+3	4,498715E-1
1,856250E+3	4,479028E-1
1,857812E+3	4,461918E-1
1,859375E+3	4,444695E-1
1,860937E+3	4,425487E-1
1,862500E+3	4,406177E-1
1,864062E+3	4,385378E-1
1,865625E+3	4,364484E-1
1,867187E+3	4,342546E-1
1,868750E+3	4,320499E-1
1,870312E+3	4,299194E-1
1,871875E+3	4,277743E-1
1,873437E+3	4,252719E-1
1,875000E+3	4,227530E-1
1,876562E+3	4,052078E-1
1,878125E+3	3,878112E-1
1,879687E+3	3,844814E-1
1,881250E+3	3,811290E-1
1,882812E+3	3,791421E-1
1,884375E+3	3,771473E-1
1,885937E+3	3,750300E-1
1,887500E+3	3,729105E-1
1,889062E+3	3,417728E-1
1,890625E+3	3,118825E-1
1,892187E+3	3,112056E-1
1,893750E+3	3,105048E-1
1,895312E+3	3,098788E-1
1,896875E+3	3,092423E-1
1,898437E+3	3,084289E-1
1,900000E+3	3,076102E-1
1,901562E+3	3,071566E-1
1,903125E+3	3,066952E-1
1,904687E+3	3,059643E-1
1,906250E+3	3,052283E-1
1,907812E+3	3,044594E-1
1,909375E+3	3,036837E-1
1,910937E+3	3,022948E-1
1,912500E+3	3,008935E-1
1,914062E+3	2,969866E-1
1,915625E+3	2,931100E-1
1,917187E+3	2,891861E-1
1,918750E+3	2,853053E-1
1,920312E+3	2,823931E-1
1,921875E+3	2,795072E-1
1,923437E+3	2,774192E-1
1,925000E+3	2,753448E-1
1,926562E+3	2,741251E-1
1,928125E+3	2,729047E-1
1,929687E+3	2,725525E-1
1,931250E+3	2,721866E-1
1,932812E+3	2,487733E-1
1,934375E+3	2,252644E-1
1,935937E+3	2,241276E-1
1,937500E+3	2,229654E-1
1,939062E+3	2,231319E-1
1,940625E+3	2,232556E-1
1,942187E+3	2,237581E-1
1,943750E+3	2,242178E-1
1,945312E+3	2,249609E-1
1,946875E+3	2,256506E-1
1,948437E+3	2,265698E-1
1,950000E+3	2,274302E-1
1,951562E+3	2,282112E-1
1,953125E+3	2,289394E-1
1,954687E+3	2,291884E-1
1,956250E+3	2,293920E-1
1,957812E+3	2,288625E-1
1,959375E+3	2,282696E-1
1,960937E+3	2,255863E-1
1,962500E+3	2,228303E-1
1,964062E+3	2,201762E-1
1,965625E+3	2,170904E-1
1,967187E+3	2,153903E-1
1,968750E+3	2,131639E-1
1,970312E+3	2,120044E-1
1,971875E+3	2,107584E-1
1,973437E+3	2,103073E-1
1,975000E+3	2,097810E-1
1,976562E+3	2,096873E-1
1,978125E+3	2,095167E-1
1,979687E+3	2,095164E-1
1,981250E+3	2,094441E-1
1,982812E+3	2,092508E-1
1,984375E+3	2,090062E-1
1,985937E+3	2,085255E-1
1,987500E+3	2,080081E-1
1,989062E+3	2,074987E-1
1,990625E+3	2,069467E-1
1,992187E+3	2,064228E-1
1,993750E+3	2,058239E-1
1,995312E+3	2,053047E-1
1,996875E+3	2,045630E-1
1,998437E+3	2,089791E-1
2,000000E+3	1,935048E-1
2,001562E+3	1,930553E-1
2,003125E+3	1,921921E-1
2,004687E+3	1,918694E-1
2,006250E+3	1,911201E-1
2,007812E+3	1,910137E-1
2,009375E+3	1,905555E-1
2,010937E+3	1,905808E-1
2,012500E+3	1,903164E-1
2,014062E+3	1,902350E-1
2,015625E+3	1,898416E-1
2,017187E+3	1,895886E-1
2,018750E+3	1,889027E-1
2,020312E+3	1,883262E-1
2,021875E+3	1,868217E-1
2,023437E+3	1,869980E-1
2,025000E+3	1,826531E-1
2,026562E+3	1,869028E-1
2,028125E+3	1,785531E-1
2,029687E+3	1,789851E-1
2,031250E+3	1,758839E-1
2,032812E+3	1,766150E-1
2,034375E+3	1,752189E-1
2,035937E+3	1,762553E-1
2,037500E+3	1,749620E-1
2,039062E+3	1,763717E-1
2,040625E+3	1,747127E-1
2,042187E+3	1,759674E-1
2,043750E+3	1,737397E-1
2,045312E+3	1,744076E-1
2,046875E+3	1,729077E-1
2,048437E+3	1,734510E-1
2,050000E+3	1,726113E-1
2,051562E+3	1,732370E-1
2,053125E+3	1,728536E-1
2,054687E+3	1,735474E-1
2,056250E+3	1,732258E-1
2,057812E+3	1,740299E-1
2,059375E+3	1,735881E-1
2,060937E+3	1,744724E-1
2,062500E+3	1,736146E-1
2,064062E+3	1,749156E-1
2,065625E+3	1,709853E-1
2,067187E+3	1,716139E-1
2,068750E+3	1,670289E-1
2,070312E+3	1,672314E-1
2,071875E+3	1,665651E-1
2,073437E+3	1,667471E-1
2,075000E+3	1,664719E-1
2,076562E+3	1,668280E-1
2,078125E+3	1,668151E-1
2,079687E+3	1,672329E-1
2,081250E+3	1,673127E-1
2,082812E+3	1,676934E-1
2,084375E+3	1,678086E-1
2,085937E+3	1,682726E-1
2,087500E+3	1,685212E-1
2,089062E+3	1,690205E-1
2,090625E+3	1,693087E-1
2,092187E+3	1,697111E-1
2,093750E+3	1,699283E-1
2,095312E+3	1,697183E-1
2,096875E+3	1,692931E-1
2,098437E+3	1,688754E-1
2,100000E+3	1,682753E-1
2,101562E+3	1,720620E-1
2,103125E+3	1,667459E-1
2,104687E+3	1,667941E-1
2,106250E+3	1,665678E-1
2,107812E+3	1,664382E-1
2,109375E+3	1,660894E-1
2,110937E+3	1,662443E-1
2,112500E+3	1,663437E-1
2,114062E+3	1,665430E-1
2,115625E+3	1,667017E-1
2,117187E+3	1,669678E-1
2,118750E+3	1,671985E-1
2,120312E+3	1,672470E-1
2,121875E+3	1,672447E-1
2,123437E+3	1,674344E-1
2,125000E+3	1,675624E-1
2,126562E+3	1,688169E-1
2,128125E+3	1,694405E-1
2,129687E+3	1,609544E-1
2,131250E+3	1,498452E-1
2,132812E+3	1,500008E-1
2,134375E+3	1,501170E-1
2,135937E+3	1,504956E-1
2,137500E+3	1,508369E-1
2,139062E+3	1,511671E-1
2,140625E+3	1,514270E-1
2,142187E+3	1,523868E-1
2,143750E+3	1,532149E-1
2,145312E+3	1,556421E-1
2,146875E+3	1,571872E-1
2,148437E+3	1,569786E-1
2,150000E+3	1,567496E-1
2,151562E+3	1,567071E-1
2,153125E+3	1,566468E-1
2,154687E+3	1,566743E-1
2,156250E+3	1,566832E-1
2,157812E+3	1,569451E-1
2,159375E+3	1,571923E-1
2,160937E+3	1,575389E-1
2,162500E+3	1,578702E-1
2,164062E+3	1,583789E-1
2,165625E+3	1,588704E-1
2,167187E+3	1,595153E-1
2,168750E+3	1,601303E-1
2,170312E+3	1,611351E-1
2,171875E+3	1,621018E-1
2,173437E+3	1,626735E-1
2,175000E+3	1,631664E-1
2,176562E+3	1,633858E-1
2,178125E+3	1,635241E-1
2,179687E+3	1,699138E-1
2,181250E+3	1,758184E-1
2,182812E+3	1,758040E-1
2,184375E+3	1,757899E-1
2,185937E+3	1,755220E-1
2,187500E+3	1,752518E-1
2,189062E+3	1,751085E-1
2,190625E+3	1,749622E-1
2,192187E+3	1,746343E-1
2,193750E+3	1,742997E-1
2,195312E+3	1,804462E-1
2,196875E+3	1,860800E-1
2,198437E+3	1,860015E-1
2,200000E+3	1,859166E-1
2,201562E+3	1,861227E-1
2,203125E+3	1,863241E-1
2,204687E+3	1,863597E-1
2,206250E+3	1,863895E-1
2,207812E+3	1,865673E-1
2,209375E+3	1,867397E-1
2,210937E+3	1,867796E-1
2,212500E+3	1,868127E-1
2,214062E+3	1,869782E-1
2,215625E+3	1,871369E-1
2,217187E+3	1,872651E-1
2,218750E+3	1,873858E-1
2,220312E+3	1,874847E-1
2,221875E+3	1,875760E-1
2,223437E+3	1,875874E-1
2,225000E+3	1,875907E-1
2,226562E+3	2,006121E-1
2,228125E+3	2,126853E-1
2,229687E+3	2,125569E-1
2,231250E+3	2,124242E-1
2,232812E+3	2,122066E-1
2,234375E+3	2,119828E-1
2,235937E+3	2,121814E-1
2,237500E+3	2,123728E-1
2,239062E+3	2,121892E-1
2,240625E+3	2,119965E-1
2,242187E+3	2,118615E-1
2,243750E+3	2,117168E-1
2,245312E+3	2,297349E-1
2,246875E+3	2,462703E-1
2,248437E+3	2,469252E-1
2,250000E+3	2,475564E-1
2,251562E+3	2,481210E-1
2,253125E+3	2,486608E-1
2,254687E+3	2,489339E-1
2,256250E+3	2,491831E-1
2,257812E+3	2,494832E-1
2,259375E+3	2,497626E-1
2,260937E+3	2,500427E-1
2,262500E+3	2,503022E-1
2,264062E+3	2,506949E-1
2,265625E+3	2,510640E-1
2,267187E+3	2,516838E-1
2,268750E+3	2,522754E-1
2,270312E+3	2,530263E-1
2,271875E+3	2,537429E-1
2,273437E+3	2,546549E-1
2,275000E+3	2,555262E-1
2,276562E+3	2,567322E-1
2,278125E+3	2,578901E-1
2,279687E+3	2,592785E-1
2,281250E+3	2,606097E-1
2,282812E+3	2,620228E-1
2,284375E+3	2,633790E-1
2,285937E+3	2,644807E-1
2,287500E+3	2,655345E-1
2,289062E+3	2,663058E-1
2,290625E+3	2,670378E-1
2,292187E+3	2,676249E-1
2,293750E+3	2,681776E-1
2,295312E+3	2,686543E-1
2,296875E+3	2,690987E-1
2,298437E+3	2,695034E-1
2,300000E+3	2,698755E-1
2,301562E+3	2,704145E-1
2,303125E+3	2,709167E-1
2,304687E+3	2,719390E-1
2,306250E+3	2,729043E-1
2,307812E+3	2,748398E-1
2,309375E+3	2,766805E-1
2,310937E+3	2,781806E-1
2,312500E+3	2,796032E-1
2,314062E+3	2,803766E-1
2,315625E+3	2,810976E-1
2,317187E+3	2,813196E-1
2,318750E+3	2,815031E-1
2,320312E+3	2,813240E-1
2,321875E+3	2,811137E-1
2,323437E+3	2,888999E-1
2,325000E+3	2,953351E-1
2,326562E+3	3,019087E-1
2,328125E+3	3,072021E-1
2,329687E+3	3,068385E-1
2,331250E+3	3,064541E-1
2,332812E+3	3,063307E-1
2,334375E+3	3,061835E-1
2,335937E+3	3,060721E-1
2,337500E+3	3,059358E-1
2,339062E+3	3,055812E-1
2,340625E+3	3,052035E-1
2,342187E+3	3,051593E-1
2,343750E+3	3,050892E-1
2,345312E+3	3,053464E-1
2,346875E+3	3,055751E-1
2,348437E+3	3,060935E-1
2,350000E+3	3,065813E-1
2,351562E+3	3,068667E-1
2,353125E+3	3,071252E-1
2,354687E+3	3,228214E-1
2,356250E+3	3,338819E-1
2,357812E+3	3,584144E-1
2,359375E+3	3,725612E-1
2,360937E+3	3,725090E-1
2,362500E+3	3,723877E-1
2,364062E+3	3,721529E-1
2,365625E+3	3,718552E-1
2,367187E+3	3,716062E-1
2,368750E+3	3,712929E-1
2,370312E+3	3,710563E-1
2,371875E+3	3,707332E-1
2,373437E+3	3,720022E-1
2,375000E+3	3,729252E-1
2,376562E+3	3,821372E-1
2,378125E+3	3,879679E-1
2,379687E+3	3,947233E-1
2,381250E+3	3,994087E-1
2,382812E+3	4,013951E-1
2,384375E+3	4,028859E-1
2,385937E+3	4,039372E-1
2,387500E+3	4,046774E-1
2,389062E+3	4,050789E-1
2,390625E+3	4,052098E-1
2,392187E+3	4,055704E-1
2,393750E+3	4,056657E-1
2,395312E+3	4,066531E-1
2,396875E+3	4,071124E-1
2,398437E+3	4,397043E-1
2,400000E+3	4,347994E-1
2,401562E+3	4,356156E-1
2,403125E+3	4,357258E-1
2,404687E+3	4,359770E-1
2,406250E+3	4,357621E-1
2,407812E+3	4,361051E-1
2,409375E+3	4,360422E-1
2,410937E+3	4,359398E-1
2,412500E+3	4,354564E-1
2,414062E+3	4,351217E-1
2,415625E+3	4,344401E-1
2,417187E+3	4,340576E-1
2,418750E+3	4,333556E-1
2,420312E+3	4,326095E-1
2,421875E+3	4,315187E-1
2,423437E+3	4,700724E-1
2,425000E+3	4,469812E-1
2,426562E+3	4,482333E-1
2,428125E+3	4,464889E-1
2,429687E+3	4,469248E-1
2,431250E+3	4,456108E-1
2,432812E+3	4,456715E-1
2,434375E+3	4,442852E-1
2,435937E+3	4,443075E-1
2,437500E+3	4,429795E-1
2,439062E+3	4,432934E-1
2,440625E+3	4,423795E-1
2,442187E+3	4,423493E-1
2,443750E+3	4,410250E-1
2,445312E+3	4,415803E-1
2,446875E+3	4,409818E-1
2,448437E+3	4,417516E-1
2,450000E+3	4,409155E-1
2,451562E+3	6,214044E-1
2,453125E+3	4,347785E-1
2,454687E+3	4,352066E-1
2,456250E+3	4,354770E-1
2,457812E+3	4,356105E-1
2,459375E+3	4,355611E-1
2,460937E+3	4,351867E-1
2,462500E+3	4,345773E-1
2,464062E+3	4,346177E-1
2,465625E+3	4,344462E-1
2,467187E+3	4,340796E-1
2,468750E+3	4,333428E-1
2,470312E+3	4,323119E-1
2,471875E+3	4,296914E-1
2,473437E+3	4,283586E-1
2,475000E+3	4,225677E-1
2,476562E+3	4,223916E-1
2,478125E+3	4,219396E-1
2,479687E+3	4,221032E-1
2,481250E+3	4,221146E-1
2,482812E+3	4,217582E-1
2,484375E+3	4,212399E-1
2,485937E+3	4,206579E-1
2,487500E+3	4,199183E-1
2,489062E+3	4,192314E-1
2,490625E+3	4,183935E-1
2,492187E+3	4,144294E-1
2,493750E+3	3,941223E-1
2,495312E+3	3,939894E-1
2,496875E+3	3,937278E-1
2,498437E+3	3,939932E-1
2,500000E+3	3,941614E-1
2,501562E+3	3,946137E-1
2,503125E+3	3,949778E-1
2,504687E+3	3,955735E-1
2,506250E+3	3,960761E-1
2,507812E+3	3,966016E-1
2,509375E+3	3,970061E-1
2,510937E+3	3,965305E-1
2,512500E+3	3,958005E-1
2,514062E+3	3,938497E-1
2,515625E+3	3,915326E-1
2,517187E+3	3,886362E-1
2,518750E+3	3,853978E-1
2,520312E+3	3,550145E-1
2,521875E+3	2,951755E-1
2,523437E+3	2,952175E-1
2,525000E+3	2,952296E-1
2,526562E+3	2,948961E-1
2,528125E+3	2,945233E-1
2,529687E+3	2,946401E-1
2,531250E+3	2,947237E-1
2,532812E+3	2,946924E-1
2,534375E+3	2,946236E-1
2,535937E+3	2,952839E-1
2,537500E+3	2,959190E-1
2,539062E+3	2,965633E-1
2,540625E+3	2,971823E-1
2,542187E+3	2,977199E-1
2,543750E+3	2,982312E-1
2,545312E+3	2,985380E-1
2,546875E+3	2,988121E-1
2,548437E+3	2,967028E-1
2,550000E+3	2,944422E-1
2,551562E+3	2,813331E-1
2,553125E+3	2,651026E-1
2,554687E+3	2,616373E-1
2,556250E+3	2,576058E-1
2,557812E+3	2,567874E-1
2,559375E+3	2,559212E-1
2,560937E+3	2,552337E-1
2,562500E+3	2,545050E-1
2,564062E+3	2,535578E-1
2,565625E+3	2,525617E-1
2,567187E+3	2,510057E-1
2,568750E+3	2,493707E-1
2,570312E+3	2,435104E-1
2,571875E+3	2,368511E-1
2,573437E+3	2,366052E-1
2,575000E+3	2,362855E-1
2,576562E+3	2,360551E-1
2,578125E+3	2,358004E-1
2,579687E+3	2,354497E-1
2,581250E+3	2,350741E-1
2,582812E+3	2,346576E-1
2,584375E+3	2,342127E-1
2,585937E+3	2,340423E-1
2,587500E+3	2,338442E-1
2,589062E+3	2,335320E-1
2,590625E+3	2,331881E-1
2,592187E+3	2,325263E-1
2,593750E+3	2,318254E-1
2,595312E+3	2,307114E-1
2,596875E+3	2,295511E-1
2,598437E+3	2,280099E-1
2,600000E+3	2,264155E-1
2,601562E+3	2,244968E-1
2,603125E+3	2,225104E-1
2,604687E+3	2,202996E-1
2,606250E+3	2,179992E-1
2,607812E+3	2,159429E-1
2,609375E+3	2,137583E-1
2,610937E+3	2,129454E-1
2,612500E+3	2,120106E-1
2,614062E+3	2,117810E-1
2,615625E+3	2,115114E-1
2,617187E+3	2,112789E-1
2,618750E+3	2,110171E-1
2,620312E+3	2,031626E-1
2,621875E+3	1,946896E-1
2,623437E+3	1,947473E-1
2,625000E+3	1,947954E-1
2,626562E+3	1,946486E-1
2,628125E+3	1,944924E-1
2,629687E+3	1,943254E-1
2,631250E+3	1,941476E-1
2,632812E+3	1,940128E-1
2,634375E+3	1,938655E-1
2,635937E+3	1,933866E-1
2,637500E+3	1,928846E-1
2,639062E+3	1,906571E-1
2,640625E+3	1,883095E-1
2,642187E+3	1,873890E-1
2,643750E+3	1,864283E-1
2,645312E+3	1,857760E-1
2,646875E+3	1,850918E-1
2,648437E+3	1,838605E-1
2,650000E+3	1,825827E-1
2,651562E+3	1,812052E-1
2,653125E+3	1,797576E-1
2,654687E+3	1,790496E-1
2,656250E+3	1,782825E-1
2,657812E+3	1,774367E-1
2,659375E+3	1,765327E-1
2,660937E+3	1,751162E-1
2,662500E+3	1,736566E-1
2,664062E+3	1,724229E-1
2,665625E+3	1,711630E-1
2,667187E+3	1,706349E-1
2,668750E+3	1,700843E-1
2,670312E+3	1,696587E-1
2,671875E+3	1,692082E-1
2,673437E+3	1,685617E-1
2,675000E+3	1,678795E-1
2,676562E+3	1,670248E-1
2,678125E+3	1,660851E-1
2,679687E+3	1,654475E-1
2,681250E+3	1,647458E-1
2,682812E+3	1,645480E-1
2,684375E+3	1,643097E-1
2,685937E+3	1,641470E-1
2,687500E+3	1,639504E-1
2,689062E+3	1,637821E-1
2,690625E+3	1,635839E-1
2,692187E+3	1,634223E-1
2,693750E+3	1,632254E-1
2,695312E+3	1,628874E-1
2,696875E+3	1,625115E-1
2,698437E+3	1,619140E-1
2,700000E+3	1,612828E-1
2,701562E+3	1,607947E-1
2,703125E+3	1,602611E-1
2,704687E+3	1,601519E-1
2,706250E+3	1,599777E-1
2,707812E+3	1,509031E-1
2,709375E+3	1,418312E-1
2,710937E+3	1,414828E-1
2,712500E+3	1,411332E-1
2,714062E+3	1,406872E-1
2,715625E+3	1,402384E-1
2,717187E+3	1,422383E-1
2,718750E+3	1,426728E-1
2,720312E+3	1,418365E-1
2,721875E+3	1,410047E-1
2,723437E+3	1,408416E-1
2,725000E+3	1,406762E-1
2,726562E+3	1,401408E-1
2,728125E+3	1,396052E-1
2,729687E+3	1,395185E-1
2,731250E+3	1,394242E-1
2,732812E+3	1,390969E-1
2,734375E+3	1,387614E-1
2,735937E+3	1,385827E-1
2,737500E+3	1,383840E-1
2,739062E+3	1,381484E-1
2,740625E+3	1,377994E-1
2,742187E+3	1,385804E-1
2,743750E+3	1,390236E-1
2,745312E+3	1,390149E-1
2,746875E+3	1,389383E-1
2,748437E+3	1,388393E-1
2,750000E+3	1,386116E-1
2,751562E+3	1,384888E-1
2,753125E+3	1,380581E-1
2,754687E+3	1,381427E-1
2,756250E+3	1,380550E-1
2,757812E+3	1,387914E-1
2,759375E+3	1,390530E-1
2,760937E+3	1,397473E-1
2,762500E+3	1,399935E-1
2,764062E+3	1,404030E-1
2,765625E+3	1,406127E-1
2,767187E+3	1,409895E-1
2,768750E+3	1,412234E-1
2,770312E+3	1,415798E-1
2,771875E+3	1,417800E-1
2,773437E+3	1,420813E-1
2,775000E+3	1,422008E-1
2,776562E+3	1,424948E-1
2,778125E+3	1,426337E-1
2,779687E+3	1,428606E-1
2,781250E+3	1,429618E-1
2,782812E+3	1,432246E-1
2,784375E+3	1,433578E-1
2,785937E+3	1,436499E-1
2,787500E+3	1,437651E-1
2,789062E+3	1,442937E-1
2,790625E+3	1,444748E-1
2,792187E+3	1,455381E-1
2,793750E+3	1,458887E-1
2,795312E+3	1,469167E-1
2,796875E+3	1,473235E-1
2,798437E+3	1,482001E-1
2,800000E+3	1,483720E-1
2,801562E+3	1,502877E-1
2,803125E+3	1,503695E-1
2,804687E+3	1,524509E-1
2,806250E+3	1,527881E-1
2,807812E+3	1,536535E-1
2,809375E+3	1,540687E-1
2,810937E+3	1,546440E-1
2,812500E+3	1,549062E-1
2,814062E+3	1,553388E-1
2,815625E+3	1,554766E-1
2,817187E+3	1,559880E-1
2,818750E+3	1,562062E-1
2,820312E+3	1,567850E-1
2,821875E+3	1,570461E-1
2,823437E+3	1,576366E-1
2,825000E+3	1,578490E-1
2,826562E+3	1,585759E-1
2,828125E+3	1,588544E-1
2,829687E+3	1,595778E-1
2,831250E+3	1,597357E-1
2,832812E+3	1,605407E-1
2,834375E+3	1,607261E-1
2,835937E+3	1,615119E-1
2,837500E+3	1,616745E-1
2,839062E+3	1,624107E-1
2,840625E+3	1,625559E-1
2,842187E+3	1,632477E-1
2,843750E+3	1,633679E-1
2,845312E+3	1,639969E-1
2,846875E+3	1,640369E-1
2,848437E+3	1,648199E-1
2,850000E+3	1,650468E-1
2,851562E+3	1,656560E-1
2,853125E+3	1,656589E-1
2,854687E+3	1,663155E-1
2,856250E+3	1,663882E-1
2,857812E+3	1,671277E-1
2,859375E+3	1,672508E-1
2,860937E+3	1,808440E-1
2,862500E+3	1,708534E-1
2,864062E+3	1,764417E-1
2,865625E+3	1,733965E-1
2,867187E+3	1,798069E-1
2,868750E+3	1,765439E-1
2,870312E+3	1,805482E-1
2,871875E+3	1,794890E-1
2,873437E+3	1,819384E-1
2,875000E+3	1,819559E-1
2,876562E+3	1,839065E-1
2,878125E+3	1,843618E-1
2,879687E+3	1,860142E-1
2,881250E+3	1,865712E-1
2,882812E+3	1,880850E-1
2,884375E+3	1,886835E-1
2,885937E+3	1,903782E-1
2,887500E+3	1,910877E-1
2,889062E+3	1,933712E-1
2,890625E+3	1,944299E-1
2,892187E+3	1,972611E-1
2,893750E+3	1,988099E-1
2,895312E+3	2,013464E-1
2,896875E+3	2,031679E-1
2,898437E+3	2,049926E-1
2,900000E+3	2,064973E-1
2,901562E+3	2,079292E-1
2,903125E+3	2,091666E-1
2,904687E+3	2,105104E-1
2,906250E+3	2,116690E-1
2,907812E+3	2,133047E-1
2,909375E+3	2,146533E-1
2,910937E+3	2,171588E-1
2,912500E+3	2,192326E-1
2,914062E+3	2,212503E-1
2,915625E+3	2,230560E-1
2,917187E+3	2,247299E-1
2,918750E+3	2,262662E-1
2,920312E+3	2,283604E-1
2,921875E+3	2,302898E-1
2,923437E+3	2,340693E-1
2,925000E+3	2,375884E-1
2,926562E+3	2,410017E-1
2,928125E+3	2,442352E-1
2,929687E+3	2,459825E-1
2,931250E+3	2,476876E-1
2,932812E+3	2,490086E-1
2,934375E+3	2,503269E-1
2,935937E+3	2,514217E-1
2,937500E+3	2,525130E-1
2,939062E+3	2,535198E-1
2,940625E+3	2,545202E-1
2,942187E+3	2,556339E-1
2,943750E+3	2,567452E-1
2,945312E+3	2,577034E-1
2,946875E+3	2,586551E-1
2,948437E+3	2,810954E-1
2,950000E+3	3,028105E-1
2,951562E+3	3,033351E-1
2,953125E+3	3,038574E-1
2,954687E+3	3,043919E-1
2,956250E+3	3,049252E-1
2,957812E+3	3,056630E-1
2,959375E+3	3,063982E-1
2,960937E+3	3,085491E-1
2,962500E+3	3,107054E-1
2,964062E+3	3,130257E-1
2,965625E+3	3,153599E-1
2,967187E+3	3,172278E-1
2,968750E+3	3,191058E-1
2,970312E+3	3,209450E-1
2,971875E+3	3,227941E-1
2,973437E+3	3,245069E-1
2,975000E+3	3,262252E-1
2,976562E+3	3,281754E-1
2,978125E+3	3,301344E-1
2,979687E+3	3,320120E-1
2,981250E+3	3,338958E-1
2,982812E+3	3,642311E-1
2,984375E+3	3,950794E-1
2,985937E+3	3,964993E-1
2,987500E+3	3,979209E-1
2,989062E+3	3,993757E-1
2,990625E+3	4,008314E-1
2,992187E+3	4,022626E-1
2,993750E+3	4,036949E-1
2,995312E+3	4,049892E-1
2,996875E+3	4,062839E-1
2,998437E+3	4,075114E-1
3,000000E+3	4,087386E-1
3,001562E+3	4,104845E-1
3,003125E+3	4,122275E-1
3,004687E+3	4,273088E-1
3,006250E+3	4,425360E-1
3,007812E+3	4,478372E-1
3,009375E+3	4,531331E-1
3,010937E+3	4,578627E-1
3,012500E+3	4,625834E-1
3,014062E+3	4,677420E-1
3,015625E+3	4,728889E-1
3,017187E+3	4,780940E-1
3,018750E+3	4,832834E-1
3,020312E+3	4,883714E-1
3,021875E+3	4,934367E-1
3,023437E+3	4,994041E-1
