Sample 1 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 1 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	
9,593750E+2	2,540335E-1	9,593750E+2	-1,228914E+0
9,609375E+2	2,585309E-1	9,609375E+2	-1,245464E+0
9,625000E+2	2,631733E-1	9,625000E+2	-1,262327E+0
9,640625E+2	2,309487E-1	9,640625E+2	-1,076611E+0
9,656250E+2	2,043701E-1	9,656250E+2	-9,488027E-1
9,671875E+2	2,077905E-1	9,671875E+2	-9,614277E-1
9,687500E+2	2,112957E-1	9,687500E+2	-9,742438E-1
9,703125E+2	2,147696E-1	9,703125E+2	-9,863668E-1
9,718750E+2	2,183223E-1	9,718750E+2	-9,986818E-1
9,734375E+2	2,218195E-1	9,734375E+2	-1,010312E+0
9,750000E+2	2,253889E-1	9,750000E+2	-1,022138E+0
9,765625E+2	2,288509E-1	9,765625E+2	-1,033315E+0
9,781250E+2	2,323789E-1	9,781250E+2	-1,044695E+0
9,796875E+2	2,365109E-1	9,796875E+2	-1,056015E+0
9,812500E+2	2,407142E-1	9,812500E+2	-1,067536E+0
9,828125E+2	2,439056E-1	9,828125E+2	-1,078132E+0
9,843750E+2	2,471566E-1	9,843750E+2	-1,088954E+0
9,859375E+2	2,508548E-1	9,859375E+2	-1,099834E+0
9,875000E+2	2,546177E-1	9,875000E+2	-1,110942E+0
9,890625E+2	2,588717E-1	9,890625E+2	-1,122080E+0
9,906250E+2	2,631956E-1	9,906250E+2	-1,133449E+0
9,921875E+2	2,668831E-1	9,921875E+2	-1,144348E+0
9,937500E+2	2,706382E-1	9,937500E+2	-1,155499E+0
9,953125E+2	2,748535E-1	9,953125E+2	-1,166238E+0
9,968750E+2	2,791332E-1	9,968750E+2	-1,177234E+0
9,984375E+2	2,840867E-1	9,984375E+2	-1,187306E+0
1,000000E+3	2,890887E-1	1,000000E+3	-1,197637E+0
1,001562E+3	2,933220E-1	1,001562E+3	-1,206488E+0
1,003125E+3	2,975859E-1	1,003125E+3	-1,215640E+0
1,004687E+3	3,018109E-1	1,004687E+3	-1,222776E+0
1,006250E+3	3,060284E-1	1,006250E+3	-1,230262E+0
1,007812E+3	2,766124E-1	1,007812E+3	-1,065106E+0
1,009375E+3	2,470061E-1	1,009375E+3	-9,619354E-1
1,010937E+3	2,502247E-1	1,010937E+3	-9,660595E-1
1,012500E+3	2,532906E-1	1,012500E+3	-9,705783E-1
1,014062E+3	2,566540E-1	1,014062E+3	-9,762592E-1
1,015625E+3	2,599123E-1	1,015625E+3	-9,822786E-1
1,017187E+3	2,563065E-1	1,017187E+3	-8,553019E-1
1,018750E+3	2,338664E-1	1,018750E+3	-7,806822E-1
1,020312E+3	2,366284E-1	1,020312E+3	-7,844874E-1
1,021875E+3	2,390743E-1	1,021875E+3	-7,886666E-1
1,023437E+3	2,424529E-1	1,023437E+3	-7,942306E-1
1,025000E+3	2,455938E-1	1,025000E+3	-8,000445E-1
1,026562E+3	2,491477E-1	1,026562E+3	-8,075936E-1
1,028125E+3	2,525790E-1	1,028125E+3	-8,153246E-1
1,029687E+3	2,567508E-1	1,029687E+3	-8,242336E-1
1,031250E+3	2,608627E-1	1,031250E+3	-8,332747E-1
1,032812E+3	2,652502E-1	1,032812E+3	-8,435256E-1
1,034375E+3	2,696437E-1	1,034375E+3	-8,539017E-1
1,035937E+3	2,744911E-1	1,035937E+3	-8,649539E-1
1,037500E+3	2,793799E-1	1,037500E+3	-8,761241E-1
1,039062E+3	2,846218E-1	1,039062E+3	-8,876809E-1
1,040625E+3	2,899267E-1	1,040625E+3	-8,993546E-1
1,042187E+3	2,951459E-1	1,042187E+3	-9,111342E-1
1,043750E+3	3,004319E-1	1,043750E+3	-9,230481E-1
1,045312E+3	3,061153E-1	1,045312E+3	-9,347594E-1
1,046875E+3	3,118600E-1	1,046875E+3	-9,465964E-1
1,048437E+3	3,179693E-1	1,048437E+3	-9,580573E-1
1,050000E+3	3,241233E-1	1,050000E+3	-9,696342E-1
1,051562E+3	3,301971E-1	1,051562E+3	-9,805021E-1
1,053125E+3	3,362723E-1	1,053125E+3	-9,915005E-1
1,054687E+3	3,426248E-1	1,054687E+3	-1,001580E+0
1,056250E+3	3,489189E-1	1,056250E+3	-1,011788E+0
1,057812E+3	3,555090E-1	1,057812E+3	-1,020832E+0
1,059375E+3	3,619530E-1	1,059375E+3	-1,030004E+0
1,060937E+3	3,687353E-1	1,060937E+3	-1,037764E+0
1,062500E+3	3,752483E-1	1,062500E+3	-1,045657E+0
1,064062E+3	3,815133E-1	1,064062E+3	-1,051604E+0
1,065625E+3	3,873227E-1	1,065625E+3	-1,057769E+0
1,067187E+3	3,940392E-1	1,067187E+3	-1,062191E+0
1,068750E+3	4,001008E-1	1,068750E+3	-1,066805E+0
1,070312E+3	4,056984E-1	1,070312E+3	-1,069132E+0
1,071875E+3	4,103733E-1	1,071875E+3	-1,071826E+0
1,073437E+3	4,173466E-1	1,073437E+3	-1,072820E+0
1,075000E+3	4,231466E-1	1,075000E+3	-1,073962E+0
1,076562E+3	4,298539E-1	1,076562E+3	-1,072870E+0
1,078125E+3	4,350423E-1	1,078125E+3	-1,071923E+0
1,079687E+3	4,410897E-1	1,079687E+3	-1,068390E+0
1,081250E+3	4,451818E-1	1,081250E+3	-1,065027E+0
1,082812E+3	4,374856E-1	1,082812E+3	-9,608430E-1
1,084375E+3	3,746346E-1	1,084375E+3	-8,801750E-1
1,085937E+3	3,794052E-1	1,085937E+3	-8,818306E-1
1,087500E+3	3,834616E-1	1,087500E+3	-8,830664E-1
1,089062E+3	3,883492E-1	1,089062E+3	-8,865359E-1
1,090625E+3	3,927626E-1	1,090625E+3	-8,896971E-1
1,092187E+3	3,996922E-1	1,092187E+3	-8,198699E-1
1,093750E+3	3,803571E-1	1,093750E+3	-7,337089E-1
1,095312E+3	3,858225E-1	1,095312E+3	-7,405009E-1
1,096875E+3	3,913214E-1	1,096875E+3	-7,471812E-1
1,098437E+3	3,971590E-1	1,098437E+3	-7,557389E-1
1,100000E+3	4,030961E-1	1,100000E+3	-7,642639E-1
1,101562E+3	4,100146E-1	1,101562E+3	-6,761974E-1
1,103125E+3	3,955894E-1	1,103125E+3	-5,630718E-1
1,104687E+3	3,983795E-1	1,104687E+3	-5,604646E-1
1,106250E+3	4,008445E-1	1,106250E+3	-5,574303E-1
1,107812E+3	4,361461E-1	1,107812E+3	-5,466977E-1
1,109375E+3	4,746351E-1	1,109375E+3	-5,349830E-1
1,110937E+3	4,754345E-1	1,110937E+3	-5,303775E-1
1,112500E+3	4,757235E-1	1,112500E+3	-5,254491E-1
1,114062E+3	4,767666E-1	1,114062E+3	-5,236105E-1
1,115625E+3	4,774749E-1	1,115625E+3	-5,215783E-1
1,117187E+3	4,789848E-1	1,117187E+3	-5,235617E-1
1,118750E+3	4,803449E-1	1,118750E+3	-5,254813E-1
1,120312E+3	4,826841E-1	1,120312E+3	-5,305535E-1
1,121875E+3	4,850000E-1	1,121875E+3	-5,356245E-1
1,123437E+3	4,879812E-1	1,123437E+3	-5,423653E-1
1,125000E+3	4,909981E-1	1,125000E+3	-5,491279E-1
1,126562E+3	4,946047E-1	1,126562E+3	-5,561908E-1
1,128125E+3	4,982665E-1	1,128125E+3	-5,632695E-1
1,129687E+3	5,022593E-1	1,129687E+3	-5,703801E-1
1,131250E+3	5,063149E-1	1,131250E+3	-5,775014E-1
1,132812E+3	5,105282E-1	1,132812E+3	-5,844533E-1
1,134375E+3	5,148038E-1	1,134375E+3	-5,914102E-1
1,135937E+3	5,190950E-1	1,135937E+3	-5,979744E-1
1,137500E+3	5,234390E-1	1,137500E+3	-6,045356E-1
1,139062E+3	5,281198E-1	1,139062E+3	-6,106248E-1
1,140625E+3	5,328491E-1	1,140625E+3	-6,166925E-1
1,142187E+3	5,374510E-1	1,142187E+3	-6,221322E-1
1,143750E+3	5,420811E-1	1,143750E+3	-6,275390E-1
1,145312E+3	5,470118E-1	1,145312E+3	-6,323720E-1
1,146875E+3	5,519620E-1	1,146875E+3	-6,371506E-1
1,148437E+3	5,572526E-1	1,148437E+3	-6,413707E-1
1,150000E+3	5,625550E-1	1,150000E+3	-6,455136E-1
1,151562E+3	5,675831E-1	1,151562E+3	-6,487245E-1
1,153125E+3	5,725868E-1	1,153125E+3	-6,518400E-1
1,154687E+3	5,785402E-1	1,154687E+3	-6,546542E-1
1,156250E+3	5,844844E-1	1,156250E+3	-6,573411E-1
1,157812E+3	5,900073E-1	1,157812E+3	-6,590016E-1
1,159375E+3	5,954753E-1	1,159375E+3	-6,605174E-1
1,160937E+3	6,011249E-1	1,160937E+3	-6,613740E-1
1,162500E+3	6,067007E-1	1,162500E+3	-6,620647E-1
1,164062E+3	6,132702E-1	1,164062E+3	-6,625450E-1
1,165625E+3	6,197833E-1	1,165625E+3	-6,628301E-1
1,167187E+3	6,259649E-1	1,167187E+3	-6,622043E-1
1,168750E+3	6,320469E-1	1,168750E+3	-6,613689E-1
1,170312E+3	6,381339E-1	1,170312E+3	-6,598001E-1
1,171875E+3	6,440917E-1	1,171875E+3	-6,580058E-1
1,173437E+3	6,511435E-1	1,173437E+3	-6,558802E-1
1,175000E+3	6,580796E-1	1,175000E+3	-6,534960E-1
1,176562E+3	6,650521E-1	1,176562E+3	-6,502712E-1
1,178125E+3	6,718756E-1	1,178125E+3	-6,467704E-1
1,179687E+3	6,780509E-1	1,179687E+3	-6,421856E-1
1,181250E+3	6,840163E-1	1,181250E+3	-6,373231E-1
1,182812E+3	6,912884E-1	1,182812E+3	-6,318375E-1
1,184375E+3	6,983558E-1	1,184375E+3	-6,260343E-1
1,185937E+3	7,055299E-1	1,185937E+3	-6,192143E-1
1,187500E+3	7,124586E-1	1,187500E+3	-6,120624E-1
1,189062E+3	7,181444E-1	1,189062E+3	-6,037097E-1
1,190625E+3	7,235047E-1	1,190625E+3	-5,950507E-1
1,192187E+3	7,306542E-1	1,192187E+3	-5,856812E-1
1,193750E+3	7,374854E-1	1,193750E+3	-5,759601E-1
1,195312E+3	7,433548E-1	1,195312E+3	-5,655147E-1
1,196875E+3	7,488471E-1	1,196875E+3	-5,547574E-1
1,198437E+3	7,550969E-1	1,198437E+3	-5,437774E-1
1,200000E+3	7,609645E-1	1,200000E+3	-5,324884E-1
1,201562E+3	7,676413E-1	1,201562E+3	-5,214345E-1
1,203125E+3	7,739415E-1	1,203125E+3	-5,100818E-1
1,204687E+3	7,803455E-1	1,204687E+3	-4,996829E-1
1,206250E+3	7,863876E-1	1,206250E+3	-4,890252E-1
1,207812E+3	7,922300E-1	1,207812E+3	-4,799931E-1
1,209375E+3	7,977442E-1	1,209375E+3	-4,707545E-1
1,210937E+3	8,039653E-1	1,210937E+3	-4,620960E-1
1,212500E+3	8,098728E-1	1,212500E+3	-4,532372E-1
1,214062E+3	8,068161E-1	1,214062E+3	-3,526246E-1
1,215625E+3	8,003769E-1	1,215625E+3	-2,520891E-1
1,217187E+3	8,025907E-1	1,217187E+3	-2,551888E-1
1,218750E+3	8,048281E-1	1,218750E+3	-2,582856E-1
1,220312E+3	8,069175E-1	1,220312E+3	-2,599911E-1
1,221875E+3	8,089896E-1	1,221875E+3	-2,616959E-1
1,223437E+3	8,115087E-1	1,223437E+3	-2,633103E-1
1,225000E+3	8,140093E-1	1,225000E+3	-2,649124E-1
1,226562E+3	8,167038E-1	1,226562E+3	-2,661985E-1
1,228125E+3	8,193711E-1	1,228125E+3	-2,674677E-1
1,229687E+3	8,220139E-1	1,229687E+3	-2,683032E-1
1,231250E+3	8,246164E-1	1,231250E+3	-2,691238E-1
1,232812E+3	8,749544E-1	1,232812E+3	-1,908254E-1
1,234375E+3	9,205469E-1	1,234375E+3	-1,116931E-1
1,235937E+3	9,222014E-1	1,235937E+3	-1,112426E-1
1,237500E+3	9,237876E-1	1,237500E+3	-1,107760E-1
1,239062E+3	9,258274E-1	1,239062E+3	-1,102729E-1
1,240625E+3	9,277959E-1	1,240625E+3	-1,097410E-1
1,242187E+3	9,297704E-1	1,242187E+3	-1,095051E-1
1,243750E+3	9,316836E-1	1,243750E+3	-1,092415E-1
1,245312E+3	9,333338E-1	1,245312E+3	-1,095382E-1
1,246875E+3	9,349434E-1	1,246875E+3	-1,098166E-1
1,248437E+3	9,363827E-1	1,248437E+3	-1,104781E-1
1,250000E+3	9,377959E-1	1,250000E+3	-1,111279E-1
1,251562E+3	9,392268E-1	1,251562E+3	-1,118337E-1
1,253125E+3	9,406339E-1	1,253125E+3	-1,125285E-1
1,254687E+3	9,421535E-1	1,254687E+3	-1,131300E-1
1,256250E+3	9,436463E-1	1,256250E+3	-1,137187E-1
1,257812E+3	9,452725E-1	1,257812E+3	-1,141672E-1
1,259375E+3	9,468669E-1	1,259375E+3	-1,146007E-1
1,260937E+3	9,485212E-1	1,260937E+3	-1,150634E-1
1,262500E+3	9,501447E-1	1,262500E+3	-1,155109E-1
1,264062E+3	9,518139E-1	1,264062E+3	-1,160342E-1
1,265625E+3	9,534552E-1	1,265625E+3	-1,165422E-1
1,267187E+3	9,550913E-1	1,267187E+3	-1,168216E-1
1,268750E+3	9,566919E-1	1,268750E+3	-1,170889E-1
1,270312E+3	9,582133E-1	1,270312E+3	-1,173511E-1
1,271875E+3	9,596999E-1	1,271875E+3	-1,176061E-1
1,273437E+3	9,613949E-1	1,273437E+3	-1,168018E-1
1,275000E+3	9,630156E-1	1,275000E+3	-1,159903E-1
1,276562E+3	9,896993E-1	1,276562E+3	-7,976360E-2
1,278125E+3	1,013395E+0	1,278125E+3	-4,278403E-2
1,279687E+3	1,018002E+0	1,279687E+3	-3,969625E-2
1,281250E+3	1,022418E+0	1,281250E+3	-3,645988E-2
1,282812E+3	1,025768E+0	1,282812E+3	-3,383255E-2
1,284375E+3	1,028960E+0	1,284375E+3	-3,110567E-2
1,285937E+3	1,031746E+0	1,285937E+3	-2,828046E-2
1,287500E+3	1,034370E+0	1,287500E+3	-2,537961E-2
1,289062E+3	1,038683E+0	1,289062E+3	-1,991488E-2
1,290625E+3	1,042690E+0	1,290625E+3	-1,432540E-2
1,292187E+3	1,069032E+0	1,292187E+3	1,317601E-2
1,293750E+3	1,092850E+0	1,293750E+3	4,210780E-2
1,295312E+3	1,092779E+0	1,295312E+3	4,125608E-2
1,296875E+3	1,092738E+0	1,296875E+3	4,042193E-2
1,298437E+3	1,091832E+0	1,298437E+3	3,915376E-2
1,300000E+3	1,090977E+0	1,300000E+3	3,786995E-2
1,301562E+3	1,090125E+0	1,301562E+3	3,662909E-2
1,303125E+3	1,089323E+0	1,303125E+3	3,537264E-2
1,304687E+3	1,088682E+0	1,304687E+3	3,429446E-2
1,306250E+3	1,088081E+0	1,306250E+3	3,320609E-2
1,307812E+3	1,087626E+0	1,307812E+3	3,218200E-2
1,309375E+3	1,087209E+0	1,309375E+3	3,115300E-2
1,310937E+3	1,086942E+0	1,310937E+3	3,023847E-2
1,312500E+3	1,086707E+0	1,312500E+3	2,932435E-2
1,314062E+3	1,086589E+0	1,314062E+3	2,849894E-2
1,315625E+3	1,086500E+0	1,315625E+3	2,767798E-2
1,317187E+3	1,086464E+0	1,317187E+3	2,654844E-2
1,318750E+3	1,086469E+0	1,318750E+3	2,542647E-2
1,320312E+3	1,086477E+0	1,320312E+3	2,416397E-2
1,321875E+3	1,086532E+0	1,321875E+3	2,290951E-2
1,323437E+3	1,086576E+0	1,323437E+3	2,154207E-2
1,325000E+3	1,086671E+0	1,325000E+3	2,018257E-2
1,326562E+3	1,112276E+0	1,326562E+3	5,056010E-2
1,328125E+3	1,134757E+0	1,328125E+3	8,288122E-2
1,329687E+3	1,134572E+0	1,329687E+3	8,261047E-2
1,331250E+3	1,134412E+0	1,331250E+3	8,236437E-2
1,332812E+3	1,134077E+0	1,332812E+3	8,173708E-2
1,334375E+3	1,133783E+0	1,334375E+3	8,112813E-2
1,335937E+3	1,133545E+0	1,335937E+3	8,044570E-2
1,337500E+3	1,133349E+0	1,337500E+3	7,978432E-2
1,339062E+3	1,133234E+0	1,339062E+3	7,904606E-2
1,340625E+3	1,133163E+0	1,340625E+3	7,833257E-2
1,342187E+3	1,133159E+0	1,342187E+3	7,766017E-2
1,343750E+3	1,133197E+0	1,343750E+3	7,701544E-2
1,345312E+3	1,133177E+0	1,345312E+3	7,632485E-2
1,346875E+3	1,133200E+0	1,346875E+3	7,565977E-2
1,348437E+3	1,133114E+0	1,348437E+3	7,493998E-2
1,350000E+3	1,133073E+0	1,350000E+3	7,424154E-2
1,351562E+3	1,133009E+0	1,351562E+3	7,359356E-2
1,353125E+3	1,132987E+0	1,353125E+3	7,296634E-2
1,354687E+3	1,132726E+0	1,354687E+3	7,258873E-2
1,356250E+3	1,132496E+0	1,356250E+3	7,222149E-2
1,357812E+3	1,131966E+0	1,357812E+3	7,194300E-2
1,359375E+3	1,131465E+0	1,359375E+3	7,166217E-2
1,360937E+3	1,132387E+0	1,360937E+3	7,263262E-2
1,362500E+3	1,133279E+0	1,362500E+3	7,365955E-2
1,364062E+3	1,135306E+0	1,364062E+3	7,551773E-2
1,365625E+3	1,137258E+0	1,365625E+3	7,748537E-2
1,367187E+3	1,138484E+0	1,367187E+3	7,803045E-2
1,368750E+3	1,139703E+0	1,368750E+3	7,864851E-2
1,370312E+3	1,137103E+0	1,370312E+3	8,230245E-2
1,371875E+3	1,134380E+0	1,371875E+3	8,582329E-2
1,373437E+3	1,132336E+0	1,373437E+3	8,653702E-2
1,375000E+3	1,130292E+0	1,375000E+3	8,718092E-2
1,376562E+3	1,124924E+0	1,376562E+3	8,591052E-2
1,378125E+3	1,119672E+0	1,378125E+3	8,447186E-2
1,379687E+3	1,114800E+0	1,379687E+3	8,906757E-2
1,381250E+3	1,109791E+0	1,381250E+3	9,339133E-2
1,382812E+3	1,105188E+0	1,382812E+3	9,580105E-2
1,384375E+3	1,100538E+0	1,384375E+3	9,799884E-2
1,385937E+3	1,096980E+0	1,385937E+3	9,835641E-2
1,387500E+3	1,093442E+0	1,387500E+3	9,858171E-2
1,389062E+3	1,089390E+0	1,389062E+3	9,876118E-2
1,390625E+3	1,085371E+0	1,390625E+3	9,878934E-2
1,392187E+3	1,080580E+0	1,392187E+3	9,757159E-2
1,393750E+3	1,075884E+0	1,393750E+3	9,619643E-2
1,395312E+3	1,039915E+0	1,395312E+3	1,167004E-1
1,396875E+3	1,005362E+0	1,396875E+3	1,336452E-1
1,398437E+3	1,004298E+0	1,398437E+3	1,309876E-1
1,400000E+3	1,003305E+0	1,400000E+3	1,283245E-1
1,401562E+3	1,002268E+0	1,401562E+3	1,257438E-1
1,403125E+3	1,001299E+0	1,403125E+3	1,231552E-1
1,404687E+3	1,000047E+0	1,404687E+3	1,206932E-1
1,406250E+3	9,988600E-1	1,406250E+3	1,182119E-1
1,407812E+3	9,973964E-1	1,407812E+3	1,158338E-1
1,409375E+3	9,959966E-1	1,409375E+3	1,134250E-1
1,410937E+3	9,944502E-1	1,410937E+3	1,110315E-1
1,412500E+3	9,929688E-1	1,412500E+3	1,086015E-1
1,414062E+3	9,913799E-1	1,414062E+3	1,061508E-1
1,415625E+3	9,898585E-1	1,415625E+3	1,036596E-1
1,417187E+3	9,882687E-1	1,417187E+3	1,011593E-1
1,418750E+3	9,867483E-1	1,418750E+3	9,861602E-2
1,420312E+3	9,852245E-1	1,420312E+3	9,609500E-2
1,421875E+3	9,837703E-1	1,421875E+3	9,353104E-2
1,423437E+3	9,820634E-1	1,423437E+3	9,127600E-2
1,425000E+3	9,804178E-1	1,425000E+3	8,896552E-2
1,426562E+3	9,780816E-1	1,426562E+3	8,765217E-2
1,428125E+3	9,757761E-1	1,428125E+3	8,624443E-2
1,429687E+3	9,726324E-1	1,429687E+3	8,569304E-2
1,431250E+3	9,694970E-1	1,431250E+3	8,499811E-2
1,432812E+3	9,657296E-1	1,432812E+3	8,449352E-2
1,434375E+3	9,619769E-1	1,434375E+3	8,381370E-2
1,435937E+3	9,578563E-1	1,435937E+3	8,289134E-2
1,437500E+3	9,537729E-1	1,437500E+3	8,178268E-2
1,439062E+3	9,504986E-1	1,439062E+3	8,009675E-2
1,440625E+3	9,472756E-1	1,440625E+3	7,827127E-2
1,442187E+3	9,452318E-1	1,442187E+3	7,613818E-2
1,443750E+3	9,432383E-1	1,443750E+3	7,391937E-2
1,445312E+3	9,417424E-1	1,445312E+3	7,172468E-2
1,446875E+3	9,402927E-1	1,446875E+3	6,946427E-2
1,448437E+3	9,391151E-1	1,448437E+3	6,728375E-2
1,450000E+3	9,379799E-1	1,450000E+3	6,504765E-2
1,451562E+3	9,372427E-1	1,451562E+3	6,278368E-2
1,453125E+3	9,365479E-1	1,453125E+3	6,048027E-2
1,454687E+3	9,358398E-1	1,454687E+3	5,804916E-2
1,456250E+3	9,351809E-1	1,456250E+3	5,557831E-2
1,457812E+3	9,346996E-1	1,457812E+3	5,296101E-2
1,459375E+3	9,342740E-1	1,459375E+3	5,031159E-2
1,460937E+3	9,339828E-1	1,460937E+3	4,736592E-2
1,462500E+3	9,337599E-1	1,462500E+3	4,439453E-2
1,464062E+3	9,339436E-1	1,464062E+3	4,112081E-2
1,465625E+3	9,342064E-1	1,465625E+3	3,783772E-2
1,467187E+3	9,348255E-1	1,467187E+3	3,405677E-2
1,468750E+3	9,355417E-1	1,468750E+3	3,028095E-2
1,470312E+3	9,372630E-1	1,470312E+3	2,631172E-2
1,471875E+3	9,390882E-1	1,471875E+3	2,238227E-2
1,473437E+3	9,415215E-1	1,473437E+3	2,127747E-2
1,475000E+3	9,439519E-1	1,475000E+3	2,024500E-2
1,476562E+3	8,585066E-1	1,476562E+3	1,556318E-1
1,478125E+3	7,434683E-1	1,478125E+3	2,444638E-1
1,479687E+3	7,409243E-1	1,479687E+3	2,445847E-1
1,481250E+3	7,382166E-1	1,481250E+3	2,446673E-1
1,482812E+3	7,356631E-1	1,482812E+3	2,445605E-1
1,484375E+3	7,329581E-1	1,484375E+3	2,444160E-1
1,485937E+3	7,307068E-1	1,485937E+3	2,442594E-1
1,487500E+3	7,283085E-1	1,487500E+3	2,440821E-1
1,489062E+3	7,263876E-1	1,489062E+3	2,438454E-1
1,490625E+3	7,243267E-1	1,490625E+3	2,436050E-1
1,492187E+3	7,222116E-1	1,492187E+3	2,430925E-1
1,493750E+3	7,199700E-1	1,493750E+3	2,425655E-1
1,495312E+3	7,181757E-1	1,495312E+3	2,419653E-1
1,496875E+3	7,162622E-1	1,496875E+3	2,413660E-1
1,498437E+3	7,145301E-1	1,498437E+3	2,406046E-1
1,500000E+3	7,126879E-1	1,500000E+3	2,398456E-1
1,501562E+3	7,110053E-1	1,501562E+3	2,389435E-1
1,503125E+3	7,092204E-1	1,503125E+3	2,380448E-1
1,504687E+3	7,075971E-1	1,504687E+3	2,370300E-1
1,506250E+3	7,058776E-1	1,506250E+3	2,360198E-1
1,507812E+3	7,042977E-1	1,507812E+3	2,348943E-1
1,509375E+3	7,026275E-1	1,509375E+3	2,337740E-1
1,510937E+3	7,010941E-1	1,510937E+3	2,325508E-1
1,512500E+3	6,994755E-1	1,512500E+3	2,313333E-1
1,514062E+3	6,985195E-1	1,514062E+3	2,300873E-1
1,515625E+3	6,974840E-1	1,515625E+3	2,288696E-1
1,517187E+3	6,944253E-1	1,517187E+3	2,273042E-1
1,518750E+3	6,912898E-1	1,518750E+3	2,256747E-1
1,520312E+3	6,903562E-1	1,520312E+3	2,242514E-1
1,521875E+3	6,893511E-1	1,521875E+3	2,228538E-1
1,523437E+3	6,881456E-1	1,523437E+3	2,213440E-1
1,525000E+3	6,868706E-1	1,525000E+3	2,198473E-1
1,526562E+3	6,859041E-1	1,526562E+3	2,183209E-1
1,528125E+3	6,848712E-1	1,528125E+3	2,168154E-1
1,529687E+3	6,841061E-1	1,529687E+3	2,152896E-1
1,531250E+3	6,832768E-1	1,531250E+3	2,137913E-1
1,532812E+3	6,822128E-1	1,532812E+3	2,122275E-1
1,534375E+3	6,810846E-1	1,534375E+3	2,106781E-1
1,535937E+3	6,804131E-1	1,535937E+3	2,092175E-1
1,537500E+3	6,796775E-1	1,537500E+3	2,077856E-1
1,539062E+3	6,789308E-1	1,539062E+3	2,063674E-1
1,540625E+3	6,781185E-1	1,540625E+3	2,049741E-1
1,542187E+3	6,772922E-1	1,542187E+3	2,036308E-1
1,543750E+3	6,763977E-1	1,543750E+3	2,023088E-1
1,545312E+3	6,759036E-1	1,545312E+3	2,011809E-1
1,546875E+3	6,753371E-1	1,546875E+3	2,000869E-1
1,548437E+3	6,747274E-1	1,548437E+3	1,990799E-1
1,550000E+3	6,740409E-1	1,550000E+3	1,981023E-1
1,551562E+3	6,733198E-1	1,551562E+3	1,972165E-1
1,553125E+3	6,725176E-1	1,553125E+3	1,963558E-1
1,554687E+3	6,718912E-1	1,554687E+3	1,956622E-1
1,556250E+3	6,711791E-1	1,556250E+3	1,949979E-1
1,557812E+3	6,704257E-1	1,557812E+3	1,944526E-1
1,559375E+3	6,695812E-1	1,559375E+3	1,939321E-1
1,560937E+3	6,689281E-1	1,560937E+3	1,935759E-1
1,562500E+3	6,681792E-1	1,562500E+3	1,932486E-1
1,564062E+3	6,674128E-1	1,564062E+3	1,929949E-1
1,565625E+3	6,665476E-1	1,565625E+3	1,927662E-1
1,567187E+3	6,658548E-1	1,567187E+3	1,926405E-1
1,568750E+3	6,650607E-1	1,568750E+3	1,925423E-1
1,570312E+3	7,023426E-1	1,570312E+3	2,751797E-1
1,571875E+3	7,406782E-1	1,571875E+3	3,685603E-1
1,573437E+3	7,426262E-1	1,573437E+3	3,648639E-1
1,575000E+3	7,445889E-1	1,575000E+3	3,612923E-1
1,576562E+3	7,433929E-1	1,576562E+3	3,579614E-1
1,578125E+3	7,422169E-1	1,578125E+3	3,546688E-1
1,579687E+3	7,411755E-1	1,579687E+3	3,514205E-1
1,581250E+3	7,401512E-1	1,581250E+3	3,482130E-1
1,582812E+3	7,392473E-1	1,582812E+3	3,449888E-1
1,584375E+3	7,383594E-1	1,584375E+3	3,418077E-1
1,585937E+3	7,375886E-1	1,585937E+3	3,386853E-1
1,587500E+3	7,368307E-1	1,587500E+3	3,356078E-1
1,589062E+3	7,361664E-1	1,589062E+3	3,325571E-1
1,590625E+3	7,355127E-1	1,590625E+3	3,295525E-1
1,592187E+3	7,350496E-1	1,592187E+3	3,267175E-1
1,593750E+3	7,345902E-1	1,593750E+3	3,239320E-1
1,595312E+3	7,341931E-1	1,595312E+3	3,211182E-1
1,596875E+3	7,337994E-1	1,596875E+3	3,183546E-1
1,598437E+3	7,335197E-1	1,598437E+3	3,156595E-1
1,600000E+3	7,332400E-1	1,600000E+3	3,130164E-1
1,601562E+3	7,330094E-1	1,601562E+3	3,103693E-1
1,603125E+3	7,327776E-1	1,603125E+3	3,077744E-1
1,604687E+3	7,326507E-1	1,604687E+3	3,052888E-1
1,606250E+3	7,325179E-1	1,606250E+3	3,028567E-1
1,607812E+3	7,323330E-1	1,607812E+3	3,003897E-1
1,609375E+3	7,321423E-1	1,609375E+3	2,979732E-1
1,610937E+3	7,320440E-1	1,610937E+3	2,956312E-1
1,612500E+3	7,319361E-1	1,612500E+3	2,933407E-1
1,614062E+3	7,319570E-1	1,614062E+3	2,911850E-1
1,615625E+3	7,319624E-1	1,615625E+3	2,890829E-1
1,617187E+3	7,322540E-1	1,617187E+3	2,870586E-1
1,618750E+3	7,325255E-1	1,618750E+3	2,850951E-1
1,620312E+3	7,339305E-1	1,620312E+3	2,835671E-1
1,621875E+3	7,352961E-1	1,621875E+3	2,821316E-1
1,623437E+3	7,440244E-1	1,623437E+3	2,833927E-1
1,625000E+3	7,526147E-1	1,625000E+3	2,849516E-1
1,626562E+3	7,586925E-1	1,626562E+3	2,845775E-1
