Sample 1_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 2_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 3_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 4_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 5_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 6_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 7_Frequency [Hz]	Absorption Coefficient on Cavity	
9,984375E+2	5,496415E-1	9,984375E+2	5,554161E-1	9,984375E+2	5,808877E-1	9,984375E+2	6,351490E-1	9,984375E+2	6,722603E-1	9,984375E+2	6,651042E-1	9,984375E+2	6,369784E-1
1,000000E+3	5,528546E-1	1,000000E+3	5,612364E-1	1,000000E+3	5,830948E-1	1,000000E+3	6,344299E-1	1,000000E+3	6,707159E-1	1,000000E+3	6,658996E-1	1,000000E+3	6,316993E-1
1,001562E+3	5,591126E-1	1,001562E+3	5,622020E-1	1,001562E+3	5,859275E-1	1,001562E+3	6,381104E-1	1,001562E+3	6,722467E-1	1,001562E+3	6,662374E-1	1,001562E+3	6,369093E-1
1,003125E+3	5,606554E-1	1,003125E+3	5,632189E-1	1,003125E+3	5,885656E-1	1,003125E+3	6,383686E-1	1,003125E+3	6,722356E-1	1,003125E+3	6,646009E-1	1,003125E+3	6,363193E-1
1,004687E+3	5,643973E-1	1,004687E+3	5,678916E-1	1,004687E+3	5,954270E-1	1,004687E+3	6,413888E-1	1,004687E+3	6,753168E-1	1,004687E+3	6,640660E-1	1,004687E+3	6,348721E-1
1,006250E+3	5,651955E-1	1,006250E+3	5,724355E-1	1,006250E+3	5,971411E-1	1,006250E+3	6,395885E-1	1,006250E+3	6,748539E-1	1,006250E+3	6,633825E-1	1,006250E+3	6,405601E-1
1,007812E+3	5,693947E-1	1,007812E+3	5,760566E-1	1,007812E+3	5,964211E-1	1,007812E+3	6,405896E-1	1,007812E+3	6,732209E-1	1,007812E+3	6,624005E-1	1,007812E+3	6,384180E-1
1,009375E+3	5,673781E-1	1,009375E+3	5,738125E-1	1,009375E+3	5,985635E-1	1,009375E+3	6,435107E-1	1,009375E+3	6,750911E-1	1,009375E+3	6,653306E-1	1,009375E+3	6,348536E-1
1,010937E+3	5,689665E-1	1,010937E+3	5,753525E-1	1,010937E+3	6,023601E-1	1,010937E+3	6,443482E-1	1,010937E+3	6,716787E-1	1,010937E+3	6,668587E-1	1,010937E+3	6,340114E-1
1,012500E+3	5,775360E-1	1,012500E+3	5,832438E-1	1,012500E+3	6,052348E-1	1,012500E+3	6,442436E-1	1,012500E+3	6,723398E-1	1,012500E+3	6,639761E-1	1,012500E+3	6,428527E-1
1,014062E+3	5,731667E-1	1,014062E+3	5,874294E-1	1,014062E+3	6,064815E-1	1,014062E+3	6,446224E-1	1,014062E+3	6,737636E-1	1,014062E+3	6,590412E-1	1,014062E+3	6,384471E-1
1,015625E+3	5,807034E-1	1,015625E+3	5,917931E-1	1,015625E+3	6,112675E-1	1,015625E+3	6,481446E-1	1,015625E+3	6,738621E-1	1,015625E+3	6,638139E-1	1,015625E+3	6,340399E-1
1,017187E+3	5,860824E-1	1,017187E+3	5,925990E-1	1,017187E+3	6,122406E-1	1,017187E+3	6,486396E-1	1,017187E+3	6,692495E-1	1,017187E+3	6,670258E-1	1,017187E+3	6,351331E-1
1,018750E+3	5,904882E-1	1,018750E+3	5,978168E-1	1,018750E+3	6,134751E-1	1,018750E+3	6,510623E-1	1,018750E+3	6,685948E-1	1,018750E+3	6,681116E-1	1,018750E+3	6,356622E-1
1,020312E+3	5,913488E-1	1,020312E+3	5,966586E-1	1,020312E+3	6,159589E-1	1,020312E+3	6,504668E-1	1,020312E+3	6,694854E-1	1,020312E+3	6,653237E-1	1,020312E+3	6,292086E-1
1,021875E+3	5,898518E-1	1,021875E+3	5,971944E-1	1,021875E+3	6,165953E-1	1,021875E+3	6,509690E-1	1,021875E+3	6,716578E-1	1,021875E+3	6,582885E-1	1,021875E+3	6,288378E-1
1,023437E+3	5,971797E-1	1,023437E+3	6,027452E-1	1,023437E+3	6,189549E-1	1,023437E+3	6,531199E-1	1,023437E+3	6,732657E-1	1,023437E+3	6,591929E-1	1,023437E+3	6,352786E-1
1,025000E+3	6,063077E-1	1,025000E+3	6,066329E-1	1,025000E+3	6,237361E-1	1,025000E+3	6,538318E-1	1,025000E+3	6,722978E-1	1,025000E+3	6,650475E-1	1,025000E+3	6,333197E-1
1,026562E+3	6,074882E-1	1,026562E+3	6,133812E-1	1,026562E+3	6,267068E-1	1,026562E+3	6,567639E-1	1,026562E+3	6,706106E-1	1,026562E+3	6,633531E-1	1,026562E+3	6,385585E-1
1,028125E+3	6,138632E-1	1,028125E+3	6,182169E-1	1,028125E+3	6,310521E-1	1,028125E+3	6,572101E-1	1,028125E+3	6,744451E-1	1,028125E+3	6,635859E-1	1,028125E+3	6,408922E-1
1,029687E+3	6,135814E-1	1,029687E+3	6,207613E-1	1,029687E+3	6,338890E-1	1,029687E+3	6,532628E-1	1,029687E+3	6,726521E-1	1,029687E+3	6,608511E-1	1,029687E+3	6,341206E-1
1,031250E+3	6,179657E-1	1,031250E+3	6,226538E-1	1,031250E+3	6,332493E-1	1,031250E+3	6,574885E-1	1,031250E+3	6,710906E-1	1,031250E+3	6,617070E-1	1,031250E+3	6,368837E-1
1,032812E+3	6,188739E-1	1,032812E+3	6,246542E-1	1,032812E+3	6,368275E-1	1,032812E+3	6,608774E-1	1,032812E+3	6,730090E-1	1,032812E+3	6,672111E-1	1,032812E+3	6,365563E-1
1,034375E+3	6,295077E-1	1,034375E+3	6,300849E-1	1,034375E+3	6,424136E-1	1,034375E+3	6,629697E-1	1,034375E+3	6,733490E-1	1,034375E+3	6,623172E-1	1,034375E+3	6,389639E-1
1,035937E+3	6,287731E-1	1,035937E+3	6,341234E-1	1,035937E+3	6,497571E-1	1,035937E+3	6,626196E-1	1,035937E+3	6,746672E-1	1,035937E+3	6,679412E-1	1,035937E+3	6,392994E-1
1,037500E+3	6,267773E-1	1,037500E+3	6,373665E-1	1,037500E+3	6,526413E-1	1,037500E+3	6,643812E-1	1,037500E+3	6,721956E-1	1,037500E+3	6,666567E-1	1,037500E+3	6,381914E-1
1,039062E+3	6,346306E-1	1,039062E+3	6,386129E-1	1,039062E+3	6,534560E-1	1,039062E+3	6,668524E-1	1,039062E+3	6,699712E-1	1,039062E+3	6,671702E-1	1,039062E+3	6,326545E-1
1,040625E+3	6,430325E-1	1,040625E+3	6,448076E-1	1,040625E+3	6,529598E-1	1,040625E+3	6,679310E-1	1,040625E+3	6,674143E-1	1,040625E+3	6,662600E-1	1,040625E+3	6,354176E-1
1,042187E+3	6,441904E-1	1,042187E+3	6,520834E-1	1,042187E+3	6,573092E-1	1,042187E+3	6,670170E-1	1,042187E+3	6,663119E-1	1,042187E+3	6,608923E-1	1,042187E+3	6,393769E-1
1,043750E+3	6,463692E-1	1,043750E+3	6,532134E-1	1,043750E+3	6,595087E-1	1,043750E+3	6,672742E-1	1,043750E+3	6,667112E-1	1,043750E+3	6,581309E-1	1,043750E+3	6,380852E-1
1,045312E+3	6,487047E-1	1,045312E+3	6,535494E-1	1,045312E+3	6,635633E-1	1,045312E+3	6,706413E-1	1,045312E+3	6,780063E-1	1,045312E+3	6,601903E-1	1,045312E+3	6,377709E-1
1,046875E+3	6,624338E-1	1,046875E+3	6,618500E-1	1,046875E+3	6,663844E-1	1,046875E+3	6,727583E-1	1,046875E+3	6,780537E-1	1,046875E+3	6,655949E-1	1,046875E+3	6,413196E-1
1,048437E+3	6,636530E-1	1,048437E+3	6,646027E-1	1,048437E+3	6,694420E-1	1,048437E+3	6,740981E-1	1,048437E+3	6,736600E-1	1,048437E+3	6,631060E-1	1,048437E+3	6,382483E-1
1,050000E+3	6,709467E-1	1,050000E+3	6,729619E-1	1,050000E+3	6,757290E-1	1,050000E+3	6,787222E-1	1,050000E+3	6,730692E-1	1,050000E+3	6,637740E-1	1,050000E+3	6,356789E-1
1,051562E+3	6,820434E-1	1,051562E+3	6,765772E-1	1,051562E+3	6,767818E-1	1,051562E+3	6,767270E-1	1,051562E+3	6,729325E-1	1,051562E+3	6,609430E-1	1,051562E+3	6,284576E-1
1,053125E+3	6,779562E-1	1,053125E+3	6,810564E-1	1,053125E+3	6,801412E-1	1,053125E+3	6,782653E-1	1,053125E+3	6,733183E-1	1,053125E+3	6,667879E-1	1,053125E+3	6,333969E-1
1,054687E+3	6,744104E-1	1,054687E+3	6,868842E-1	1,054687E+3	6,872240E-1	1,054687E+3	6,804441E-1	1,054687E+3	6,738231E-1	1,054687E+3	6,647945E-1	1,054687E+3	6,392566E-1
1,056250E+3	6,814529E-1	1,056250E+3	6,943061E-1	1,056250E+3	6,861839E-1	1,056250E+3	6,851150E-1	1,056250E+3	6,745501E-1	1,056250E+3	6,638555E-1	1,056250E+3	6,357162E-1
1,057812E+3	6,916090E-1	1,057812E+3	6,959697E-1	1,057812E+3	6,933589E-1	1,057812E+3	6,872603E-1	1,057812E+3	6,757863E-1	1,057812E+3	6,650646E-1	1,057812E+3	6,283422E-1
1,059375E+3	6,915208E-1	1,059375E+3	6,958038E-1	1,059375E+3	6,989795E-1	1,059375E+3	6,852422E-1	1,059375E+3	6,748902E-1	1,059375E+3	6,657127E-1	1,059375E+3	6,345753E-1
1,060937E+3	7,021170E-1	1,060937E+3	7,002265E-1	1,060937E+3	7,033365E-1	1,060937E+3	6,895884E-1	1,060937E+3	6,759668E-1	1,060937E+3	6,647471E-1	1,060937E+3	6,416569E-1
1,062500E+3	7,051502E-1	1,062500E+3	7,054917E-1	1,062500E+3	7,022107E-1	1,062500E+3	6,941274E-1	1,062500E+3	6,782748E-1	1,062500E+3	6,634487E-1	1,062500E+3	6,417713E-1
1,064062E+3	7,069723E-1	1,064062E+3	7,088589E-1	1,064062E+3	7,045789E-1	1,064062E+3	7,030975E-1	1,064062E+3	6,785288E-1	1,064062E+3	6,678891E-1	1,064062E+3	6,386042E-1
1,065625E+3	7,166232E-1	1,065625E+3	7,149896E-1	1,065625E+3	7,090034E-1	1,065625E+3	6,978091E-1	1,065625E+3	6,754596E-1	1,065625E+3	6,661346E-1	1,065625E+3	6,340879E-1
1,067187E+3	7,239406E-1	1,067187E+3	7,218588E-1	1,067187E+3	7,153673E-1	1,067187E+3	6,947682E-1	1,067187E+3	6,728852E-1	1,067187E+3	6,625596E-1	1,067187E+3	6,389845E-1
1,068750E+3	7,273146E-1	1,068750E+3	7,249442E-1	1,068750E+3	7,172261E-1	1,068750E+3	6,971345E-1	1,068750E+3	6,726355E-1	1,068750E+3	6,529939E-1	1,068750E+3	6,346722E-1
1,070312E+3	7,313266E-1	1,070312E+3	7,301985E-1	1,070312E+3	7,202500E-1	1,070312E+3	6,967978E-1	1,070312E+3	6,694811E-1	1,070312E+3	6,551839E-1	1,070312E+3	6,358039E-1
1,071875E+3	7,361506E-1	1,071875E+3	7,328787E-1	1,071875E+3	7,218337E-1	1,071875E+3	6,986780E-1	1,071875E+3	6,704185E-1	1,071875E+3	6,613769E-1	1,071875E+3	6,368394E-1
1,073437E+3	7,305958E-1	1,073437E+3	7,383381E-1	1,073437E+3	7,249338E-1	1,073437E+3	7,032625E-1	1,073437E+3	6,757422E-1	1,073437E+3	6,675846E-1	1,073437E+3	6,351056E-1
1,075000E+3	7,495295E-1	1,075000E+3	7,423832E-1	1,075000E+3	7,284905E-1	1,075000E+3	7,054382E-1	1,075000E+3	6,773467E-1	1,075000E+3	6,539773E-1	1,075000E+3	6,440100E-1
1,076562E+3	7,535193E-1	1,076562E+3	7,433849E-1	1,076562E+3	7,338603E-1	1,076562E+3	7,036574E-1	1,076562E+3	6,733950E-1	1,076562E+3	6,561488E-1	1,076562E+3	6,488348E-1
1,078125E+3	7,503133E-1	1,078125E+3	7,496788E-1	1,078125E+3	7,363965E-1	1,078125E+3	7,027599E-1	1,078125E+3	6,706204E-1	1,078125E+3	6,617112E-1	1,078125E+3	6,442322E-1
1,079687E+3	7,580129E-1	1,079687E+3	7,558726E-1	1,079687E+3	7,400273E-1	1,079687E+3	7,079453E-1	1,079687E+3	6,733537E-1	1,079687E+3	6,647187E-1	1,079687E+3	6,364073E-1
1,081250E+3	7,629192E-1	1,081250E+3	7,606462E-1	1,081250E+3	7,445231E-1	1,081250E+3	7,116051E-1	1,081250E+3	6,720900E-1	1,081250E+3	6,590591E-1	1,081250E+3	6,381402E-1
1,082812E+3	7,667157E-1	1,082812E+3	7,677925E-1	1,082812E+3	7,515002E-1	1,082812E+3	7,103750E-1	1,082812E+3	6,745315E-1	1,082812E+3	6,541739E-1	1,082812E+3	6,422462E-1
1,084375E+3	7,752303E-1	1,084375E+3	7,708197E-1	1,084375E+3	7,541476E-1	1,084375E+3	7,115808E-1	1,084375E+3	6,712867E-1	1,084375E+3	6,567981E-1	1,084375E+3	6,405466E-1
1,085937E+3	7,799267E-1	1,085937E+3	7,754775E-1	1,085937E+3	7,555628E-1	1,085937E+3	7,173753E-1	1,085937E+3	6,692700E-1	1,085937E+3	6,555107E-1	1,085937E+3	6,353567E-1
1,087500E+3	7,800092E-1	1,087500E+3	7,791519E-1	1,087500E+3	7,593254E-1	1,087500E+3	7,177213E-1	1,087500E+3	6,770092E-1	1,087500E+3	6,556514E-1	1,087500E+3	6,400949E-1
1,089062E+3	7,802912E-1	1,089062E+3	7,836203E-1	1,089062E+3	7,624420E-1	1,089062E+3	7,140416E-1	1,089062E+3	6,767854E-1	1,089062E+3	6,541400E-1	1,089062E+3	6,500359E-1
1,090625E+3	7,859419E-1	1,090625E+3	7,871473E-1	1,090625E+3	7,626696E-1	1,090625E+3	7,181472E-1	1,090625E+3	6,745313E-1	1,090625E+3	6,530685E-1	1,090625E+3	6,529203E-1
1,092187E+3	7,957322E-1	1,092187E+3	7,913485E-1	1,092187E+3	7,671122E-1	1,092187E+3	7,238536E-1	1,092187E+3	6,765262E-1	1,092187E+3	6,524297E-1	1,092187E+3	6,398110E-1
1,093750E+3	7,981927E-1	1,093750E+3	7,937737E-1	1,093750E+3	7,682485E-1	1,093750E+3	7,244029E-1	1,093750E+3	6,763177E-1	1,093750E+3	6,633121E-1	1,093750E+3	6,388547E-1
1,095312E+3	7,974207E-1	1,095312E+3	7,964312E-1	1,095312E+3	7,710371E-1	1,095312E+3	7,248754E-1	1,095312E+3	6,731978E-1	1,095312E+3	6,674403E-1	1,095312E+3	6,360819E-1
1,096875E+3	8,040541E-1	1,096875E+3	8,031301E-1	1,096875E+3	7,794941E-1	1,096875E+3	7,264259E-1	1,096875E+3	6,685643E-1	1,096875E+3	6,596193E-1	1,096875E+3	6,319114E-1
1,098437E+3	8,093539E-1	1,098437E+3	8,064534E-1	1,098437E+3	7,834595E-1	1,098437E+3	7,246474E-1	1,098437E+3	6,791188E-1	1,098437E+3	6,611792E-1	1,098437E+3	6,313234E-1
1,100000E+3	8,097968E-1	1,100000E+3	8,086141E-1	1,100000E+3	7,860442E-1	1,100000E+3	7,261268E-1	1,100000E+3	6,732497E-1	1,100000E+3	6,592203E-1	1,100000E+3	6,277800E-1
1,101562E+3	8,178266E-1	1,101562E+3	8,126235E-1	1,101562E+3	7,866244E-1	1,101562E+3	7,290028E-1	1,101562E+3	6,693023E-1	1,101562E+3	6,565192E-1	1,101562E+3	6,377354E-1
1,103125E+3	8,213232E-1	1,103125E+3	8,180360E-1	1,103125E+3	7,909321E-1	1,103125E+3	7,343308E-1	1,103125E+3	6,728912E-1	1,103125E+3	6,610941E-1	1,103125E+3	6,391318E-1
1,104687E+3	8,210452E-1	1,104687E+3	8,199654E-1	1,104687E+3	7,928365E-1	1,104687E+3	7,363991E-1	1,104687E+3	6,777916E-1	1,104687E+3	6,573777E-1	1,104687E+3	6,383712E-1
1,106250E+3	8,266445E-1	1,106250E+3	8,224963E-1	1,106250E+3	7,964164E-1	1,106250E+3	7,315934E-1	1,106250E+3	6,779320E-1	1,106250E+3	6,592262E-1	1,106250E+3	6,310624E-1
1,107812E+3	8,345026E-1	1,107812E+3	8,269679E-1	1,107812E+3	7,966740E-1	1,107812E+3	7,330862E-1	1,107812E+3	6,763638E-1	1,107812E+3	6,556846E-1	1,107812E+3	6,349679E-1
1,109375E+3	8,368633E-1	1,109375E+3	8,289063E-1	1,109375E+3	8,015536E-1	1,109375E+3	7,371839E-1	1,109375E+3	6,835946E-1	1,109375E+3	6,542779E-1	1,109375E+3	6,329104E-1
1,110937E+3	8,393893E-1	1,110937E+3	8,319879E-1	1,110937E+3	8,026724E-1	1,110937E+3	7,389376E-1	1,110937E+3	6,788891E-1	1,110937E+3	6,565376E-1	1,110937E+3	6,311319E-1
1,112500E+3	8,391528E-1	1,112500E+3	8,354156E-1	1,112500E+3	8,028242E-1	1,112500E+3	7,325045E-1	1,112500E+3	6,740801E-1	1,112500E+3	6,681905E-1	1,112500E+3	6,313347E-1
1,114062E+3	8,442601E-1	1,114062E+3	8,366461E-1	1,114062E+3	8,085624E-1	1,114062E+3	7,276906E-1	1,114062E+3	6,753981E-1	1,114062E+3	6,645537E-1	1,114062E+3	6,453286E-1
1,115625E+3	8,453377E-1	1,115625E+3	8,397338E-1	1,115625E+3	8,108699E-1	1,115625E+3	7,297554E-1	1,115625E+3	6,763555E-1	1,115625E+3	6,621353E-1	1,115625E+3	6,461998E-1
1,117187E+3	8,468381E-1	1,117187E+3	8,432774E-1	1,117187E+3	8,087518E-1	1,117187E+3	7,341369E-1	1,117187E+3	6,782212E-1	1,117187E+3	6,556568E-1	1,117187E+3	6,357610E-1
1,118750E+3	8,509232E-1	1,118750E+3	8,457532E-1	1,118750E+3	8,096273E-1	1,118750E+3	7,370037E-1	1,118750E+3	6,777885E-1	1,118750E+3	6,569215E-1	1,118750E+3	6,453465E-1
1,120312E+3	8,504199E-1	1,120312E+3	8,467061E-1	1,120312E+3	8,118536E-1	1,120312E+3	7,347436E-1	1,120312E+3	6,750073E-1	1,120312E+3	6,555226E-1	1,120312E+3	6,465006E-1
1,121875E+3	8,514677E-1	1,121875E+3	8,481648E-1	1,121875E+3	8,110187E-1	1,121875E+3	7,355031E-1	1,121875E+3	6,722781E-1	1,121875E+3	6,559559E-1	1,121875E+3	6,373723E-1
1,123437E+3	8,559030E-1	1,123437E+3	8,489472E-1	1,123437E+3	8,101319E-1	1,123437E+3	7,440649E-1	1,123437E+3	6,708694E-1	1,123437E+3	6,568621E-1	1,123437E+3	6,361353E-1
1,125000E+3	8,539228E-1	1,125000E+3	8,504532E-1	1,125000E+3	8,181645E-1	1,125000E+3	7,419852E-1	1,125000E+3	6,779101E-1	1,125000E+3	6,490401E-1	1,125000E+3	6,283621E-1
1,126562E+3	8,607986E-1	1,126562E+3	8,517750E-1	1,126562E+3	8,187246E-1	1,126562E+3	7,440496E-1	1,126562E+3	6,816131E-1	1,126562E+3	6,514344E-1	1,126562E+3	6,301855E-1
1,128125E+3	8,655869E-1	1,128125E+3	8,520897E-1	1,128125E+3	8,177962E-1	1,128125E+3	7,408284E-1	1,128125E+3	6,766104E-1	1,128125E+3	6,584448E-1	1,128125E+3	6,307390E-1
1,129687E+3	8,629420E-1	1,129687E+3	8,536561E-1	1,129687E+3	8,192510E-1	1,129687E+3	7,385727E-1	1,129687E+3	6,740464E-1	1,129687E+3	6,570728E-1	1,129687E+3	6,231986E-1
1,131250E+3	8,632164E-1	1,131250E+3	8,545156E-1	1,131250E+3	8,205026E-1	1,131250E+3	7,424591E-1	1,131250E+3	6,669397E-1	1,131250E+3	6,527935E-1	1,131250E+3	6,279685E-1
1,132812E+3	8,633372E-1	1,132812E+3	8,550224E-1	1,132812E+3	8,190328E-1	1,132812E+3	7,463689E-1	1,132812E+3	6,726979E-1	1,132812E+3	6,525247E-1	1,132812E+3	6,307273E-1
1,134375E+3	8,612719E-1	1,134375E+3	8,560677E-1	1,134375E+3	8,224216E-1	1,134375E+3	7,452093E-1	1,134375E+3	6,807987E-1	1,134375E+3	6,517263E-1	1,134375E+3	6,304308E-1
1,135937E+3	8,609381E-1	1,135937E+3	8,561458E-1	1,135937E+3	8,227575E-1	1,135937E+3	7,435968E-1	1,135937E+3	6,753014E-1	1,135937E+3	6,493278E-1	1,135937E+3	6,308834E-1
1,137500E+3	8,624242E-1	1,137500E+3	8,549883E-1	1,137500E+3	8,235655E-1	1,137500E+3	7,405393E-1	1,137500E+3	6,743494E-1	1,137500E+3	6,506427E-1	1,137500E+3	6,277720E-1
1,139062E+3	8,606274E-1	1,139062E+3	8,541906E-1	1,139062E+3	8,222825E-1	1,139062E+3	7,408570E-1	1,139062E+3	6,763089E-1	1,139062E+3	6,560976E-1	1,139062E+3	6,300711E-1
1,140625E+3	8,614011E-1	1,140625E+3	8,548330E-1	1,140625E+3	8,221314E-1	1,140625E+3	7,443066E-1	1,140625E+3	6,766238E-1	1,140625E+3	6,609582E-1	1,140625E+3	6,306001E-1
1,142187E+3	8,626865E-1	1,142187E+3	8,561861E-1	1,142187E+3	8,236614E-1	1,142187E+3	7,448735E-1	1,142187E+3	6,752730E-1	1,142187E+3	6,517730E-1	1,142187E+3	6,282356E-1
1,143750E+3	8,618026E-1	1,143750E+3	8,541391E-1	1,143750E+3	8,213745E-1	1,143750E+3	7,494122E-1	1,143750E+3	6,721608E-1	1,143750E+3	6,608347E-1	1,143750E+3	6,355171E-1
1,145312E+3	8,565434E-1	1,145312E+3	8,525509E-1	1,145312E+3	8,200880E-1	1,145312E+3	7,497078E-1	1,145312E+3	6,694754E-1	1,145312E+3	6,590550E-1	1,145312E+3	6,319524E-1
1,146875E+3	8,558580E-1	1,146875E+3	8,504935E-1	1,146875E+3	8,209676E-1	1,146875E+3	7,438488E-1	1,146875E+3	6,725123E-1	1,146875E+3	6,534785E-1	1,146875E+3	6,285822E-1
1,148437E+3	8,577010E-1	1,148437E+3	8,504281E-1	1,148437E+3	8,196783E-1	1,148437E+3	7,409359E-1	1,148437E+3	6,780891E-1	1,148437E+3	6,548575E-1	1,148437E+3	6,273952E-1
1,150000E+3	8,564368E-1	1,150000E+3	8,489701E-1	1,150000E+3	8,160267E-1	1,150000E+3	7,401585E-1	1,150000E+3	6,707001E-1	1,150000E+3	6,576879E-1	1,150000E+3	6,276657E-1
1,151562E+3	8,563705E-1	1,151562E+3	8,470371E-1	1,151562E+3	8,135131E-1	1,151562E+3	7,390647E-1	1,151562E+3	6,671252E-1	1,151562E+3	6,505533E-1	1,151562E+3	6,211938E-1
1,153125E+3	8,555052E-1	1,153125E+3	8,457916E-1	1,153125E+3	8,134807E-1	1,153125E+3	7,403868E-1	1,153125E+3	6,706411E-1	1,153125E+3	6,517115E-1	1,153125E+3	6,272902E-1
1,154687E+3	8,493492E-1	1,154687E+3	8,435343E-1	1,154687E+3	8,138432E-1	1,154687E+3	7,435563E-1	1,154687E+3	6,715219E-1	1,154687E+3	6,485421E-1	1,154687E+3	6,266555E-1
1,156250E+3	8,470447E-1	1,156250E+3	8,415605E-1	1,156250E+3	8,145535E-1	1,156250E+3	7,446144E-1	1,156250E+3	6,660204E-1	1,156250E+3	6,557444E-1	1,156250E+3	6,290115E-1
1,157812E+3	8,458571E-1	1,157812E+3	8,398268E-1	1,157812E+3	8,135217E-1	1,157812E+3	7,386352E-1	1,157812E+3	6,682672E-1	1,157812E+3	6,531352E-1	1,157812E+3	6,331421E-1
1,159375E+3	8,425622E-1	1,159375E+3	8,368010E-1	1,159375E+3	8,098101E-1	1,159375E+3	7,392319E-1	1,159375E+3	6,712576E-1	1,159375E+3	6,554559E-1	1,159375E+3	6,336650E-1
1,160937E+3	8,426004E-1	1,160937E+3	8,351307E-1	1,160937E+3	8,092908E-1	1,160937E+3	7,413616E-1	1,160937E+3	6,697493E-1	1,160937E+3	6,538379E-1	1,160937E+3	6,345538E-1
1,162500E+3	8,411521E-1	1,162500E+3	8,324868E-1	1,162500E+3	8,062450E-1	1,162500E+3	7,413157E-1	1,162500E+3	6,689336E-1	1,162500E+3	6,499566E-1	1,162500E+3	6,263183E-1
1,164062E+3	8,355723E-1	1,164062E+3	8,280747E-1	1,164062E+3	8,029013E-1	1,164062E+3	7,363670E-1	1,164062E+3	6,697991E-1	1,164062E+3	6,492913E-1	1,164062E+3	6,293281E-1
1,165625E+3	8,292545E-1	1,165625E+3	8,260139E-1	1,165625E+3	8,010281E-1	1,165625E+3	7,364849E-1	1,165625E+3	6,695384E-1	1,165625E+3	6,513509E-1	1,165625E+3	6,259856E-1
1,167187E+3	8,293718E-1	1,167187E+3	8,226154E-1	1,167187E+3	7,972042E-1	1,167187E+3	7,376674E-1	1,167187E+3	6,667236E-1	1,167187E+3	6,478822E-1	1,167187E+3	6,272548E-1
1,168750E+3	8,260206E-1	1,168750E+3	8,187646E-1	1,168750E+3	8,002596E-1	1,168750E+3	7,336050E-1	1,168750E+3	6,684671E-1	1,168750E+3	6,439098E-1	1,168750E+3	6,254562E-1
1,170312E+3	8,202031E-1	1,170312E+3	8,145489E-1	1,170312E+3	7,992444E-1	1,170312E+3	7,300508E-1	1,170312E+3	6,678258E-1	1,170312E+3	6,516342E-1	1,170312E+3	6,218968E-1
1,171875E+3	8,210840E-1	1,171875E+3	8,122372E-1	1,171875E+3	7,947679E-1	1,171875E+3	7,329108E-1	1,171875E+3	6,689420E-1	1,171875E+3	6,458959E-1	1,171875E+3	6,264270E-1
1,173437E+3	8,161788E-1	1,173437E+3	8,088121E-1	1,173437E+3	7,895298E-1	1,173437E+3	7,339706E-1	1,173437E+3	6,720021E-1	1,173437E+3	6,429811E-1	1,173437E+3	6,281141E-1
1,175000E+3	8,124123E-1	1,175000E+3	8,046544E-1	1,175000E+3	7,852512E-1	1,175000E+3	7,296639E-1	1,175000E+3	6,699289E-1	1,175000E+3	6,450900E-1	1,175000E+3	6,223623E-1
1,176562E+3	8,080066E-1	1,176562E+3	8,013823E-1	1,176562E+3	7,830603E-1	1,176562E+3	7,244285E-1	1,176562E+3	6,683544E-1	1,176562E+3	6,446127E-1	1,176562E+3	6,172945E-1
1,178125E+3	8,039636E-1	1,178125E+3	7,974355E-1	1,178125E+3	7,795629E-1	1,178125E+3	7,272160E-1	1,178125E+3	6,663235E-1	1,178125E+3	6,478116E-1	1,178125E+3	6,211609E-1
1,179687E+3	7,975848E-1	1,179687E+3	7,934968E-1	1,179687E+3	7,765267E-1	1,179687E+3	7,275262E-1	1,179687E+3	6,672367E-1	1,179687E+3	6,490224E-1	1,179687E+3	6,219681E-1
1,181250E+3	7,930419E-1	1,181250E+3	7,886917E-1	1,181250E+3	7,748239E-1	1,181250E+3	7,249392E-1	1,181250E+3	6,642452E-1	1,181250E+3	6,416086E-1	1,181250E+3	6,286160E-1
1,182812E+3	7,895205E-1	1,182812E+3	7,848330E-1	1,182812E+3	7,715336E-1	1,182812E+3	7,214299E-1	1,182812E+3	6,665801E-1	1,182812E+3	6,460791E-1	1,182812E+3	6,303901E-1
1,184375E+3	7,856243E-1	1,184375E+3	7,816957E-1	1,184375E+3	7,678162E-1	1,184375E+3	7,213852E-1	1,184375E+3	6,670413E-1	1,184375E+3	6,473975E-1	1,184375E+3	6,240048E-1
1,185937E+3	7,805346E-1	1,185937E+3	7,773999E-1	1,185937E+3	7,637669E-1	1,185937E+3	7,191396E-1	1,185937E+3	6,653184E-1	1,185937E+3	6,426296E-1	1,185937E+3	6,232545E-1
1,187500E+3	7,759122E-1	1,187500E+3	7,727721E-1	1,187500E+3	7,603317E-1	1,187500E+3	7,156673E-1	1,187500E+3	6,643219E-1	1,187500E+3	6,433155E-1	1,187500E+3	6,155766E-1
1,189062E+3	7,722623E-1	1,189062E+3	7,677885E-1	1,189062E+3	7,566705E-1	1,189062E+3	7,135681E-1	1,189062E+3	6,621814E-1	1,189062E+3	6,448837E-1	1,189062E+3	6,160351E-1
