Sample 2_Frequency [Hz]	Absorption Coefficient on Cavity	
1,429687E+3	6,143501E-1
1,431250E+3	6,139261E-1
1,432812E+3	6,126375E-1
1,434375E+3	6,121991E-1
1,435937E+3	6,109430E-1
1,437500E+3	6,104962E-1
1,439062E+3	6,090712E-1
1,440625E+3	6,086351E-1
1,442187E+3	6,073128E-1
1,443750E+3	6,069073E-1
1,445312E+3	6,054977E-1
1,446875E+3	6,051380E-1
1,448437E+3	6,038180E-1
1,450000E+3	6,034495E-1
1,451562E+3	6,019656E-1
1,453125E+3	6,016915E-1
1,454687E+3	6,004653E-1
1,456250E+3	6,002387E-1
1,457812E+3	5,990405E-1
1,459375E+3	5,988917E-1
1,460937E+3	5,977780E-1
1,462500E+3	5,976771E-1
1,464062E+3	5,966064E-1
1,465625E+3	5,965986E-1
1,467187E+3	5,957321E-1
1,468750E+3	5,957914E-1
1,470312E+3	5,950892E-1
1,471875E+3	5,952579E-1
1,473437E+3	5,946063E-1
1,475000E+3	5,948670E-1
1,476562E+3	5,944316E-1
1,478125E+3	5,948226E-1
1,479687E+3	5,946088E-1
1,481250E+3	5,950950E-1
1,482812E+3	5,950124E-1
1,484375E+3	5,956503E-1
1,485937E+3	5,957611E-1
1,487500E+3	5,965300E-1
1,489062E+3	5,967988E-1
1,490625E+3	5,976883E-1
1,492187E+3	5,981678E-1
1,493750E+3	5,991896E-1
1,495312E+3	5,998672E-1
1,496875E+3	6,010503E-1
1,498437E+3	6,018933E-1
1,500000E+3	6,032097E-1
1,501562E+3	6,042357E-1
1,503125E+3	6,056988E-1
1,504687E+3	6,069178E-1
1,506250E+3	6,085020E-1
1,507812E+3	6,098572E-1
1,509375E+3	6,115464E-1
1,510937E+3	6,130665E-1
1,512500E+3	6,150000E-1
1,514062E+3	6,167563E-1
1,515625E+3	6,187440E-1
1,517187E+3	6,205898E-1
1,518750E+3	6,227256E-1
1,520312E+3	6,247402E-1
1,521875E+3	6,270342E-1
1,523437E+3	6,292115E-1
1,525000E+3	6,315042E-1
1,526562E+3	6,337094E-1
1,528125E+3	6,360425E-1
1,529687E+3	6,383197E-1
1,531250E+3	6,410653E-1
1,532812E+3	6,437141E-1
1,534375E+3	6,461906E-1
1,535937E+3	6,486228E-1
1,537500E+3	6,512995E-1
1,539062E+3	6,539250E-1
1,540625E+3	6,566442E-1
1,542187E+3	6,593201E-1
1,543750E+3	6,620612E-1
1,545312E+3	6,647604E-1
1,546875E+3	6,674778E-1
1,548437E+3	6,701621E-1
1,550000E+3	6,728975E-1
1,551562E+3	6,755998E-1
1,553125E+3	6,782893E-1
1,554687E+3	6,809460E-1
1,556250E+3	6,835434E-1
1,557812E+3	6,861099E-1
1,559375E+3	6,886035E-1
1,560937E+3	6,910664E-1
1,562500E+3	6,934479E-1
1,564062E+3	6,957999E-1
1,565625E+3	6,980615E-1
1,567187E+3	7,002877E-1
1,568750E+3	7,023165E-1
1,570312E+3	7,043130E-1
1,571875E+3	7,061575E-1
1,573437E+3	7,079645E-1
1,575000E+3	7,095473E-1
1,576562E+3	7,110965E-1
1,578125E+3	7,125019E-1
1,579687E+3	7,138437E-1
1,581250E+3	7,147081E-1
1,582812E+3	7,155408E-1
1,584375E+3	7,158810E-1
1,585937E+3	7,160310E-1
1,587500E+3	7,161481E-1
1,589062E+3	7,162098E-1
1,590625E+3	7,159407E-1
1,592187E+3	7,156101E-1
1,593750E+3	7,150609E-1
1,595312E+3	7,144412E-1
1,596875E+3	7,134894E-1
1,598437E+3	7,124607E-1
1,600000E+3	7,112912E-1
1,601562E+3	7,100393E-1
1,603125E+3	7,085523E-1
1,604687E+3	7,069796E-1
1,606250E+3	7,053911E-1
1,607812E+3	7,037077E-1
1,609375E+3	7,017468E-1
1,610937E+3	6,996835E-1
1,612500E+3	6,976842E-1
1,614062E+3	6,955804E-1
1,615625E+3	6,933384E-1
1,617187E+3	6,909876E-1
1,618750E+3	6,886976E-1
1,620312E+3	6,862902E-1
1,621875E+3	6,839220E-1
1,623437E+3	6,814358E-1
1,625000E+3	6,789707E-1
1,626562E+3	6,763850E-1
1,628125E+3	6,739388E-1
1,629687E+3	6,713621E-1
1,631250E+3	6,686084E-1
1,632812E+3	6,656959E-1
1,634375E+3	6,625245E-1
1,635937E+3	6,591904E-1
1,637500E+3	6,566771E-1
1,639062E+3	6,540474E-1
1,640625E+3	6,518781E-1
1,642187E+3	6,496366E-1
1,643750E+3	6,483484E-1
1,645312E+3	6,470004E-1
1,646875E+3	6,454464E-1
1,648437E+3	6,437837E-1
1,650000E+3	6,411382E-1
1,651562E+3	6,383678E-1
1,653125E+3	6,365162E-1
1,654687E+3	6,345603E-1
1,656250E+3	6,324617E-1
1,657812E+3	6,302593E-1
1,659375E+3	6,284011E-1
1,660937E+3	6,264564E-1
1,662500E+3	6,249740E-1
1,664062E+3	6,234028E-1
1,665625E+3	6,215416E-1
1,667187E+3	6,195837E-1
1,668750E+3	6,181445E-1
1,670312E+3	6,166271E-1
1,671875E+3	6,153301E-1
1,673437E+3	6,139562E-1
1,675000E+3	6,125613E-1
1,676562E+3	6,110833E-1
1,678125E+3	6,098189E-1
1,679687E+3	6,084843E-1
1,681250E+3	6,074255E-1
1,682812E+3	6,062990E-1
1,684375E+3	6,052316E-1
1,685937E+3	6,040932E-1
1,687500E+3	6,030719E-1
1,689062E+3	6,019855E-1
1,690625E+3	6,009436E-1
1,692187E+3	5,998300E-1
1,693750E+3	5,988973E-1
1,695312E+3	5,979070E-1
1,696875E+3	5,969784E-1
1,698437E+3	5,959843E-1
1,700000E+3	5,949887E-1
1,701562E+3	5,939297E-1
1,703125E+3	5,930418E-1
1,704687E+3	5,920973E-1
1,706250E+3	5,912348E-1
1,707812E+3	5,903076E-1
1,709375E+3	5,893653E-1
1,710937E+3	5,883646E-1
1,712500E+3	5,874467E-1
1,714062E+3	5,864707E-1
1,715625E+3	5,855485E-1
1,717187E+3	5,845664E-1
1,718750E+3	5,836471E-1
1,720312E+3	5,826642E-1
1,721875E+3	5,815877E-1
1,723437E+3	5,804510E-1
1,725000E+3	5,793972E-1
1,726562E+3	5,782885E-1
1,728125E+3	5,772744E-1
1,729687E+3	5,762041E-1
1,731250E+3	5,751390E-1
1,732812E+3	5,740192E-1
1,734375E+3	5,729872E-1
1,735937E+3	5,719019E-1
1,737500E+3	5,708167E-1
1,739062E+3	5,696749E-1
1,740625E+3	5,685174E-1
1,742187E+3	5,673068E-1
1,743750E+3	5,661735E-1
1,745312E+3	5,649853E-1
1,746875E+3	5,637312E-1
1,748437E+3	5,624210E-1
1,750000E+3	5,612968E-1
1,751562E+3	5,601201E-1
1,753125E+3	5,590332E-1
1,754687E+3	5,578977E-1
1,756250E+3	5,568492E-1
1,757812E+3	5,557603E-1
1,759375E+3	5,548393E-1
1,760937E+3	5,538712E-1
1,762500E+3	5,527076E-1
1,764062E+3	5,514851E-1
1,765625E+3	5,504415E-1
1,767187E+3	5,493368E-1
1,768750E+3	5,482653E-1
1,770312E+3	5,471290E-1
1,771875E+3	5,461522E-1
1,773437E+3	5,451152E-1
1,775000E+3	5,443527E-1
1,776562E+3	5,435281E-1
1,778125E+3	5,427536E-1
1,779687E+3	5,419250E-1
1,781250E+3	5,414337E-1
1,782812E+3	5,408804E-1
1,784375E+3	5,404219E-1
1,785937E+3	5,399339E-1
1,787500E+3	5,395334E-1
1,789062E+3	5,390903E-1
1,790625E+3	5,388528E-1
1,792187E+3	5,385624E-1
1,793750E+3	5,384281E-1
1,795312E+3	5,382386E-1
1,796875E+3	5,382601E-1
1,798437E+3	5,382197E-1
1,800000E+3	5,382793E-1
1,801562E+3	5,382919E-1
1,803125E+3	5,385313E-1
1,804687E+3	5,387188E-1
1,806250E+3	5,390628E-1
1,807812E+3	5,393436E-1
1,809375E+3	5,398447E-1
1,810937E+3	5,402896E-1
1,812500E+3	5,410173E-1
1,814062E+3	5,416764E-1
1,815625E+3	5,425376E-1
1,817187E+3	5,433255E-1
1,818750E+3	5,443879E-1
1,820312E+3	5,453597E-1
1,821875E+3	5,464029E-1
1,823437E+3	5,473768E-1
1,825000E+3	5,486169E-1
1,826562E+3	5,498122E-1
1,828125E+3	5,519742E-1
1,829687E+3	5,539391E-1
1,831250E+3	5,554358E-1
1,832812E+3	5,568251E-1
1,834375E+3	5,577696E-1
1,835937E+3	5,587312E-1
1,837500E+3	5,610435E-1
1,839062E+3	5,632512E-1
1,840625E+3	5,667486E-1
1,842187E+3	5,698884E-1
1,843750E+3	5,712693E-1
1,845312E+3	5,726075E-1
1,846875E+3	5,743449E-1
1,848437E+3	5,761590E-1
1,850000E+3	5,815188E-1
1,851562E+3	5,862160E-1
1,853125E+3	5,869288E-1
1,854687E+3	5,876466E-1
1,856250E+3	5,889206E-1
1,857812E+3	5,904892E-1
1,859375E+3	5,996599E-1
1,860937E+3	6,074646E-1
1,862500E+3	6,100394E-1
1,864062E+3	6,125073E-1
1,865625E+3	6,153394E-1
1,867187E+3	6,180823E-1
1,868750E+3	6,219136E-1
1,870312E+3	6,254079E-1
1,871875E+3	6,262238E-1
1,873437E+3	6,270148E-1
1,875000E+3	6,275127E-1
1,876562E+3	6,282947E-1
1,878125E+3	6,357175E-1
1,879687E+3	6,423688E-1
1,881250E+3	6,474613E-1
1,882812E+3	6,524442E-1
1,884375E+3	6,637918E-1
1,885937E+3	6,734686E-1
1,887500E+3	6,770678E-1
1,889062E+3	6,804875E-1
1,890625E+3	6,839418E-1
1,892187E+3	6,872242E-1
1,893750E+3	6,905142E-1
1,895312E+3	6,936433E-1
1,896875E+3	6,967087E-1
1,898437E+3	6,996254E-1
1,900000E+3	7,024717E-1
1,901562E+3	7,051799E-1
1,903125E+3	7,077454E-1
1,904687E+3	7,101801E-1
1,906250E+3	7,123273E-1
1,907812E+3	7,143644E-1
1,909375E+3	7,161766E-1
1,910937E+3	7,178838E-1
1,912500E+3	7,192061E-1
1,914062E+3	7,204383E-1
1,915625E+3	7,212152E-1
1,917187E+3	7,219078E-1
1,918750E+3	7,221072E-1
1,920312E+3	7,222502E-1
