Sample 1 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 1 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	
9,546875E+2	4,017781E-1	9,546875E+2	-7,849482E-1
9,562500E+2	4,096423E-1	9,562500E+2	-7,806120E-1
9,578125E+2	4,178844E-1	9,578125E+2	-7,759582E-1
9,593750E+2	4,261259E-1	9,593750E+2	-7,711987E-1
9,609375E+2	4,343333E-1	9,609375E+2	-7,663267E-1
9,625000E+2	4,425368E-1	9,625000E+2	-7,613476E-1
9,640625E+2	4,503174E-1	9,640625E+2	-7,564627E-1
9,656250E+2	4,581003E-1	9,656250E+2	-7,514756E-1
9,671875E+2	4,651888E-1	9,671875E+2	-7,466452E-1
9,687500E+2	4,722910E-1	9,687500E+2	-7,417223E-1
9,703125E+2	4,774581E-1	9,703125E+2	-7,378620E-1
9,718750E+2	4,826907E-1	9,718750E+2	-7,339275E-1
9,734375E+2	4,519037E-1	9,734375E+2	-7,510257E-1
9,750000E+2	4,229103E-1	9,750000E+2	-7,661672E-1
9,765625E+2	4,304611E-1	9,765625E+2	-7,615256E-1
9,781250E+2	4,380287E-1	9,781250E+2	-7,567860E-1
9,796875E+2	4,467581E-1	9,796875E+2	-7,514033E-1
9,812500E+2	4,554700E-1	9,812500E+2	-7,458988E-1
9,828125E+2	4,642425E-1	9,828125E+2	-7,400722E-1
9,843750E+2	4,729865E-1	9,843750E+2	-7,341224E-1
9,859375E+2	4,815079E-1	9,859375E+2	-7,282374E-1
9,875000E+2	4,900036E-1	9,875000E+2	-7,222304E-1
9,890625E+2	4,984561E-1	9,890625E+2	-7,162275E-1
9,906250E+2	5,068818E-1	9,906250E+2	-7,100998E-1
9,921875E+2	5,153413E-1	9,921875E+2	-7,039894E-1
9,937500E+2	5,237722E-1	9,937500E+2	-6,977493E-1
9,953125E+2	5,321597E-1	9,953125E+2	-6,908511E-1
9,968750E+2	5,404991E-1	9,968750E+2	-6,838291E-1
9,984375E+2	4,785656E-1	9,984375E+2	-7,271983E-1
1,000000E+3	4,222911E-1	1,000000E+3	-7,618957E-1
1,001562E+3	4,329005E-1	1,001562E+3	-7,556349E-1
1,003125E+3	4,434480E-1	1,003125E+3	-7,492122E-1
1,004687E+3	4,537424E-1	1,004687E+3	-7,429239E-1
1,006250E+3	4,639805E-1	1,006250E+3	-7,364761E-1
1,007812E+3	4,740737E-1	1,007812E+3	-7,298992E-1
1,009375E+3	4,841065E-1	1,009375E+3	-7,231649E-1
1,010937E+3	4,939842E-1	1,010937E+3	-7,162741E-1
1,012500E+3	5,037966E-1	1,012500E+3	-7,092285E-1
1,014062E+3	5,135165E-1	1,014062E+3	-7,020507E-1
1,015625E+3	5,231660E-1	1,015625E+3	-6,947187E-1
1,017187E+3	5,328207E-1	1,017187E+3	-6,872799E-1
1,018750E+3	5,423996E-1	1,018750E+3	-6,796846E-1
1,020312E+3	5,520060E-1	1,020312E+3	-6,720048E-1
1,021875E+3	5,615318E-1	1,021875E+3	-6,641654E-1
1,023437E+3	4,825807E-1	1,023437E+3	-7,271202E-1
1,025000E+3	4,149100E-1	1,025000E+3	-7,734133E-1
1,026562E+3	4,272062E-1	1,026562E+3	-7,667171E-1
1,028125E+3	4,394115E-1	1,028125E+3	-7,598134E-1
1,029687E+3	4,512718E-1	1,029687E+3	-7,528273E-1
1,031250E+3	4,630401E-1	1,031250E+3	-7,456428E-1
1,032812E+3	4,745414E-1	1,032812E+3	-7,381585E-1
1,034375E+3	4,859418E-1	1,034375E+3	-7,304842E-1
1,035937E+3	4,970887E-1	1,035937E+3	-7,230501E-1
1,037500E+3	5,081435E-1	1,037500E+3	-7,154284E-1
1,039062E+3	5,190161E-1	1,039062E+3	-7,076649E-1
1,040625E+3	5,297919E-1	1,040625E+3	-6,997177E-1
1,042187E+3	5,404594E-1	1,042187E+3	-6,915972E-1
1,043750E+3	5,510236E-1	1,043750E+3	-6,832949E-1
1,045312E+3	5,615868E-1	1,045312E+3	-6,747670E-1
1,046875E+3	5,720373E-1	1,046875E+3	-6,660565E-1
1,048437E+3	5,825482E-1	1,048437E+3	-6,570318E-1
1,050000E+3	5,929334E-1	1,050000E+3	-6,478227E-1
1,051562E+3	6,034418E-1	1,051562E+3	-6,382933E-1
1,053125E+3	6,138107E-1	1,053125E+3	-6,285753E-1
1,054687E+3	6,243445E-1	1,054687E+3	-6,182448E-1
1,056250E+3	6,347150E-1	1,056250E+3	-6,077220E-1
1,057812E+3	6,112599E-1	1,057812E+3	-6,332469E-1
1,059375E+3	5,909395E-1	1,059375E+3	-6,549365E-1
1,060937E+3	5,735393E-1	1,060937E+3	-6,743735E-1
1,062500E+3	5,587108E-1	1,062500E+3	-6,909654E-1
1,064062E+3	5,616648E-1	1,064062E+3	-6,894388E-1
1,065625E+3	5,649824E-1	1,065625E+3	-6,876436E-1
1,067187E+3	5,691274E-1	1,067187E+3	-6,850252E-1
1,068750E+3	5,735538E-1	1,068750E+3	-6,821706E-1
1,070312E+3	5,758133E-1	1,070312E+3	-6,812518E-1
1,071875E+3	5,785193E-1	1,071875E+3	-6,800058E-1
1,073437E+3	5,789948E-1	1,073437E+3	-6,807615E-1
1,075000E+3	5,801112E-1	1,075000E+3	-6,810658E-1
1,076562E+3	5,824117E-1	1,076562E+3	-6,802868E-1
1,078125E+3	5,852031E-1	1,078125E+3	-6,791384E-1
1,079687E+3	5,886645E-1	1,079687E+3	-6,773087E-1
1,081250E+3	5,925254E-1	1,081250E+3	-6,751517E-1
1,082812E+3	5,948537E-1	1,082812E+3	-6,741465E-1
1,084375E+3	5,977081E-1	1,084375E+3	-6,727515E-1
1,085937E+3	5,945381E-1	1,085937E+3	-6,768155E-1
1,087500E+3	5,926481E-1	1,087500E+3	-6,799991E-1
1,089062E+3	5,853046E-1	1,089062E+3	-6,879965E-1
1,090625E+3	5,801222E-1	1,090625E+3	-6,945002E-1
1,092187E+3	5,815456E-1	1,092187E+3	-6,943604E-1
1,093750E+3	5,837824E-1	1,093750E+3	-6,937093E-1
1,095312E+3	5,873953E-1	1,095312E+3	-6,917725E-1
1,096875E+3	5,915744E-1	1,096875E+3	-6,894345E-1
1,098437E+3	5,956335E-1	1,098437E+3	-6,868645E-1
1,100000E+3	6,002227E-1	1,100000E+3	-6,839193E-1
1,101562E+3	6,030817E-1	1,101562E+3	-6,823044E-1
1,103125E+3	6,066700E-1	1,103125E+3	-6,802229E-1
1,104687E+3	6,075971E-1	1,104687E+3	-6,799237E-1
1,106250E+3	6,096267E-1	1,106250E+3	-6,790299E-1
1,107812E+3	6,096770E-1	1,107812E+3	-6,794580E-1
1,109375E+3	6,111098E-1	1,109375E+3	-6,791895E-1
1,110937E+3	6,102302E-1	1,110937E+3	-6,805693E-1
1,112500E+3	6,111140E-1	1,112500E+3	-6,811021E-1
1,114062E+3	6,086086E-1	1,114062E+3	-6,837286E-1
1,115625E+3	6,085531E-1	1,115625E+3	-6,853295E-1
1,117187E+3	6,077428E-1	1,117187E+3	-6,865731E-1
1,118750E+3	6,091892E-1	1,118750E+3	-6,869663E-1
1,120312E+3	6,110744E-1	1,120312E+3	-6,859714E-1
1,121875E+3	6,146546E-1	1,121875E+3	-6,843743E-1
1,123437E+3	6,162482E-1	1,123437E+3	-6,832074E-1
1,125000E+3	6,198103E-1	1,125000E+3	-6,815284E-1
1,126562E+3	6,187624E-1	1,126562E+3	-6,816355E-1
1,128125E+3	6,209194E-1	1,128125E+3	-6,814252E-1
1,129687E+3	6,188325E-1	1,129687E+3	-6,817528E-1
1,131250E+3	6,208766E-1	1,131250E+3	-6,823026E-1
1,132812E+3	6,204393E-1	1,132812E+3	-6,810601E-1
1,134375E+3	6,236899E-1	1,134375E+3	-6,806977E-1
1,135937E+3	6,228634E-1	1,135937E+3	-6,789638E-1
1,137500E+3	6,259196E-1	1,137500E+3	-6,793020E-1
1,139062E+3	6,245751E-1	1,139062E+3	-6,775160E-1
1,140625E+3	6,269489E-1	1,140625E+3	-6,793639E-1
1,142187E+3	6,257687E-1	1,142187E+3	-6,774230E-1
1,143750E+3	6,270357E-1	1,143750E+3	-6,802257E-1
1,145312E+3	6,268884E-1	1,145312E+3	-6,781943E-1
1,146875E+3	6,276736E-1	1,146875E+3	-6,805489E-1
1,148437E+3	6,289438E-1	1,148437E+3	-6,780505E-1
1,150000E+3	6,302448E-1	1,150000E+3	-6,787545E-1
1,151562E+3	6,321825E-1	1,151562E+3	-6,761555E-1
1,153125E+3	6,338359E-1	1,153125E+3	-6,760559E-1
1,154687E+3	6,360765E-1	1,154687E+3	-6,734213E-1
1,156250E+3	6,378886E-1	1,156250E+3	-6,728297E-1
1,157812E+3	6,397605E-1	1,157812E+3	-6,706685E-1
1,159375E+3	6,410917E-1	1,159375E+3	-6,704297E-1
1,160937E+3	6,427986E-1	1,160937E+3	-6,686457E-1
1,162500E+3	6,439256E-1	1,162500E+3	-6,686190E-1
1,164062E+3	6,456595E-1	1,164062E+3	-6,662204E-1
1,165625E+3	6,467383E-1	1,165625E+3	-6,652072E-1
1,167187E+3	6,495674E-1	1,167187E+3	-6,618449E-1
1,168750E+3	6,518944E-1	1,168750E+3	-6,594395E-1
1,170312E+3	6,558009E-1	1,170312E+3	-6,558124E-1
1,171875E+3	6,593795E-1	1,171875E+3	-6,529378E-1
1,173437E+3	6,421213E-1	1,173437E+3	-6,667717E-1
1,175000E+3	6,189219E-1	1,175000E+3	-6,884976E-1
1,176562E+3	6,213382E-1	1,176562E+3	-6,849879E-1
1,178125E+3	6,232565E-1	1,178125E+3	-6,820236E-1
1,179687E+3	6,286904E-1	1,179687E+3	-6,768638E-1
1,181250E+3	6,338916E-1	1,181250E+3	-6,719576E-1
1,182812E+3	6,404377E-1	1,182812E+3	-6,664055E-1
1,184375E+3	6,468337E-1	1,184375E+3	-6,610285E-1
1,185937E+3	6,001433E-1	1,185937E+3	-7,128883E-1
1,187500E+3	5,315000E-1	1,187500E+3	-7,938549E-1
1,189062E+3	5,369987E-1	1,189062E+3	-7,895826E-1
1,190625E+3	5,422556E-1	1,190625E+3	-7,854271E-1
1,192187E+3	5,463089E-1	1,192187E+3	-7,822343E-1
1,193750E+3	5,500734E-1	1,193750E+3	-7,792437E-1
1,195312E+3	5,520821E-1	1,195312E+3	-7,778024E-1
1,196875E+3	5,537107E-1	1,196875E+3	-7,767032E-1
1,198437E+3	5,569274E-1	1,198437E+3	-7,742439E-1
1,200000E+3	5,598483E-1	1,200000E+3	-7,720270E-1
1,201562E+3	5,621072E-1	1,201562E+3	-7,701060E-1
1,203125E+3	5,640344E-1	1,203125E+3	-7,684646E-1
1,204687E+3	5,632767E-1	1,204687E+3	-7,690579E-1
1,206250E+3	5,620144E-1	1,206250E+3	-7,701228E-1
1,207812E+3	5,620118E-1	1,207812E+3	-7,705548E-1
1,209375E+3	5,615854E-1	1,209375E+3	-7,714119E-1
1,210937E+3	5,613950E-1	1,210937E+3	-7,716815E-1
1,212500E+3	5,607869E-1	1,212500E+3	-7,723421E-1
1,214062E+3	5,608904E-1	1,214062E+3	-7,722011E-1
1,215625E+3	5,606136E-1	1,215625E+3	-7,724015E-1
1,217187E+3	5,599903E-1	1,217187E+3	-7,725514E-1
1,218750E+3	5,589621E-1	1,218750E+3	-7,730454E-1
1,220312E+3	5,590284E-1	1,220312E+3	-7,725446E-1
1,221875E+3	5,587482E-1	1,221875E+3	-7,723286E-1
1,223437E+3	5,586790E-1	1,223437E+3	-7,721564E-1
1,225000E+3	5,582749E-1	1,225000E+3	-7,722737E-1
1,226562E+3	5,579981E-1	1,226562E+3	-7,720836E-1
1,228125E+3	5,573913E-1	1,228125E+3	-7,721684E-1
1,229687E+3	5,559754E-1	1,229687E+3	-7,727804E-1
1,231250E+3	5,541879E-1	1,231250E+3	-7,736981E-1
1,232812E+3	5,536292E-1	1,232812E+3	-7,737599E-1
1,234375E+3	5,527589E-1	1,234375E+3	-7,740813E-1
1,235937E+3	5,525030E-1	1,235937E+3	-7,743332E-1
1,237500E+3	5,519659E-1	1,237500E+3	-7,748393E-1
1,239062E+3	5,517961E-1	1,239062E+3	-7,750523E-1
1,240625E+3	5,513621E-1	1,240625E+3	-7,755043E-1
1,242187E+3	5,502488E-1	1,242187E+3	-7,759408E-1
1,243750E+3	5,488438E-1	1,243750E+3	-7,766158E-1
1,245312E+3	5,467134E-1	1,245312E+3	-7,773766E-1
1,246875E+3	5,442625E-1	1,246875E+3	-7,783761E-1
1,248437E+3	5,434194E-1	1,248437E+3	-7,784011E-1
1,250000E+3	5,423248E-1	1,250000E+3	-7,786231E-1
1,251562E+3	5,437485E-1	1,251562E+3	-7,775078E-1
1,253125E+3	5,450057E-1	1,253125E+3	-7,765324E-1
1,254687E+3	5,468807E-1	1,254687E+3	-7,753546E-1
1,256250E+3	5,486099E-1	1,256250E+3	-7,743059E-1
1,257812E+3	5,478636E-1	1,257812E+3	-7,745758E-1
1,259375E+3	5,469039E-1	1,259375E+3	-7,750257E-1
1,260937E+3	5,436848E-1	1,260937E+3	-7,765862E-1
1,262500E+3	5,401754E-1	1,262500E+3	-7,783567E-1
1,264062E+3	5,368122E-1	1,264062E+3	-7,802582E-1
1,265625E+3	5,331687E-1	1,265625E+3	-7,823671E-1
1,267187E+3	5,321565E-1	1,267187E+3	-7,835563E-1
1,268750E+3	5,309599E-1	1,268750E+3	-7,849205E-1
1,270312E+3	5,279920E-1	1,270312E+3	-7,877185E-1
1,271875E+3	5,247841E-1	1,271875E+3	-7,907293E-1
1,273437E+3	5,229391E-1	1,273437E+3	-7,916774E-1
1,275000E+3	5,209087E-1	1,275000E+3	-7,927706E-1
1,276562E+3	5,214429E-1	1,276562E+3	-7,917311E-1
1,278125E+3	5,218572E-1	1,278125E+3	-7,907795E-1
1,279687E+3	5,213084E-1	1,279687E+3	-7,901901E-1
1,281250E+3	5,206269E-1	1,281250E+3	-7,896958E-1
1,282812E+3	5,170692E-1	1,282812E+3	-7,912973E-1
1,284375E+3	5,133150E-1	1,284375E+3	-7,930298E-1
1,285937E+3	5,083241E-1	1,285937E+3	-7,962387E-1
1,287500E+3	5,031016E-1	1,287500E+3	-7,995983E-1
1,289062E+3	5,020973E-1	1,289062E+3	-8,002353E-1
1,290625E+3	5,009838E-1	1,290625E+3	-8,009689E-1
1,292187E+3	4,987751E-1	1,292187E+3	-8,015541E-1
1,293750E+3	4,964450E-1	1,293750E+3	-8,022258E-1
1,295312E+3	4,936857E-1	1,295312E+3	-8,030817E-1
1,296875E+3	4,908055E-1	1,296875E+3	-8,040202E-1
1,298437E+3	4,895034E-1	1,298437E+3	-8,045686E-1
1,300000E+3	4,881161E-1	1,300000E+3	-8,051913E-1
1,301562E+3	4,857320E-1	1,301562E+3	-8,067005E-1
1,303125E+3	4,832541E-1	1,303125E+3	-8,082901E-1
1,304687E+3	4,814396E-1	1,304687E+3	-8,093759E-1
1,306250E+3	4,795535E-1	1,306250E+3	-8,105292E-1
1,307812E+3	4,763999E-1	1,307812E+3	-8,118669E-1
1,309375E+3	4,731669E-1	1,309375E+3	-8,132640E-1
1,310937E+3	4,675758E-1	1,310937E+3	-8,153307E-1
1,312500E+3	4,618804E-1	1,312500E+3	-8,174395E-1
1,314062E+3	4,589414E-1	1,314062E+3	-8,185327E-1
1,315625E+3	4,559517E-1	1,315625E+3	-8,196685E-1
1,317187E+3	4,544124E-1	1,317187E+3	-8,205227E-1
1,318750E+3	4,528473E-1	1,318750E+3	-8,214150E-1
1,320312E+3	4,494345E-1	1,320312E+3	-8,233727E-1
1,321875E+3	4,459850E-1	1,321875E+3	-8,253658E-1
1,323437E+3	4,402589E-1	1,323437E+3	-8,274177E-1
1,325000E+3	4,344889E-1	1,325000E+3	-8,294788E-1
1,326562E+3	4,291403E-1	1,326562E+3	-8,313207E-1
1,328125E+3	4,237713E-1	1,328125E+3	-8,331676E-1
1,329687E+3	4,204215E-1	1,329687E+3	-8,341005E-1
1,331250E+3	4,170830E-1	1,331250E+3	-8,350426E-1
1,332812E+3	4,127973E-1	1,332812E+3	-8,367580E-1
1,334375E+3	4,085277E-1	1,334375E+3	-8,384742E-1
1,335937E+3	4,043463E-1	1,335937E+3	-8,403127E-1
1,337500E+3	4,001951E-1	1,337500E+3	-8,421473E-1
1,339062E+3	3,976426E-1	1,339062E+3	-8,434538E-1
1,340625E+3	3,951401E-1	1,340625E+3	-8,447578E-1
1,342187E+3	3,864614E-1	1,342187E+3	-8,486161E-1
1,343750E+3	3,778152E-1	1,343750E+3	-8,524063E-1
1,345312E+3	3,650512E-1	1,345312E+3	-8,563695E-1
1,346875E+3	3,523471E-1	1,346875E+3	-8,601706E-1
1,348437E+3	3,479026E-1	1,348437E+3	-8,601673E-1
1,350000E+3	3,435684E-1	1,350000E+3	-8,601430E-1
1,351562E+3	3,281852E-1	1,351562E+3	-8,688469E-1
1,353125E+3	3,127930E-1	1,353125E+3	-8,772922E-1
1,354687E+3	3,118842E-1	1,354687E+3	-8,781247E-1
1,356250E+3	3,110953E-1	1,356250E+3	-8,789356E-1
1,357812E+3	3,057306E-1	1,357812E+3	-8,810806E-1
1,359375E+3	3,005206E-1	1,359375E+3	-8,831717E-1
1,360937E+3	2,924578E-1	1,360937E+3	-8,857000E-1
1,362500E+3	2,845886E-1	1,362500E+3	-8,881348E-1
1,364062E+3	2,805115E-1	1,364062E+3	-8,887829E-1
1,365625E+3	2,766247E-1	1,365625E+3	-8,893932E-1
1,367187E+3	2,711242E-1	1,367187E+3	-8,900529E-1
1,368750E+3	2,658492E-1	1,368750E+3	-8,906622E-1
1,370312E+3	2,582356E-1	1,370312E+3	-8,917161E-1
1,371875E+3	2,508966E-1	1,371875E+3	-8,926914E-1
1,373437E+3	2,402873E-1	1,373437E+3	-8,949471E-1
1,375000E+3	2,300128E-1	1,375000E+3	-8,970570E-1
1,376562E+3	2,234958E-1	1,376562E+3	-8,991951E-1
1,378125E+3	2,172739E-1	1,378125E+3	-9,012494E-1
1,379687E+3	2,136088E-1	1,379687E+3	-9,023513E-1
1,381250E+3	2,102180E-1	1,381250E+3	-9,034075E-1
1,382812E+3	2,049094E-1	1,382812E+3	-9,041310E-1
1,384375E+3	1,999268E-1	1,384375E+3	-9,048054E-1
1,385937E+3	1,938811E-1	1,385937E+3	-9,050316E-1
1,387500E+3	1,882028E-1	1,387500E+3	-9,052150E-1
1,389062E+3	1,822563E-1	1,389062E+3	-9,054335E-1
1,390625E+3	1,766965E-1	1,390625E+3	-9,056120E-1
1,392187E+3	1,668074E-1	1,392187E+3	-9,061825E-1
1,393750E+3	1,574373E-1	1,393750E+3	-9,066621E-1
1,395312E+3	1,423586E-1	1,395312E+3	-9,085340E-1
1,396875E+3	1,279839E-1	1,396875E+3	-9,101738E-1
1,398437E+3	1,183123E-1	1,398437E+3	-9,117105E-1
1,400000E+3	1,092133E-1	1,400000E+3	-9,131413E-1
1,401562E+3	1,048341E-1	1,401562E+3	-9,142666E-1
1,403125E+3	1,008982E-1	1,403125E+3	-9,153563E-1
1,404687E+3	9,352679E-2	1,404687E+3	-9,164519E-1
1,406250E+3	8,671792E-2	1,406250E+3	-9,174904E-1
1,407812E+3	7,733649E-2	1,407812E+3	-9,179230E-1
1,409375E+3	6,863242E-2	1,409375E+3	-9,183043E-1
1,410937E+3	5,874471E-2	1,410937E+3	-9,185824E-1
1,412500E+3	4,959596E-2	1,412500E+3	-9,188177E-1
1,414062E+3	4,137074E-2	1,414062E+3	-9,186037E-1
1,415625E+3	3,385730E-2	1,415625E+3	-9,183980E-1
1,417187E+3	2,419268E-2	1,417187E+3	-9,178978E-1
1,418750E+3	1,534815E-2	1,418750E+3	-9,174140E-1
1,420312E+3	6,363364E-3	1,420312E+3	-9,172188E-1
1,421875E+3	-1,797626E-3	1,421875E+3	-9,170450E-1
1,423437E+3	-9,007438E-3	1,423437E+3	-9,169982E-1
1,425000E+3	-1,544238E-2	1,425000E+3	-9,169962E-1
1,426562E+3	-2,442895E-2	1,426562E+3	-9,163300E-1
1,428125E+3	-3,250081E-2	1,428125E+3	-9,157379E-1
1,429687E+3	-4,148425E-2	1,429687E+3	-9,147717E-1
1,431250E+3	-4,950349E-2	1,431250E+3	-9,139152E-1
1,432812E+3	-6,048245E-2	1,432812E+3	-9,126279E-1
1,434375E+3	-7,031767E-2	1,434375E+3	-9,114694E-1
1,435937E+3	-8,038077E-2	1,435937E+3	-9,101061E-1
1,437500E+3	-8,930216E-2	1,437500E+3	-9,089137E-1
1,439062E+3	-1,020697E-1	1,439062E+3	-9,076719E-1
1,440625E+3	-1,134365E-1	1,440625E+3	-9,065879E-1
1,442187E+3	-1,273443E-1	1,442187E+3	-9,048233E-1
1,443750E+3	-1,396674E-1	1,443750E+3	-9,032771E-1
1,445312E+3	-1,502815E-1	1,445312E+3	-9,010157E-1
1,446875E+3	-1,594943E-1	1,446875E+3	-8,990978E-1
1,448437E+3	-1,668637E-1	1,448437E+3	-8,972505E-1
1,450000E+3	-1,730312E-1	1,450000E+3	-8,957712E-1
1,451562E+3	-1,835679E-1	1,451562E+3	-8,934013E-1
1,453125E+3	-1,925574E-1	1,453125E+3	-8,914700E-1
1,454687E+3	-2,075972E-1	1,454687E+3	-8,876924E-1
1,456250E+3	-2,205116E-1	1,456250E+3	-8,845161E-1
1,457812E+3	-2,357692E-1	1,457812E+3	-8,801212E-1
1,459375E+3	-2,487266E-1	1,459375E+3	-8,764883E-1
1,460937E+3	-2,680526E-1	1,460937E+3	-8,699656E-1
1,462500E+3	-2,843313E-1	1,462500E+3	-8,645703E-1
1,464062E+3	-3,971693E-1	1,464062E+3	-8,152754E-1
1,465625E+3	-4,742660E-1	1,465625E+3	-7,769531E-1
1,467187E+3	-4,601735E-1	1,467187E+3	-7,854315E-1
1,468750E+3	-4,458444E-1	1,468750E+3	-7,937272E-1
1,470312E+3	-4,320072E-1	1,470312E+3	-8,009766E-1
1,471875E+3	-4,179482E-1	1,471875E+3	-8,080870E-1
1,473437E+3	-4,047914E-1	1,473437E+3	-8,144689E-1
1,475000E+3	-3,913925E-1	1,475000E+3	-8,207630E-1
1,476562E+3	-3,793692E-1	1,476562E+3	-8,265174E-1
1,478125E+3	-3,670443E-1	1,478125E+3	-8,322435E-1
1,479687E+3	-3,548284E-1	1,479687E+3	-8,373482E-1
1,481250E+3	-3,423203E-1	1,481250E+3	-8,424364E-1
1,482812E+3	-3,304192E-1	1,482812E+3	-8,472571E-1
1,484375E+3	-3,181912E-1	1,484375E+3	-8,520726E-1
1,485937E+3	-3,061669E-1	1,485937E+3	-8,566364E-1
1,487500E+3	-2,938044E-1	1,487500E+3	-8,611868E-1
1,489062E+3	-2,818869E-1	1,489062E+3	-8,654225E-1
1,490625E+3	-2,696073E-1	1,490625E+3	-8,696506E-1
1,492187E+3	-5,819858E-1	1,492187E+3	-5,913541E-1
1,493750E+3	-6,683957E-1	1,493750E+3	-6,220306E-1
1,495312E+3	-6,599747E-1	1,495312E+3	-6,291037E-1
1,496875E+3	-6,527975E-1	1,496875E+3	-6,376475E-1
1,498437E+3	-6,440242E-1	1,498437E+3	-6,447205E-1
1,500000E+3	-6,366976E-1	1,500000E+3	-6,530170E-1
1,501562E+3	-6,280091E-1	1,501562E+3	-6,596044E-1
1,503125E+3	-6,210761E-1	1,503125E+3	-6,672518E-1
1,504687E+3	-6,127066E-1	1,504687E+3	-6,732438E-1
1,506250E+3	-6,063962E-1	1,506250E+3	-6,800991E-1
1,507812E+3	-5,986736E-1	1,507812E+3	-6,853573E-1
1,509375E+3	-5,933239E-1	1,509375E+3	-6,912807E-1
1,510937E+3	-5,867899E-1	1,510937E+3	-6,954387E-1
1,512500E+3	-5,830866E-1	1,512500E+3	-7,000769E-1
1,514062E+3	-5,781870E-1	1,514062E+3	-7,026879E-1
1,515625E+3	-5,767193E-1	1,515625E+3	-7,054731E-1
1,517187E+3	-5,742429E-1	1,517187E+3	-7,060191E-1
1,518750E+3	-5,760067E-1	1,518750E+3	-7,063215E-1
1,520312E+3	-5,745385E-1	1,520312E+3	-7,064562E-1
1,521875E+3	-5,769993E-1	1,521875E+3	-7,060055E-1
1,523437E+3	-5,729789E-1	1,523437E+3	-7,085468E-1
1,525000E+3	-5,712118E-1	1,525000E+3	-7,105389E-1
1,526562E+3	-5,657406E-1	1,526562E+3	-7,144616E-1
1,528125E+3	-5,617992E-1	1,528125E+3	-7,179368E-1
1,529687E+3	-5,551351E-1	1,529687E+3	-7,227476E-1
1,531250E+3	-5,495740E-1	1,531250E+3	-7,271737E-1
1,532812E+3	-5,425201E-1	1,532812E+3	-7,322510E-1
1,534375E+3	-5,364034E-1	1,534375E+3	-7,369866E-1
1,535937E+3	-5,287172E-1	1,535937E+3	-7,421869E-1
1,537500E+3	-5,218107E-1	1,537500E+3	-7,470546E-1
1,539062E+3	-5,149572E-1	1,539062E+3	-7,516997E-1
1,540625E+3	-5,089709E-1	1,540625E+3	-7,560318E-1
1,542187E+3	-5,032323E-1	1,542187E+3	-7,597743E-1
1,543750E+3	-4,984984E-1	1,543750E+3	-7,631834E-1
1,545312E+3	-4,965307E-1	1,545312E+3	-7,642790E-1
1,546875E+3	-4,961802E-1	1,546875E+3	-7,648750E-1
1,548437E+3	-5,084750E-1	1,548437E+3	-7,556344E-1
1,550000E+3	-5,257866E-1	1,550000E+3	-7,441024E-1
1,551562E+3	-5,183098E-1	1,551562E+3	-7,483591E-1
1,553125E+3	-5,113476E-1	1,553125E+3	-7,522633E-1
1,554687E+3	-5,008422E-1	1,554687E+3	-7,580916E-1
1,556250E+3	-4,905533E-1	1,556250E+3	-7,636117E-1
1,557812E+3	-4,804427E-1	1,557812E+3	-7,689481E-1
1,559375E+3	-4,705853E-1	1,559375E+3	-7,739925E-1
1,560937E+3	-4,609998E-1	1,560937E+3	-7,786019E-1
1,562500E+3	-4,517188E-1	1,562500E+3	-7,829220E-1
1,564062E+3	-4,430207E-1	1,564062E+3	-7,868547E-1
1,565625E+3	-4,346979E-1	1,565625E+3	-7,905108E-1
1,567187E+3	-4,274322E-1	1,567187E+3	-7,940842E-1
1,568750E+3	-4,206409E-1	1,568750E+3	-7,974288E-1
1,570312E+3	-4,136519E-1	1,570312E+3	-8,006805E-1
1,571875E+3	-4,071487E-1	1,571875E+3	-8,037116E-1
1,573437E+3	-4,003962E-1	1,573437E+3	-8,066629E-1
1,575000E+3	-3,941359E-1	1,575000E+3	-8,094012E-1
1,576562E+3	-3,889614E-1	1,576562E+3	-8,128513E-1
1,578125E+3	-3,843601E-1	1,578125E+3	-8,161920E-1
1,579687E+3	-3,797027E-1	1,579687E+3	-8,195012E-1
1,581250E+3	-3,756401E-1	1,581250E+3	-8,227174E-1
1,582812E+3	-3,718355E-1	1,582812E+3	-8,254819E-1
1,584375E+3	-3,686831E-1	1,584375E+3	-8,281457E-1
1,585937E+3	-3,662497E-1	1,585937E+3	-8,297406E-1
1,587500E+3	-3,645752E-1	1,587500E+3	-8,311828E-1
1,589062E+3	-3,653061E-1	1,589062E+3	-8,327441E-1
1,590625E+3	-3,670262E-1	1,590625E+3	-8,342182E-1
1,592187E+3	-3,704156E-1	1,592187E+3	-8,330863E-1
1,593750E+3	-3,750186E-1	1,593750E+3	-8,316440E-1
1,595312E+3	-5,428596E-1	1,595312E+3	-7,404549E-1
1,596875E+3	-7,572370E-1	1,596875E+3	-5,653668E-1
1,598437E+3	-7,484850E-1	1,598437E+3	-5,775636E-1
1,600000E+3	-7,395693E-1	1,600000E+3	-5,896072E-1
1,601562E+3	-7,304376E-1	1,601562E+3	-6,011597E-1
1,603125E+3	-7,211595E-1	1,603125E+3	-6,125473E-1
1,604687E+3	-7,115987E-1	1,604687E+3	-6,235489E-1
1,606250E+3	-7,019037E-1	1,606250E+3	-6,343739E-1
