Sample 1 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 1 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 2 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 2 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 3 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 3 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 4 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 4 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 5 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 5 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 6 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 6 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 7 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 7 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	
9,359375E+2	8,517244E-1	9,359375E+2	-1,012431E-1	9,359375E+2	8,572106E-1	9,359375E+2	-1,019544E-1	9,359375E+2	8,499847E-1	9,359375E+2	-1,055880E-1	9,359375E+2	8,215695E-1	9,359375E+2	-9,468506E-2	9,359375E+2	7,453254E-1	9,359375E+2	-7,342827E-2	9,359375E+2	6,980508E-1	9,359375E+2	-7,569695E-2	9,359375E+2	6,638399E-1	9,359375E+2	-9,740765E-2
9,375000E+2	8,533217E-1	9,375000E+2	-1,144538E-1	9,375000E+2	8,526943E-1	9,375000E+2	-1,074447E-1	9,375000E+2	8,491994E-1	9,375000E+2	-1,064993E-1	9,375000E+2	8,194452E-1	9,375000E+2	-9,710353E-2	9,375000E+2	7,447376E-1	9,375000E+2	-7,301619E-2	9,375000E+2	6,990299E-1	9,375000E+2	-8,355442E-2	9,375000E+2	6,593702E-1	9,375000E+2	-9,367600E-2
9,390625E+2	8,529528E-1	9,390625E+2	-1,154070E-1	9,390625E+2	8,528938E-1	9,390625E+2	-1,044603E-1	9,390625E+2	8,468398E-1	9,390625E+2	-1,060871E-1	9,390625E+2	8,215166E-1	9,390625E+2	-9,509052E-2	9,390625E+2	7,490557E-1	9,390625E+2	-6,730182E-2	9,390625E+2	6,998439E-1	9,390625E+2	-8,224949E-2	9,390625E+2	6,545644E-1	9,390625E+2	-9,266608E-2
9,406250E+2	8,412038E-1	9,406250E+2	-1,131578E-1	9,406250E+2	8,502335E-1	9,406250E+2	-1,104315E-1	9,406250E+2	8,482589E-1	9,406250E+2	-1,091159E-1	9,406250E+2	8,235445E-1	9,406250E+2	-9,350261E-2	9,406250E+2	7,482006E-1	9,406250E+2	-7,164762E-2	9,406250E+2	6,939736E-1	9,406250E+2	-8,215345E-2	9,406250E+2	6,509973E-1	9,406250E+2	-1,000885E-1
9,421875E+2	8,420277E-1	9,421875E+2	-1,168691E-1	9,421875E+2	8,461507E-1	9,421875E+2	-1,108955E-1	9,421875E+2	8,450355E-1	9,421875E+2	-1,139593E-1	9,421875E+2	8,198701E-1	9,421875E+2	-9,476666E-2	9,421875E+2	7,399095E-1	9,421875E+2	-7,596265E-2	9,421875E+2	6,936317E-1	9,421875E+2	-7,459360E-2	9,421875E+2	6,566316E-1	9,421875E+2	-9,565731E-2
9,437500E+2	8,517685E-1	9,437500E+2	-1,149861E-1	9,437500E+2	8,484686E-1	9,437500E+2	-1,149507E-1	9,437500E+2	8,434988E-1	9,437500E+2	-1,123378E-1	9,437500E+2	8,167905E-1	9,437500E+2	-9,754615E-2	9,437500E+2	7,375279E-1	9,437500E+2	-7,449242E-2	9,437500E+2	6,839912E-1	9,437500E+2	-8,051991E-2	9,437500E+2	6,565054E-1	9,437500E+2	-9,439832E-2
9,453125E+2	8,562366E-1	9,453125E+2	-1,139915E-1	9,453125E+2	8,521034E-1	9,453125E+2	-1,164094E-1	9,453125E+2	8,425686E-1	9,453125E+2	-1,158527E-1	9,453125E+2	8,207944E-1	9,453125E+2	-9,797079E-2	9,453125E+2	7,433560E-1	9,453125E+2	-7,908765E-2	9,453125E+2	6,842813E-1	9,453125E+2	-8,075173E-2	9,453125E+2	6,513578E-1	9,453125E+2	-9,519247E-2
9,468750E+2	8,453056E-1	9,468750E+2	-1,200601E-1	9,468750E+2	8,523637E-1	9,468750E+2	-1,191067E-1	9,468750E+2	8,461334E-1	9,468750E+2	-1,165766E-1	9,468750E+2	8,245260E-1	9,468750E+2	-1,039426E-1	9,468750E+2	7,472693E-1	9,468750E+2	-8,036363E-2	9,468750E+2	6,943464E-1	9,468750E+2	-7,755882E-2	9,468750E+2	6,587596E-1	9,468750E+2	-9,426132E-2
9,484375E+2	8,457015E-1	9,484375E+2	-1,289383E-1	9,484375E+2	8,497852E-1	9,484375E+2	-1,258381E-1	9,484375E+2	8,476488E-1	9,484375E+2	-1,200492E-1	9,484375E+2	8,249260E-1	9,484375E+2	-1,049904E-1	9,484375E+2	7,460292E-1	9,484375E+2	-8,501312E-2	9,484375E+2	6,987514E-1	9,484375E+2	-8,193656E-2	9,484375E+2	6,669171E-1	9,484375E+2	-9,819725E-2
9,500000E+2	8,508563E-1	9,500000E+2	-1,315860E-1	9,500000E+2	8,506690E-1	9,500000E+2	-1,233193E-1	9,500000E+2	8,428767E-1	9,500000E+2	-1,218375E-1	9,500000E+2	8,156974E-1	9,500000E+2	-1,038273E-1	9,500000E+2	7,409822E-1	9,500000E+2	-8,213645E-2	9,500000E+2	6,914871E-1	9,500000E+2	-8,664190E-2	9,500000E+2	6,504459E-1	9,500000E+2	-1,010357E-1
9,515625E+2	8,474125E-1	9,515625E+2	-1,328337E-1	9,515625E+2	8,527792E-1	9,515625E+2	-1,266016E-1	9,515625E+2	8,414418E-1	9,515625E+2	-1,255274E-1	9,515625E+2	8,157705E-1	9,515625E+2	-1,117688E-1	9,515625E+2	7,420124E-1	9,515625E+2	-8,760237E-2	9,515625E+2	6,911881E-1	9,515625E+2	-8,606612E-2	9,515625E+2	6,568502E-1	9,515625E+2	-9,738954E-2
9,531250E+2	8,411277E-1	9,531250E+2	-1,316826E-1	9,531250E+2	8,504343E-1	9,531250E+2	-1,322608E-1	9,531250E+2	8,425715E-1	9,531250E+2	-1,316498E-1	9,531250E+2	8,175397E-1	9,531250E+2	-1,219246E-1	9,531250E+2	7,455697E-1	9,531250E+2	-8,616410E-2	9,531250E+2	6,870469E-1	9,531250E+2	-8,331499E-2	9,531250E+2	6,583617E-1	9,531250E+2	-9,739550E-2
9,546875E+2	8,444217E-1	9,546875E+2	-1,335392E-1	9,546875E+2	8,500351E-1	9,546875E+2	-1,350339E-1	9,546875E+2	8,419565E-1	9,546875E+2	-1,310143E-1	9,546875E+2	8,166863E-1	9,546875E+2	-1,175377E-1	9,546875E+2	7,427904E-1	9,546875E+2	-9,165474E-2	9,546875E+2	6,883977E-1	9,546875E+2	-9,188364E-2	9,546875E+2	6,598636E-1	9,546875E+2	-1,022583E-1
9,562500E+2	8,441851E-1	9,562500E+2	-1,400686E-1	9,562500E+2	8,528423E-1	9,562500E+2	-1,343747E-1	9,562500E+2	8,419243E-1	9,562500E+2	-1,331191E-1	9,562500E+2	8,166365E-1	9,562500E+2	-1,180737E-1	9,562500E+2	7,406188E-1	9,562500E+2	-8,689738E-2	9,562500E+2	6,890650E-1	9,562500E+2	-9,094618E-2	9,562500E+2	6,550392E-1	9,562500E+2	-9,936655E-2
9,578125E+2	8,461550E-1	9,578125E+2	-1,457430E-1	9,578125E+2	8,453602E-1	9,578125E+2	-1,389038E-1	9,578125E+2	8,396984E-1	9,578125E+2	-1,371935E-1	9,578125E+2	8,178267E-1	9,578125E+2	-1,220456E-1	9,578125E+2	7,419683E-1	9,578125E+2	-8,920572E-2	9,578125E+2	6,891925E-1	9,578125E+2	-9,113081E-2	9,578125E+2	6,553313E-1	9,578125E+2	-1,013335E-1
9,593750E+2	8,480932E-1	9,593750E+2	-1,462270E-1	9,593750E+2	8,460450E-1	9,593750E+2	-1,461070E-1	9,593750E+2	8,430348E-1	9,593750E+2	-1,359347E-1	9,593750E+2	8,190531E-1	9,593750E+2	-1,208675E-1	9,593750E+2	7,438501E-1	9,593750E+2	-9,116520E-2	9,593750E+2	6,895639E-1	9,593750E+2	-9,136869E-2	9,593750E+2	6,548217E-1	9,593750E+2	-1,066485E-1
9,609375E+2	8,470870E-1	9,609375E+2	-1,350211E-1	9,609375E+2	8,485642E-1	9,609375E+2	-1,390109E-1	9,609375E+2	8,407013E-1	9,609375E+2	-1,428189E-1	9,609375E+2	8,169531E-1	9,609375E+2	-1,275460E-1	9,609375E+2	7,413436E-1	9,609375E+2	-9,517450E-2	9,609375E+2	6,889887E-1	9,609375E+2	-9,527866E-2	9,609375E+2	6,538829E-1	9,609375E+2	-1,090962E-1
9,625000E+2	8,406713E-1	9,625000E+2	-1,378543E-1	9,625000E+2	8,448426E-1	9,625000E+2	-1,409430E-1	9,625000E+2	8,377787E-1	9,625000E+2	-1,430289E-1	9,625000E+2	8,131149E-1	9,625000E+2	-1,272313E-1	9,625000E+2	7,401950E-1	9,625000E+2	-9,312457E-2	9,625000E+2	6,895179E-1	9,625000E+2	-9,587532E-2	9,625000E+2	6,538200E-1	9,625000E+2	-1,067609E-1
9,640625E+2	8,444200E-1	9,640625E+2	-1,415121E-1	9,640625E+2	8,439816E-1	9,640625E+2	-1,432555E-1	9,640625E+2	8,402057E-1	9,640625E+2	-1,446831E-1	9,640625E+2	8,138900E-1	9,640625E+2	-1,289710E-1	9,640625E+2	7,412208E-1	9,640625E+2	-1,013279E-1	9,640625E+2	6,916318E-1	9,640625E+2	-9,156426E-2	9,640625E+2	6,563428E-1	9,640625E+2	-1,042046E-1
9,656250E+2	8,492630E-1	9,656250E+2	-1,480386E-1	9,656250E+2	8,454256E-1	9,656250E+2	-1,494379E-1	9,656250E+2	8,387535E-1	9,656250E+2	-1,449978E-1	9,656250E+2	8,149321E-1	9,656250E+2	-1,279071E-1	9,656250E+2	7,491817E-1	9,656250E+2	-9,499285E-2	9,656250E+2	6,933443E-1	9,656250E+2	-9,182163E-2	9,656250E+2	6,578702E-1	9,656250E+2	-1,044234E-1
9,671875E+2	8,423457E-1	9,671875E+2	-1,529575E-1	9,671875E+2	8,474553E-1	9,671875E+2	-1,528819E-1	9,671875E+2	8,383803E-1	9,671875E+2	-1,492821E-1	9,671875E+2	8,148848E-1	9,671875E+2	-1,314894E-1	9,671875E+2	7,481743E-1	9,671875E+2	-1,019111E-1	9,671875E+2	6,916977E-1	9,671875E+2	-9,358498E-2	9,671875E+2	6,608137E-1	9,671875E+2	-1,061220E-1
9,687500E+2	8,367719E-1	9,687500E+2	-1,520525E-1	9,687500E+2	8,426242E-1	9,687500E+2	-1,565660E-1	9,687500E+2	8,371870E-1	9,687500E+2	-1,545809E-1	9,687500E+2	8,108911E-1	9,687500E+2	-1,359017E-1	9,687500E+2	7,373350E-1	9,687500E+2	-1,072262E-1	9,687500E+2	6,860003E-1	9,687500E+2	-9,681032E-2	9,687500E+2	6,584626E-1	9,687500E+2	-1,083887E-1
9,703125E+2	8,427065E-1	9,703125E+2	-1,545364E-1	9,703125E+2	8,442522E-1	9,703125E+2	-1,597317E-1	9,703125E+2	8,353164E-1	9,703125E+2	-1,578849E-1	9,703125E+2	8,103932E-1	9,703125E+2	-1,403243E-1	9,703125E+2	7,406688E-1	9,703125E+2	-1,039715E-1	9,703125E+2	6,889816E-1	9,703125E+2	-1,016881E-1	9,703125E+2	6,592257E-1	9,703125E+2	-1,058260E-1
9,718750E+2	8,501504E-1	9,718750E+2	-1,636570E-1	9,718750E+2	8,418623E-1	9,718750E+2	-1,609249E-1	9,718750E+2	8,359514E-1	9,718750E+2	-1,560424E-1	9,718750E+2	8,116124E-1	9,718750E+2	-1,377373E-1	9,718750E+2	7,391337E-1	9,718750E+2	-1,040781E-1	9,718750E+2	6,880891E-1	9,718750E+2	-9,773941E-2	9,718750E+2	6,564933E-1	9,718750E+2	-1,043938E-1
9,734375E+2	8,469902E-1	9,734375E+2	-1,657945E-1	9,734375E+2	8,406442E-1	9,734375E+2	-1,574657E-1	9,734375E+2	8,357270E-1	9,734375E+2	-1,552805E-1	9,734375E+2	8,121465E-1	9,734375E+2	-1,357146E-1	9,734375E+2	7,367772E-1	9,734375E+2	-1,030204E-1	9,734375E+2	6,817132E-1	9,734375E+2	-9,842166E-2	9,734375E+2	6,565429E-1	9,734375E+2	-1,051130E-1
9,750000E+2	8,363729E-1	9,750000E+2	-1,640234E-1	9,750000E+2	8,376174E-1	9,750000E+2	-1,611308E-1	9,750000E+2	8,338689E-1	9,750000E+2	-1,592034E-1	9,750000E+2	8,094671E-1	9,750000E+2	-1,404841E-1	9,750000E+2	7,358944E-1	9,750000E+2	-1,015129E-1	9,750000E+2	6,826854E-1	9,750000E+2	-1,020735E-1	9,750000E+2	6,503622E-1	9,750000E+2	-1,083058E-1
9,765625E+2	8,374845E-1	9,765625E+2	-1,680790E-1	9,765625E+2	8,356741E-1	9,765625E+2	-1,666903E-1	9,765625E+2	8,301890E-1	9,765625E+2	-1,601626E-1	9,765625E+2	8,075521E-1	9,765625E+2	-1,419524E-1	9,765625E+2	7,337955E-1	9,765625E+2	-1,031247E-1	9,765625E+2	6,866919E-1	9,765625E+2	-1,035338E-1	9,765625E+2	6,499468E-1	9,765625E+2	-1,112444E-1
9,781250E+2	8,471979E-1	9,781250E+2	-1,718767E-1	9,781250E+2	8,397468E-1	9,781250E+2	-1,666674E-1	9,781250E+2	8,304220E-1	9,781250E+2	-1,649366E-1	9,781250E+2	8,096195E-1	9,781250E+2	-1,469300E-1	9,781250E+2	7,363874E-1	9,781250E+2	-1,094846E-1	9,781250E+2	6,880238E-1	9,781250E+2	-1,028155E-1	9,781250E+2	6,566774E-1	9,781250E+2	-1,084074E-1
9,796875E+2	8,386821E-1	9,796875E+2	-1,692144E-1	9,796875E+2	8,353529E-1	9,796875E+2	-1,700832E-1	9,796875E+2	8,295573E-1	9,796875E+2	-1,671794E-1	9,796875E+2	8,053554E-1	9,796875E+2	-1,491890E-1	9,796875E+2	7,370596E-1	9,796875E+2	-1,128482E-1	9,796875E+2	6,885975E-1	9,796875E+2	-1,062951E-1	9,796875E+2	6,539641E-1	9,796875E+2	-1,102140E-1
9,812500E+2	8,288269E-1	9,812500E+2	-1,732247E-1	9,812500E+2	8,319385E-1	9,812500E+2	-1,727141E-1	9,812500E+2	8,263951E-1	9,812500E+2	-1,712777E-1	9,812500E+2	8,019347E-1	9,812500E+2	-1,569155E-1	9,812500E+2	7,316999E-1	9,812500E+2	-1,142643E-1	9,812500E+2	6,851680E-1	9,812500E+2	-1,050462E-1	9,812500E+2	6,475438E-1	9,812500E+2	-1,147328E-1
9,828125E+2	8,347748E-1	9,828125E+2	-1,751268E-1	9,828125E+2	8,322594E-1	9,828125E+2	-1,752582E-1	9,828125E+2	8,270510E-1	9,828125E+2	-1,707895E-1	9,828125E+2	8,002754E-1	9,828125E+2	-1,530301E-1	9,828125E+2	7,307459E-1	9,828125E+2	-1,153452E-1	9,828125E+2	6,851464E-1	9,828125E+2	-1,034507E-1	9,828125E+2	6,505576E-1	9,828125E+2	-1,069852E-1
9,843750E+2	8,395844E-1	9,843750E+2	-1,785282E-1	9,843750E+2	8,347740E-1	9,843750E+2	-1,772891E-1	9,843750E+2	8,274416E-1	9,843750E+2	-1,744004E-1	9,843750E+2	8,023451E-1	9,843750E+2	-1,551483E-1	9,843750E+2	7,304574E-1	9,843750E+2	-1,166036E-1	9,843750E+2	6,841393E-1	9,843750E+2	-1,064582E-1	9,843750E+2	6,481192E-1	9,843750E+2	-1,065658E-1
9,859375E+2	8,384920E-1	9,859375E+2	-1,786451E-1	9,859375E+2	8,322902E-1	9,859375E+2	-1,823326E-1	9,859375E+2	8,252076E-1	9,859375E+2	-1,779833E-1	9,859375E+2	8,010195E-1	9,859375E+2	-1,566351E-1	9,859375E+2	7,299110E-1	9,859375E+2	-1,202725E-1	9,859375E+2	6,832059E-1	9,859375E+2	-1,094651E-1	9,859375E+2	6,476255E-1	9,859375E+2	-1,068789E-1
9,875000E+2	8,350522E-1	9,875000E+2	-1,856518E-1	9,875000E+2	8,301764E-1	9,875000E+2	-1,850332E-1	9,875000E+2	8,265972E-1	9,875000E+2	-1,801192E-1	9,875000E+2	8,005900E-1	9,875000E+2	-1,634512E-1	9,875000E+2	7,323396E-1	9,875000E+2	-1,206417E-1	9,875000E+2	6,816160E-1	9,875000E+2	-1,133292E-1	9,875000E+2	6,515392E-1	9,875000E+2	-1,107665E-1
9,890625E+2	8,349752E-1	9,890625E+2	-1,861585E-1	9,890625E+2	8,307798E-1	9,890625E+2	-1,888227E-1	9,890625E+2	8,248127E-1	9,890625E+2	-1,848840E-1	9,890625E+2	7,990100E-1	9,890625E+2	-1,640769E-1	9,890625E+2	7,302776E-1	9,890625E+2	-1,231439E-1	9,890625E+2	6,840584E-1	9,890625E+2	-1,158621E-1	9,890625E+2	6,492989E-1	9,890625E+2	-1,160070E-1
9,906250E+2	8,336017E-1	9,906250E+2	-1,932713E-1	9,906250E+2	8,311101E-1	9,906250E+2	-1,896174E-1	9,906250E+2	8,215507E-1	9,906250E+2	-1,854705E-1	9,906250E+2	7,981588E-1	9,906250E+2	-1,644966E-1	9,906250E+2	7,332003E-1	9,906250E+2	-1,185582E-1	9,906250E+2	6,852213E-1	9,906250E+2	-1,131924E-1	9,906250E+2	6,483898E-1	9,906250E+2	-1,136674E-1
9,921875E+2	8,303355E-1	9,921875E+2	-1,931126E-1	9,921875E+2	8,298303E-1	9,921875E+2	-1,916730E-1	9,921875E+2	8,207616E-1	9,921875E+2	-1,854335E-1	9,921875E+2	7,984353E-1	9,921875E+2	-1,663930E-1	9,921875E+2	7,299008E-1	9,921875E+2	-1,271174E-1	9,921875E+2	6,821118E-1	9,921875E+2	-1,176148E-1	9,921875E+2	6,490232E-1	9,921875E+2	-1,145214E-1
9,937500E+2	8,244438E-1	9,937500E+2	-1,851285E-1	9,937500E+2	8,267335E-1	9,937500E+2	-1,931116E-1	9,937500E+2	8,204257E-1	9,937500E+2	-1,872176E-1	9,937500E+2	7,965496E-1	9,937500E+2	-1,650789E-1	9,937500E+2	7,294452E-1	9,937500E+2	-1,245573E-1	9,937500E+2	6,800960E-1	9,937500E+2	-1,132028E-1	9,937500E+2	6,508265E-1	9,937500E+2	-1,136680E-1
9,953125E+2	8,241599E-1	9,953125E+2	-1,964941E-1	9,953125E+2	8,250947E-1	9,953125E+2	-1,946608E-1	9,953125E+2	8,201648E-1	9,953125E+2	-1,926627E-1	9,953125E+2	7,967328E-1	9,953125E+2	-1,730746E-1	9,953125E+2	7,292202E-1	9,953125E+2	-1,245618E-1	9,953125E+2	6,772704E-1	9,953125E+2	-1,163314E-1	9,953125E+2	6,490538E-1	9,953125E+2	-1,117476E-1
9,968750E+2	8,231294E-1	9,968750E+2	-1,985365E-1	9,968750E+2	8,223322E-1	9,968750E+2	-1,955803E-1	9,968750E+2	8,191839E-1	9,968750E+2	-1,957309E-1	9,968750E+2	7,944852E-1	9,968750E+2	-1,747021E-1	9,968750E+2	7,275092E-1	9,968750E+2	-1,281978E-1	9,968750E+2	6,800380E-1	9,968750E+2	-1,147471E-1	9,968750E+2	6,449279E-1	9,968750E+2	-1,109233E-1
9,984375E+2	8,263395E-1	9,984375E+2	-1,993708E-1	9,984375E+2	8,236479E-1	9,984375E+2	-1,974418E-1	9,984375E+2	8,186588E-1	9,984375E+2	-1,947235E-1	9,984375E+2	7,953937E-1	9,984375E+2	-1,734136E-1	9,984375E+2	7,288726E-1	9,984375E+2	-1,259929E-1	9,984375E+2	6,822166E-1	9,984375E+2	-1,164626E-1	9,984375E+2	6,502559E-1	9,984375E+2	-1,135063E-1
1,000000E+3	8,227049E-1	1,000000E+3	-2,028274E-1	1,000000E+3	8,252627E-1	1,000000E+3	-2,047347E-1	1,000000E+3	8,184346E-1	1,000000E+3	-1,987029E-1	1,000000E+3	7,931426E-1	1,000000E+3	-1,759277E-1	1,000000E+3	7,269026E-1	1,000000E+3	-1,330966E-1	1,000000E+3	6,792907E-1	1,000000E+3	-1,176400E-1	1,000000E+3	6,502547E-1	1,000000E+3	-1,169289E-1
1,001562E+3	8,220591E-1	1,001562E+3	-2,046044E-1	1,001562E+3	8,203093E-1	1,001562E+3	-2,047105E-1	1,001562E+3	8,155719E-1	1,001562E+3	-2,017191E-1	1,001562E+3	7,912384E-1	1,001562E+3	-1,789837E-1	1,001562E+3	7,245112E-1	1,001562E+3	-1,328719E-1	1,001562E+3	6,779970E-1	1,001562E+3	-1,182469E-1	1,001562E+3	6,460511E-1	1,001562E+3	-1,190369E-1
1,003125E+3	8,177763E-1	1,003125E+3	-2,099973E-1	1,003125E+3	8,211952E-1	1,003125E+3	-2,100652E-1	1,003125E+3	8,159046E-1	1,003125E+3	-2,058693E-1	1,003125E+3	7,902333E-1	1,003125E+3	-1,803133E-1	1,003125E+3	7,286938E-1	1,003125E+3	-1,328043E-1	1,003125E+3	6,824795E-1	1,003125E+3	-1,192055E-1	1,003125E+3	6,471398E-1	1,003125E+3	-1,160645E-1
1,004687E+3	8,155341E-1	1,004687E+3	-2,150714E-1	1,004687E+3	8,183331E-1	1,004687E+3	-2,108487E-1	1,004687E+3	8,111592E-1	1,004687E+3	-2,072610E-1	1,004687E+3	7,859852E-1	1,004687E+3	-1,827721E-1	1,004687E+3	7,261208E-1	1,004687E+3	-1,361415E-1	1,004687E+3	6,807052E-1	1,004687E+3	-1,165358E-1	1,004687E+3	6,450901E-1	1,004687E+3	-1,153937E-1
1,006250E+3	8,146066E-1	1,006250E+3	-2,168045E-1	1,006250E+3	8,123889E-1	1,006250E+3	-2,126657E-1	1,006250E+3	8,074030E-1	1,006250E+3	-2,087196E-1	1,006250E+3	7,842326E-1	1,006250E+3	-1,845086E-1	1,006250E+3	7,216840E-1	1,006250E+3	-1,376777E-1	1,006250E+3	6,771584E-1	1,006250E+3	-1,197588E-1	1,006250E+3	6,420939E-1	1,006250E+3	-1,177637E-1
1,007812E+3	8,180754E-1	1,007812E+3	-2,196882E-1	1,007812E+3	8,135461E-1	1,007812E+3	-2,177239E-1	1,007812E+3	8,074277E-1	1,007812E+3	-2,133426E-1	1,007812E+3	7,885766E-1	1,007812E+3	-1,886665E-1	1,007812E+3	7,236167E-1	1,007812E+3	-1,407517E-1	1,007812E+3	6,745595E-1	1,007812E+3	-1,231577E-1	1,007812E+3	6,445245E-1	1,007812E+3	-1,187763E-1
1,009375E+3	8,169639E-1	1,009375E+3	-2,218726E-1	1,009375E+3	8,130370E-1	1,009375E+3	-2,229230E-1	1,009375E+3	8,074435E-1	1,009375E+3	-2,164556E-1	1,009375E+3	7,884610E-1	1,009375E+3	-1,922381E-1	1,009375E+3	7,256685E-1	1,009375E+3	-1,443317E-1	1,009375E+3	6,733772E-1	1,009375E+3	-1,246382E-1	1,009375E+3	6,430877E-1	1,009375E+3	-1,193702E-1
1,010937E+3	8,122588E-1	1,010937E+3	-2,285128E-1	1,010937E+3	8,111724E-1	1,010937E+3	-2,238502E-1	1,010937E+3	8,035848E-1	1,010937E+3	-2,181647E-1	1,010937E+3	7,845767E-1	1,010937E+3	-1,957492E-1	1,010937E+3	7,213769E-1	1,010937E+3	-1,444443E-1	1,010937E+3	6,721206E-1	1,010937E+3	-1,254450E-1	1,010937E+3	6,432519E-1	1,010937E+3	-1,234089E-1
1,012500E+3	8,078415E-1	1,012500E+3	-2,293813E-1	1,012500E+3	8,066252E-1	1,012500E+3	-2,263263E-1	1,012500E+3	8,018982E-1	1,012500E+3	-2,193290E-1	1,012500E+3	7,799857E-1	1,012500E+3	-1,981152E-1	1,012500E+3	7,139731E-1	1,012500E+3	-1,455677E-1	1,012500E+3	6,683232E-1	1,012500E+3	-1,249003E-1	1,012500E+3	6,401065E-1	1,012500E+3	-1,261604E-1
1,014062E+3	8,102645E-1	1,014062E+3	-2,303921E-1	1,014062E+3	8,079072E-1	1,014062E+3	-2,276869E-1	1,014062E+3	8,021736E-1	1,014062E+3	-2,218851E-1	1,014062E+3	7,790037E-1	1,014062E+3	-1,990744E-1	1,014062E+3	7,161815E-1	1,014062E+3	-1,489253E-1	1,014062E+3	6,710682E-1	1,014062E+3	-1,210014E-1	1,014062E+3	6,422747E-1	1,014062E+3	-1,217962E-1
1,015625E+3	8,087505E-1	1,015625E+3	-2,298818E-1	1,015625E+3	8,048212E-1	1,015625E+3	-2,279393E-1	1,015625E+3	8,041883E-1	1,015625E+3	-2,245621E-1	1,015625E+3	7,790580E-1	1,015625E+3	-2,001272E-1	1,015625E+3	7,151095E-1	1,015625E+3	-1,501284E-1	1,015625E+3	6,707079E-1	1,015625E+3	-1,251925E-1	1,015625E+3	6,398621E-1	1,015625E+3	-1,241830E-1
1,017187E+3	8,039586E-1	1,017187E+3	-2,421112E-1	1,017187E+3	8,054013E-1	1,017187E+3	-2,311833E-1	1,017187E+3	8,012378E-1	1,017187E+3	-2,316821E-1	1,017187E+3	7,764333E-1	1,017187E+3	-2,053619E-1	1,017187E+3	7,143753E-1	1,017187E+3	-1,475872E-1	1,017187E+3	6,692309E-1	1,017187E+3	-1,262137E-1	1,017187E+3	6,408356E-1	1,017187E+3	-1,215978E-1
1,018750E+3	8,003922E-1	1,018750E+3	-2,492329E-1	1,018750E+3	8,034616E-1	1,018750E+3	-2,444107E-1	1,018750E+3	7,974826E-1	1,018750E+3	-2,336437E-1	1,018750E+3	7,751225E-1	1,018750E+3	-2,054362E-1	1,018750E+3	7,135215E-1	1,018750E+3	-1,504712E-1	1,018750E+3	6,672910E-1	1,018750E+3	-1,278429E-1	1,018750E+3	6,429613E-1	1,018750E+3	-1,190722E-1
1,020312E+3	8,042149E-1	1,020312E+3	-2,373101E-1	1,020312E+3	8,044764E-1	1,020312E+3	-2,353257E-1	1,020312E+3	7,967929E-1	1,020312E+3	-2,323766E-1	1,020312E+3	7,738279E-1	1,020312E+3	-2,069131E-1	1,020312E+3	7,146404E-1	1,020312E+3	-1,484660E-1	1,020312E+3	6,714120E-1	1,020312E+3	-1,310882E-1	1,020312E+3	6,428774E-1	1,020312E+3	-1,224074E-1
1,021875E+3	8,075955E-1	1,021875E+3	-2,249222E-1	1,021875E+3	8,067572E-1	1,021875E+3	-2,328154E-1	1,021875E+3	7,957443E-1	1,021875E+3	-2,350152E-1	1,021875E+3	7,743856E-1	1,021875E+3	-2,134570E-1	1,021875E+3	7,164499E-1	1,021875E+3	-1,478490E-1	1,021875E+3	6,717755E-1	1,021875E+3	-1,313332E-1	1,021875E+3	6,397783E-1	1,021875E+3	-1,210712E-1
1,023437E+3	8,015656E-1	1,023437E+3	-2,466368E-1	1,023437E+3	7,993062E-1	1,023437E+3	-2,440515E-1	1,023437E+3	7,942296E-1	1,023437E+3	-2,369016E-1	1,023437E+3	7,730477E-1	1,023437E+3	-2,129045E-1	1,023437E+3	7,168317E-1	1,023437E+3	-1,545722E-1	1,023437E+3	6,706125E-1	1,023437E+3	-1,311631E-1	1,023437E+3	6,349955E-1	1,023437E+3	-1,231636E-1
1,025000E+3	7,999796E-1	1,025000E+3	-2,447840E-1	1,025000E+3	7,974939E-1	1,025000E+3	-2,460080E-1	1,025000E+3	7,920829E-1	1,025000E+3	-2,399601E-1	1,025000E+3	7,715009E-1	1,025000E+3	-2,154558E-1	1,025000E+3	7,144107E-1	1,025000E+3	-1,551769E-1	1,025000E+3	6,720328E-1	1,025000E+3	-1,321071E-1	1,025000E+3	6,352886E-1	1,025000E+3	-1,235223E-1
