Sample 1_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 2_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 3_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 4_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 5_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 6_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 7_Frequency [Hz]	Absorption Coefficient on Cavity	
1,489062E+3	5,870075E-1	1,489062E+3	5,958735E-1	1,489062E+3	6,166498E-1	1,489062E+3	6,807240E-1	1,489062E+3	7,583769E-1	1,489062E+3	7,706280E-1	1,489062E+3	7,601754E-1
1,490625E+3	5,875375E-1	1,490625E+3	5,938293E-1	1,490625E+3	6,114128E-1	1,490625E+3	6,790589E-1	1,490625E+3	7,579849E-1	1,490625E+3	7,739430E-1	1,490625E+3	7,602330E-1
1,492187E+3	5,879543E-1	1,492187E+3	5,933865E-1	1,492187E+3	6,085711E-1	1,492187E+3	6,750573E-1	1,492187E+3	7,658298E-1	1,492187E+3	7,723213E-1	1,492187E+3	7,547848E-1
1,493750E+3	5,877333E-1	1,493750E+3	5,883374E-1	1,493750E+3	6,079774E-1	1,493750E+3	6,698797E-1	1,493750E+3	7,629494E-1	1,493750E+3	7,664734E-1	1,493750E+3	7,556843E-1
1,495312E+3	5,882187E-1	1,495312E+3	5,852098E-1	1,495312E+3	6,025588E-1	1,495312E+3	6,641444E-1	1,495312E+3	7,594956E-1	1,495312E+3	7,681155E-1	1,495312E+3	7,580069E-1
1,496875E+3	5,874717E-1	1,496875E+3	5,833498E-1	1,496875E+3	5,994026E-1	1,496875E+3	6,594927E-1	1,496875E+3	7,615032E-1	1,496875E+3	7,655178E-1	1,496875E+3	7,567271E-1
1,498437E+3	5,746628E-1	1,498437E+3	5,840493E-1	1,498437E+3	5,985319E-1	1,498437E+3	6,590221E-1	1,498437E+3	7,551213E-1	1,498437E+3	7,675523E-1	1,498437E+3	7,536137E-1
1,500000E+3	5,725877E-1	1,500000E+3	5,769970E-1	1,500000E+3	5,932307E-1	1,500000E+3	6,581250E-1	1,500000E+3	7,569463E-1	1,500000E+3	7,645366E-1	1,500000E+3	7,578823E-1
1,501562E+3	5,738117E-1	1,501562E+3	5,729765E-1	1,501562E+3	5,895264E-1	1,501562E+3	6,559742E-1	1,501562E+3	7,541653E-1	1,501562E+3	7,666425E-1	1,501562E+3	7,522147E-1
1,503125E+3	5,709842E-1	1,503125E+3	5,701720E-1	1,503125E+3	5,877721E-1	1,503125E+3	6,580844E-1	1,503125E+3	7,452839E-1	1,503125E+3	7,637131E-1	1,503125E+3	7,511341E-1
1,504687E+3	5,656808E-1	1,504687E+3	5,677905E-1	1,504687E+3	5,835201E-1	1,504687E+3	6,553934E-1	1,504687E+3	7,513440E-1	1,504687E+3	7,594442E-1	1,504687E+3	7,560776E-1
1,506250E+3	5,618762E-1	1,506250E+3	5,673008E-1	1,506250E+3	5,808110E-1	1,506250E+3	6,515462E-1	1,506250E+3	7,508267E-1	1,506250E+3	7,610317E-1	1,506250E+3	7,518983E-1
1,507812E+3	5,626556E-1	1,507812E+3	5,656715E-1	1,507812E+3	5,787899E-1	1,507812E+3	6,471356E-1	1,507812E+3	7,507857E-1	1,507812E+3	7,570418E-1	1,507812E+3	7,515108E-1
1,509375E+3	5,528614E-1	1,509375E+3	5,616985E-1	1,509375E+3	5,763073E-1	1,509375E+3	6,424311E-1	1,509375E+3	7,473734E-1	1,509375E+3	7,589772E-1	1,509375E+3	7,519109E-1
1,510937E+3	5,520122E-1	1,510937E+3	5,558224E-1	1,510937E+3	5,724124E-1	1,510937E+3	6,396309E-1	1,510937E+3	7,446126E-1	1,510937E+3	7,625945E-1	1,510937E+3	7,519221E-1
1,512500E+3	5,593933E-1	1,512500E+3	5,530531E-1	1,512500E+3	5,732518E-1	1,512500E+3	6,397077E-1	1,512500E+3	7,434618E-1	1,512500E+3	7,659429E-1	1,512500E+3	7,563758E-1
1,514062E+3	5,543893E-1	1,514062E+3	5,520876E-1	1,514062E+3	5,721285E-1	1,514062E+3	6,394742E-1	1,514062E+3	7,427992E-1	1,514062E+3	7,570462E-1	1,514062E+3	7,527346E-1
1,515625E+3	5,490727E-1	1,515625E+3	5,461756E-1	1,515625E+3	5,682452E-1	1,515625E+3	6,286294E-1	1,515625E+3	7,386263E-1	1,515625E+3	7,556861E-1	1,515625E+3	7,466182E-1
1,517187E+3	5,432933E-1	1,517187E+3	5,456685E-1	1,517187E+3	5,649658E-1	1,517187E+3	6,276842E-1	1,517187E+3	7,328926E-1	1,517187E+3	7,544410E-1	1,517187E+3	7,455143E-1
1,518750E+3	5,424804E-1	1,518750E+3	5,453186E-1	1,518750E+3	5,625593E-1	1,518750E+3	6,251238E-1	1,518750E+3	7,349174E-1	1,518750E+3	7,529512E-1	1,518750E+3	7,498664E-1
1,520312E+3	5,387677E-1	1,520312E+3	5,398255E-1	1,520312E+3	5,583492E-1	1,520312E+3	6,233818E-1	1,520312E+3	7,328180E-1	1,520312E+3	7,536423E-1	1,520312E+3	7,517155E-1
1,521875E+3	5,350814E-1	1,521875E+3	5,354331E-1	1,521875E+3	5,560973E-1	1,521875E+3	6,223438E-1	1,521875E+3	7,313616E-1	1,521875E+3	7,529649E-1	1,521875E+3	7,557929E-1
1,523437E+3	5,382125E-1	1,523437E+3	5,375960E-1	1,523437E+3	5,517704E-1	1,523437E+3	6,255126E-1	1,523437E+3	7,322125E-1	1,523437E+3	7,507705E-1	1,523437E+3	7,525725E-1
1,525000E+3	5,272170E-1	1,525000E+3	5,369663E-1	1,525000E+3	5,551961E-1	1,525000E+3	6,227477E-1	1,525000E+3	7,346439E-1	1,525000E+3	7,504344E-1	1,525000E+3	7,458596E-1
1,526562E+3	5,269545E-1	1,526562E+3	5,358897E-1	1,526562E+3	5,520316E-1	1,526562E+3	6,191935E-1	1,526562E+3	7,248783E-1	1,526562E+3	7,549057E-1	1,526562E+3	7,474946E-1
1,528125E+3	5,265333E-1	1,528125E+3	5,301627E-1	1,528125E+3	5,456901E-1	1,528125E+3	6,110756E-1	1,528125E+3	7,282909E-1	1,528125E+3	7,512108E-1	1,528125E+3	7,532628E-1
1,529687E+3	5,297243E-1	1,529687E+3	5,272271E-1	1,529687E+3	5,420908E-1	1,529687E+3	6,154773E-1	1,529687E+3	7,224014E-1	1,529687E+3	7,478424E-1	1,529687E+3	7,523842E-1
1,531250E+3	5,215474E-1	1,531250E+3	5,265124E-1	1,531250E+3	5,430443E-1	1,531250E+3	6,132615E-1	1,531250E+3	7,211355E-1	1,531250E+3	7,478277E-1	1,531250E+3	7,518751E-1
1,532812E+3	5,210888E-1	1,532812E+3	5,244623E-1	1,532812E+3	5,419724E-1	1,532812E+3	6,073456E-1	1,532812E+3	7,200131E-1	1,532812E+3	7,473892E-1	1,532812E+3	7,512776E-1
1,534375E+3	5,183399E-1	1,534375E+3	5,222071E-1	1,534375E+3	5,370371E-1	1,534375E+3	6,105006E-1	1,534375E+3	7,215377E-1	1,534375E+3	7,441799E-1	1,534375E+3	7,460156E-1
1,535937E+3	5,191465E-1	1,535937E+3	5,168359E-1	1,535937E+3	5,358218E-1	1,535937E+3	6,029005E-1	1,535937E+3	7,202713E-1	1,535937E+3	7,452757E-1	1,535937E+3	7,453340E-1
1,537500E+3	5,150292E-1	1,537500E+3	5,162289E-1	1,537500E+3	5,324536E-1	1,537500E+3	6,005594E-1	1,537500E+3	7,165820E-1	1,537500E+3	7,423360E-1	1,537500E+3	7,468889E-1
1,539062E+3	5,084366E-1	1,539062E+3	5,124906E-1	1,539062E+3	5,306813E-1	1,539062E+3	6,015260E-1	1,539062E+3	7,117403E-1	1,539062E+3	7,395346E-1	1,539062E+3	7,459492E-1
1,540625E+3	5,044882E-1	1,540625E+3	5,112607E-1	1,540625E+3	5,303043E-1	1,540625E+3	5,996666E-1	1,540625E+3	7,119483E-1	1,540625E+3	7,421225E-1	1,540625E+3	7,462201E-1
1,542187E+3	5,100437E-1	1,542187E+3	5,130159E-1	1,542187E+3	5,268945E-1	1,542187E+3	5,949156E-1	1,542187E+3	7,127578E-1	1,542187E+3	7,382013E-1	1,542187E+3	7,464640E-1
1,543750E+3	5,094675E-1	1,543750E+3	5,108702E-1	1,543750E+3	5,269705E-1	1,543750E+3	5,918740E-1	1,543750E+3	7,149464E-1	1,543750E+3	7,415727E-1	1,543750E+3	7,464131E-1
1,545312E+3	5,061012E-1	1,545312E+3	5,097067E-1	1,545312E+3	5,289902E-1	1,545312E+3	5,919701E-1	1,545312E+3	7,100340E-1	1,545312E+3	7,415402E-1	1,545312E+3	7,430066E-1
1,546875E+3	5,045099E-1	1,546875E+3	5,069941E-1	1,546875E+3	5,261802E-1	1,546875E+3	5,916700E-1	1,546875E+3	7,039280E-1	1,546875E+3	7,387281E-1	1,546875E+3	7,420004E-1
1,548437E+3	4,976977E-1	1,548437E+3	5,021678E-1	1,548437E+3	5,219159E-1	1,548437E+3	5,876457E-1	1,548437E+3	7,068460E-1	1,548437E+3	7,388768E-1	1,548437E+3	7,423561E-1
1,550000E+3	4,965014E-1	1,550000E+3	4,987051E-1	1,550000E+3	5,191250E-1	1,550000E+3	5,832573E-1	1,550000E+3	7,018206E-1	1,550000E+3	7,371281E-1	1,550000E+3	7,430050E-1
1,551562E+3	4,982453E-1	1,551562E+3	4,976168E-1	1,551562E+3	5,177868E-1	1,551562E+3	5,794801E-1	1,551562E+3	7,024615E-1	1,551562E+3	7,398702E-1	1,551562E+3	7,470007E-1
1,553125E+3	5,003627E-1	1,553125E+3	4,963494E-1	1,553125E+3	5,160076E-1	1,553125E+3	5,778456E-1	1,553125E+3	7,033104E-1	1,553125E+3	7,364409E-1	1,553125E+3	7,434185E-1
1,554687E+3	4,988994E-1	1,554687E+3	4,932702E-1	1,554687E+3	5,150183E-1	1,554687E+3	5,794347E-1	1,554687E+3	7,042683E-1	1,554687E+3	7,377639E-1	1,554687E+3	7,423358E-1
1,556250E+3	4,922352E-1	1,556250E+3	4,927742E-1	1,556250E+3	5,106267E-1	1,556250E+3	5,758933E-1	1,556250E+3	7,009471E-1	1,556250E+3	7,379770E-1	1,556250E+3	7,406911E-1
1,557812E+3	4,937406E-1	1,557812E+3	4,905504E-1	1,557812E+3	5,082436E-1	1,557812E+3	5,771978E-1	1,557812E+3	6,962075E-1	1,557812E+3	7,328580E-1	1,557812E+3	7,388670E-1
1,559375E+3	4,908505E-1	1,559375E+3	4,936874E-1	1,559375E+3	5,091986E-1	1,559375E+3	5,754239E-1	1,559375E+3	6,908474E-1	1,559375E+3	7,323389E-1	1,559375E+3	7,382896E-1
1,560937E+3	4,871707E-1	1,560937E+3	4,908113E-1	1,560937E+3	5,081537E-1	1,560937E+3	5,748516E-1	1,560937E+3	6,928458E-1	1,560937E+3	7,336934E-1	1,560937E+3	7,383558E-1
1,562500E+3	4,862648E-1	1,562500E+3	4,865480E-1	1,562500E+3	5,033684E-1	1,562500E+3	5,724816E-1	1,562500E+3	6,940281E-1	1,562500E+3	7,336477E-1	1,562500E+3	7,417114E-1
1,564062E+3	4,852227E-1	1,564062E+3	4,864112E-1	1,564062E+3	5,017114E-1	1,564062E+3	5,687370E-1	1,564062E+3	6,912883E-1	1,564062E+3	7,313979E-1	1,564062E+3	7,408484E-1
1,565625E+3	4,805876E-1	1,565625E+3	4,872769E-1	1,565625E+3	5,029645E-1	1,565625E+3	5,689959E-1	1,565625E+3	6,913873E-1	1,565625E+3	7,307322E-1	1,565625E+3	7,380397E-1
1,567187E+3	4,812502E-1	1,567187E+3	4,846533E-1	1,567187E+3	4,982764E-1	1,567187E+3	5,686947E-1	1,567187E+3	6,877388E-1	1,567187E+3	7,335319E-1	1,567187E+3	7,369156E-1
1,568750E+3	4,792667E-1	1,568750E+3	4,837019E-1	1,568750E+3	4,978758E-1	1,568750E+3	5,602820E-1	1,568750E+3	6,870218E-1	1,568750E+3	7,325630E-1	1,568750E+3	7,413103E-1
1,570312E+3	4,749586E-1	1,570312E+3	4,836625E-1	1,570312E+3	4,958174E-1	1,570312E+3	5,593021E-1	1,570312E+3	6,870944E-1	1,570312E+3	7,274135E-1	1,570312E+3	7,404988E-1
1,571875E+3	4,761999E-1	1,571875E+3	4,806647E-1	1,571875E+3	4,961056E-1	1,571875E+3	5,611352E-1	1,571875E+3	6,848997E-1	1,571875E+3	7,257548E-1	1,571875E+3	7,424046E-1
1,573437E+3	4,758732E-1	1,573437E+3	4,766970E-1	1,573437E+3	4,914445E-1	1,573437E+3	5,566501E-1	1,573437E+3	6,824726E-1	1,573437E+3	7,268443E-1	1,573437E+3	7,372901E-1
1,575000E+3	4,741092E-1	1,575000E+3	4,771640E-1	1,575000E+3	4,912866E-1	1,575000E+3	5,620713E-1	1,575000E+3	6,801244E-1	1,575000E+3	7,269536E-1	1,575000E+3	7,367203E-1
1,576562E+3	4,701319E-1	1,576562E+3	4,770080E-1	1,576562E+3	4,935282E-1	1,576562E+3	5,614728E-1	1,576562E+3	6,827772E-1	1,576562E+3	7,280250E-1	1,576562E+3	7,380272E-1
1,578125E+3	4,703180E-1	1,578125E+3	4,767022E-1	1,578125E+3	4,920492E-1	1,578125E+3	5,595813E-1	1,578125E+3	6,889472E-1	1,578125E+3	7,294734E-1	1,578125E+3	7,416857E-1
1,579687E+3	4,693871E-1	1,579687E+3	4,748130E-1	1,579687E+3	4,891034E-1	1,579687E+3	5,538822E-1	1,579687E+3	6,885115E-1	1,579687E+3	7,250780E-1	1,579687E+3	7,425032E-1
1,581250E+3	4,696942E-1	1,581250E+3	4,724086E-1	1,581250E+3	4,904110E-1	1,581250E+3	5,556218E-1	1,581250E+3	6,820278E-1	1,581250E+3	7,194581E-1	1,581250E+3	7,413445E-1
1,582812E+3	4,647185E-1	1,582812E+3	4,674468E-1	1,582812E+3	4,898622E-1	1,582812E+3	5,535467E-1	1,582812E+3	6,854023E-1	1,582812E+3	7,197047E-1	1,582812E+3	7,353407E-1
1,584375E+3	4,668482E-1	1,584375E+3	4,675734E-1	1,584375E+3	4,829524E-1	1,584375E+3	5,512077E-1	1,584375E+3	6,796237E-1	1,584375E+3	7,192500E-1	1,584375E+3	7,372947E-1
1,585937E+3	4,626815E-1	1,585937E+3	4,649506E-1	1,585937E+3	4,839801E-1	1,585937E+3	5,549039E-1	1,585937E+3	6,780835E-1	1,585937E+3	7,203353E-1	1,585937E+3	7,386368E-1
1,587500E+3	4,633025E-1	1,587500E+3	4,664764E-1	1,587500E+3	4,828186E-1	1,587500E+3	5,535229E-1	1,587500E+3	6,798823E-1	1,587500E+3	7,284393E-1	1,587500E+3	7,407498E-1
1,589062E+3	4,660858E-1	1,589062E+3	4,672522E-1	1,589062E+3	4,834550E-1	1,589062E+3	5,474469E-1	1,589062E+3	6,774440E-1	1,589062E+3	7,245127E-1	1,589062E+3	7,427484E-1
1,590625E+3	4,633976E-1	1,590625E+3	4,643596E-1	1,590625E+3	4,806830E-1	1,590625E+3	5,489093E-1	1,590625E+3	6,731778E-1	1,590625E+3	7,199979E-1	1,590625E+3	7,314110E-1
1,592187E+3	4,659203E-1	1,592187E+3	4,613305E-1	1,592187E+3	4,785531E-1	1,592187E+3	5,493994E-1	1,592187E+3	6,769640E-1	1,592187E+3	7,231401E-1	1,592187E+3	7,360174E-1
1,593750E+3	4,635753E-1	1,593750E+3	4,633782E-1	1,593750E+3	4,781513E-1	1,593750E+3	5,443897E-1	1,593750E+3	6,708332E-1	1,593750E+3	7,227575E-1	1,593750E+3	7,414132E-1
1,595312E+3	4,602530E-1	1,595312E+3	4,626950E-1	1,595312E+3	4,797182E-1	1,595312E+3	5,448208E-1	1,595312E+3	6,747207E-1	1,595312E+3	7,209894E-1	1,595312E+3	7,341014E-1
1,596875E+3	4,653570E-1	1,596875E+3	4,579708E-1	1,596875E+3	4,803455E-1	1,596875E+3	5,442263E-1	1,596875E+3	6,715498E-1	1,596875E+3	7,210092E-1	1,596875E+3	7,293588E-1
1,598437E+3	4,593432E-1	1,598437E+3	4,622783E-1	1,598437E+3	4,773177E-1	1,598437E+3	5,392085E-1	1,598437E+3	6,688408E-1	1,598437E+3	7,239642E-1	1,598437E+3	7,348833E-1
1,600000E+3	4,583483E-1	1,600000E+3	4,602778E-1	1,600000E+3	4,749678E-1	1,600000E+3	5,422413E-1	1,600000E+3	6,682747E-1	1,600000E+3	7,217125E-1	1,600000E+3	7,405659E-1
1,601562E+3	4,618134E-1	1,601562E+3	4,642966E-1	1,601562E+3	4,774248E-1	1,601562E+3	5,441470E-1	1,601562E+3	6,705361E-1	1,601562E+3	7,194215E-1	1,601562E+3	7,372079E-1
1,603125E+3	4,596168E-1	1,603125E+3	4,608044E-1	1,603125E+3	4,764803E-1	1,603125E+3	5,422951E-1	1,603125E+3	6,688333E-1	1,603125E+3	7,119280E-1	1,603125E+3	7,348944E-1
1,604687E+3	4,529332E-1	1,604687E+3	4,564902E-1	1,604687E+3	4,714509E-1	1,604687E+3	5,425371E-1	1,604687E+3	6,688533E-1	1,604687E+3	7,150433E-1	1,604687E+3	7,359674E-1
1,606250E+3	4,563567E-1	1,606250E+3	4,566120E-1	1,606250E+3	4,715744E-1	1,606250E+3	5,363393E-1	1,606250E+3	6,684618E-1	1,606250E+3	7,150523E-1	1,606250E+3	7,404795E-1
1,607812E+3	4,563523E-1	1,607812E+3	4,550387E-1	1,607812E+3	4,737269E-1	1,607812E+3	5,376140E-1	1,607812E+3	6,597337E-1	1,607812E+3	7,129892E-1	1,607812E+3	7,349348E-1
1,609375E+3	4,498339E-1	1,609375E+3	4,527971E-1	1,609375E+3	4,710216E-1	1,609375E+3	5,399294E-1	1,609375E+3	6,602471E-1	1,609375E+3	7,106332E-1	1,609375E+3	7,361524E-1
1,610937E+3	4,531739E-1	1,610937E+3	4,564909E-1	1,610937E+3	4,704344E-1	1,610937E+3	5,372954E-1	1,610937E+3	6,625101E-1	1,610937E+3	7,100302E-1	1,610937E+3	7,382902E-1
1,612500E+3	4,507172E-1	1,612500E+3	4,548694E-1	1,612500E+3	4,711418E-1	1,612500E+3	5,383615E-1	1,612500E+3	6,633091E-1	1,612500E+3	7,150444E-1	1,612500E+3	7,345879E-1
1,614062E+3	4,491563E-1	1,614062E+3	4,532686E-1	1,614062E+3	4,733862E-1	1,614062E+3	5,352146E-1	1,614062E+3	6,677171E-1	1,614062E+3	7,183506E-1	1,614062E+3	7,327044E-1
1,615625E+3	4,532170E-1	1,615625E+3	4,548498E-1	1,615625E+3	4,705960E-1	1,615625E+3	5,341243E-1	1,615625E+3	6,643332E-1	1,615625E+3	7,168263E-1	1,615625E+3	7,368619E-1
1,617187E+3	4,494237E-1	1,617187E+3	4,565027E-1	1,617187E+3	4,695005E-1	1,617187E+3	5,337439E-1	1,617187E+3	6,609969E-1	1,617187E+3	7,116899E-1	1,617187E+3	7,357593E-1
1,618750E+3	4,485624E-1	1,618750E+3	4,545214E-1	1,618750E+3	4,692001E-1	1,618750E+3	5,345812E-1	1,618750E+3	6,588263E-1	1,618750E+3	7,139469E-1	1,618750E+3	7,343227E-1
1,620312E+3	4,484425E-1	1,620312E+3	4,508953E-1	1,620312E+3	4,667817E-1	1,620312E+3	5,368092E-1	1,620312E+3	6,608155E-1	1,620312E+3	7,147077E-1	1,620312E+3	7,351598E-1
1,621875E+3	4,465769E-1	1,621875E+3	4,471239E-1	1,621875E+3	4,673082E-1	1,621875E+3	5,282252E-1	1,621875E+3	6,580013E-1	1,621875E+3	7,129387E-1	1,621875E+3	7,370533E-1
1,623437E+3	4,506123E-1	1,623437E+3	4,502715E-1	1,623437E+3	4,665972E-1	1,623437E+3	5,284765E-1	1,623437E+3	6,549742E-1	1,623437E+3	7,115876E-1	1,623437E+3	7,337814E-1
1,625000E+3	4,464312E-1	1,625000E+3	4,494277E-1	1,625000E+3	4,646652E-1	1,625000E+3	5,315106E-1	1,625000E+3	6,585288E-1	1,625000E+3	7,096677E-1	1,625000E+3	7,319260E-1
1,626562E+3	4,504839E-1	1,626562E+3	4,486952E-1	1,626562E+3	4,647885E-1	1,626562E+3	5,261571E-1	1,626562E+3	6,637246E-1	1,626562E+3	7,077319E-1	1,626562E+3	7,344537E-1
1,628125E+3	4,504027E-1	1,628125E+3	4,487368E-1	1,628125E+3	4,661577E-1	1,628125E+3	5,203712E-1	1,628125E+3	6,542113E-1	1,628125E+3	7,095862E-1	1,628125E+3	7,377946E-1
1,629687E+3	4,490611E-1	1,629687E+3	4,471607E-1	1,629687E+3	4,595635E-1	1,629687E+3	5,211100E-1	1,629687E+3	6,538139E-1	1,629687E+3	7,102434E-1	1,629687E+3	7,357957E-1
1,631250E+3	4,530866E-1	1,631250E+3	4,478778E-1	1,631250E+3	4,631118E-1	1,631250E+3	5,271521E-1	1,631250E+3	6,551968E-1	1,631250E+3	7,077606E-1	1,631250E+3	7,312729E-1
1,632812E+3	4,491627E-1	1,632812E+3	4,474122E-1	1,632812E+3	4,654220E-1	1,632812E+3	5,302434E-1	1,632812E+3	6,537260E-1	1,632812E+3	7,043817E-1	1,632812E+3	7,338877E-1
1,634375E+3	4,454362E-1	1,634375E+3	4,470428E-1	1,634375E+3	4,635548E-1	1,634375E+3	5,268614E-1	1,634375E+3	6,511455E-1	1,634375E+3	7,090151E-1	1,634375E+3	7,346065E-1
1,635937E+3	4,507156E-1	1,635937E+3	4,445081E-1	1,635937E+3	4,635515E-1	1,635937E+3	5,264672E-1	1,635937E+3	6,552725E-1	1,635937E+3	7,110225E-1	1,635937E+3	7,400051E-1
1,637500E+3	4,458218E-1	1,637500E+3	4,435617E-1	1,637500E+3	4,640045E-1	1,637500E+3	5,316529E-1	1,637500E+3	6,531805E-1	1,637500E+3	7,092379E-1	1,637500E+3	7,338028E-1
1,639062E+3	4,401052E-1	1,639062E+3	4,447678E-1	1,639062E+3	4,666386E-1	1,639062E+3	5,275455E-1	1,639062E+3	6,461878E-1	1,639062E+3	7,095286E-1	1,639062E+3	7,292321E-1
1,640625E+3	4,439823E-1	1,640625E+3	4,477167E-1	1,640625E+3	4,638069E-1	1,640625E+3	5,194612E-1	1,640625E+3	6,471488E-1	1,640625E+3	7,109678E-1	1,640625E+3	7,333362E-1
1,642187E+3	4,397548E-1	1,642187E+3	4,464801E-1	1,642187E+3	4,640321E-1	1,642187E+3	5,189338E-1	1,642187E+3	6,568941E-1	1,642187E+3	7,098935E-1	1,642187E+3	7,370125E-1
1,643750E+3	4,431490E-1	1,643750E+3	4,457015E-1	1,643750E+3	4,621185E-1	1,643750E+3	5,174043E-1	1,643750E+3	6,508432E-1	1,643750E+3	7,043476E-1	1,643750E+3	7,328933E-1
1,645312E+3	4,476419E-1	1,645312E+3	4,481324E-1	1,645312E+3	4,650555E-1	1,645312E+3	5,199833E-1	1,645312E+3	6,483984E-1	1,645312E+3	6,999201E-1	1,645312E+3	7,363202E-1
1,646875E+3	4,472827E-1	1,646875E+3	4,463040E-1	1,646875E+3	4,635222E-1	1,646875E+3	5,233521E-1	1,646875E+3	6,518498E-1	1,646875E+3	7,017573E-1	1,646875E+3	7,351152E-1
1,648437E+3	4,400319E-1	1,648437E+3	4,445219E-1	1,648437E+3	4,606084E-1	1,648437E+3	5,289827E-1	1,648437E+3	6,489876E-1	1,648437E+3	7,028142E-1	1,648437E+3	7,330959E-1
1,650000E+3	4,465688E-1	1,650000E+3	4,452550E-1	1,650000E+3	4,612225E-1	1,650000E+3	5,229388E-1	1,650000E+3	6,506396E-1	1,650000E+3	7,052900E-1	1,650000E+3	7,315367E-1
1,651562E+3	4,478674E-1	1,651562E+3	4,451317E-1	1,651562E+3	4,617333E-1	1,651562E+3	5,232507E-1	1,651562E+3	6,504854E-1	1,651562E+3	6,999668E-1	1,651562E+3	7,307888E-1
1,653125E+3	4,469240E-1	1,653125E+3	4,452135E-1	1,653125E+3	4,610553E-1	1,653125E+3	5,204817E-1	1,653125E+3	6,495850E-1	1,653125E+3	7,071368E-1	1,653125E+3	7,282766E-1
1,654687E+3	4,417202E-1	1,654687E+3	4,471636E-1	1,654687E+3	4,596007E-1	1,654687E+3	5,196491E-1	1,654687E+3	6,450095E-1	1,654687E+3	7,139908E-1	1,654687E+3	7,288740E-1
1,656250E+3	4,477008E-1	1,656250E+3	4,470483E-1	1,656250E+3	4,605071E-1	1,656250E+3	5,236108E-1	1,656250E+3	6,423044E-1	1,656250E+3	7,091628E-1	1,656250E+3	7,304368E-1
1,657812E+3	4,472025E-1	1,657812E+3	4,477928E-1	1,657812E+3	4,645614E-1	1,657812E+3	5,244260E-1	1,657812E+3	6,468493E-1	1,657812E+3	7,043271E-1	1,657812E+3	7,342056E-1
1,659375E+3	4,473852E-1	1,659375E+3	4,468862E-1	1,659375E+3	4,651794E-1	1,659375E+3	5,236108E-1	1,659375E+3	6,502513E-1	1,659375E+3	7,045108E-1	1,659375E+3	7,385106E-1
1,660937E+3	4,474825E-1	1,660937E+3	4,482673E-1	1,660937E+3	4,620168E-1	1,660937E+3	5,226133E-1	1,660937E+3	6,525214E-1	1,660937E+3	7,101306E-1	1,660937E+3	7,351155E-1
1,662500E+3	4,409975E-1	1,662500E+3	4,431871E-1	1,662500E+3	4,630602E-1	1,662500E+3	5,244018E-1	1,662500E+3	6,523856E-1	1,662500E+3	7,084264E-1	1,662500E+3	7,295970E-1
1,664062E+3	4,440409E-1	1,664062E+3	4,473666E-1	1,664062E+3	4,635855E-1	1,664062E+3	5,225102E-1	1,664062E+3	6,480156E-1	1,664062E+3	7,063749E-1	1,664062E+3	7,367268E-1
1,665625E+3	4,494287E-1	1,665625E+3	4,498933E-1	1,665625E+3	4,637047E-1	1,665625E+3	5,245056E-1	1,665625E+3	6,444996E-1	1,665625E+3	7,023116E-1	1,665625E+3	7,346001E-1
1,667187E+3	4,469880E-1	1,667187E+3	4,481490E-1	1,667187E+3	4,639811E-1	1,667187E+3	5,247651E-1	1,667187E+3	6,495995E-1	1,667187E+3	7,011044E-1	1,667187E+3	7,332246E-1
1,668750E+3	4,452833E-1	1,668750E+3	4,444262E-1	1,668750E+3	4,620264E-1	1,668750E+3	5,194383E-1	1,668750E+3	6,498955E-1	1,668750E+3	7,058567E-1	1,668750E+3	7,324795E-1
1,670312E+3	4,465765E-1	1,670312E+3	4,475877E-1	1,670312E+3	4,640026E-1	1,670312E+3	5,219400E-1	1,670312E+3	6,527798E-1	1,670312E+3	7,106918E-1	1,670312E+3	7,292208E-1
1,671875E+3	4,469307E-1	1,671875E+3	4,490858E-1	1,671875E+3	4,631394E-1	1,671875E+3	5,248579E-1	1,671875E+3	6,587894E-1	1,671875E+3	7,085320E-1	1,671875E+3	7,272257E-1
1,673437E+3	4,527265E-1	1,673437E+3	4,472201E-1	1,673437E+3	4,647189E-1	1,673437E+3	5,242848E-1	1,673437E+3	6,514126E-1	1,673437E+3	7,049163E-1	1,673437E+3	7,301706E-1
1,675000E+3	4,535436E-1	1,675000E+3	4,510983E-1	1,675000E+3	4,672473E-1	1,675000E+3	5,252180E-1	1,675000E+3	6,528101E-1	1,675000E+3	7,080740E-1	1,675000E+3	7,319916E-1
1,676562E+3	4,494973E-1	1,676562E+3	4,533617E-1	1,676562E+3	4,653680E-1	1,676562E+3	5,259532E-1	1,676562E+3	6,478836E-1	1,676562E+3	7,046806E-1	1,676562E+3	7,320632E-1
1,678125E+3	4,490735E-1	1,678125E+3	4,523789E-1	1,678125E+3	4,634952E-1	1,678125E+3	5,258899E-1	1,678125E+3	6,525146E-1	1,678125E+3	7,039882E-1	1,678125E+3	7,355757E-1
1,679687E+3	4,514370E-1	1,679687E+3	4,525493E-1	1,679687E+3	4,678498E-1	1,679687E+3	5,265989E-1	1,679687E+3	6,490003E-1	1,679687E+3	7,110035E-1	1,679687E+3	7,347202E-1
