Sample 1 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 1 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 2 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 2 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 3 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 3 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 4 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 4 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 5 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 5 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 6 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 6 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 7 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 7 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	
5,265625E+2	6,541919E-1	5,265625E+2	5,834821E-1	5,265625E+2	6,537135E-1	5,265625E+2	5,811496E-1	5,265625E+2	6,936302E-1	5,265625E+2	5,693578E-1	5,265625E+2	8,528548E-1	5,265625E+2	4,460329E-1	5,265625E+2	1,443025E+0	5,265625E+2	6,653085E-2	5,265625E+2	2,001068E+0	5,265625E+2	-2,458639E-1	5,265625E+2	2,507495E+0	5,265625E+2	-6,390248E-1
5,281250E+2	6,537392E-1	5,281250E+2	6,018679E-1	5,281250E+2	6,593359E-1	5,281250E+2	6,046277E-1	5,281250E+2	6,958628E-1	5,281250E+2	5,888508E-1	5,281250E+2	8,624308E-1	5,281250E+2	4,612193E-1	5,281250E+2	1,444702E+0	5,281250E+2	6,093003E-2	5,281250E+2	1,956885E+0	5,281250E+2	-2,108261E-1	5,281250E+2	2,520784E+0	5,281250E+2	-6,201391E-1
5,296875E+2	6,542279E-1	5,296875E+2	6,159707E-1	5,296875E+2	6,629820E-1	5,296875E+2	6,133575E-1	5,296875E+2	6,941830E-1	5,296875E+2	5,939037E-1	5,296875E+2	8,672267E-1	5,296875E+2	4,692202E-1	5,296875E+2	1,429345E+0	5,296875E+2	5,945710E-2	5,296875E+2	1,899285E+0	5,296875E+2	-1,764582E-1	5,296875E+2	2,505183E+0	5,296875E+2	-6,051407E-1
5,312500E+2	6,640629E-1	5,312500E+2	6,368488E-1	5,312500E+2	6,698134E-1	5,312500E+2	6,295809E-1	5,312500E+2	7,088334E-1	5,312500E+2	6,169810E-1	5,312500E+2	8,815477E-1	5,312500E+2	5,007107E-1	5,312500E+2	1,480248E+0	5,312500E+2	9,098110E-2	5,312500E+2	1,946114E+0	5,312500E+2	-1,980420E-1	5,312500E+2	2,427600E+0	5,312500E+2	-6,420632E-1
5,328125E+2	6,690708E-1	5,328125E+2	6,556855E-1	5,328125E+2	6,736185E-1	5,328125E+2	6,498787E-1	5,328125E+2	7,047476E-1	5,328125E+2	6,284496E-1	5,328125E+2	8,739388E-1	5,328125E+2	5,071563E-1	5,328125E+2	1,476514E+0	5,328125E+2	9,793327E-2	5,328125E+2	1,953005E+0	5,328125E+2	-1,885616E-1	5,328125E+2	2,442310E+0	5,328125E+2	-6,012910E-1
5,343750E+2	6,652186E-1	5,343750E+2	6,760041E-1	5,343750E+2	6,830353E-1	5,343750E+2	6,714530E-1	5,343750E+2	7,115123E-1	5,343750E+2	6,542588E-1	5,343750E+2	8,852825E-1	5,343750E+2	5,183894E-1	5,343750E+2	1,457207E+0	5,343750E+2	1,035409E-1	5,343750E+2	1,959445E+0	5,343750E+2	-1,480616E-1	5,343750E+2	2,574167E+0	5,343750E+2	-5,185852E-1
5,359375E+2	6,514591E-1	5,359375E+2	6,937747E-1	5,359375E+2	6,784479E-1	5,359375E+2	6,892235E-1	5,359375E+2	7,044651E-1	5,359375E+2	6,708650E-1	5,359375E+2	8,705131E-1	5,359375E+2	5,413228E-1	5,359375E+2	1,425322E+0	5,359375E+2	1,386951E-1	5,359375E+2	1,962056E+0	5,359375E+2	-1,243052E-1	5,359375E+2	2,619225E+0	5,359375E+2	-5,441102E-1
5,375000E+2	6,868021E-1	5,375000E+2	7,111538E-1	5,375000E+2	6,804654E-1	5,375000E+2	7,073433E-1	5,375000E+2	7,109165E-1	5,375000E+2	6,951419E-1	5,375000E+2	8,885441E-1	5,375000E+2	5,536717E-1	5,375000E+2	1,483655E+0	5,375000E+2	1,377015E-1	5,375000E+2	1,980149E+0	5,375000E+2	-2,094118E-1	5,375000E+2	2,570157E+0	5,375000E+2	-6,288266E-1
5,390625E+2	6,972064E-1	5,390625E+2	7,376611E-1	5,390625E+2	6,986249E-1	5,390625E+2	7,283291E-1	5,390625E+2	7,296716E-1	5,390625E+2	7,061266E-1	5,390625E+2	8,900437E-1	5,390625E+2	5,629610E-1	5,390625E+2	1,499919E+0	5,390625E+2	1,595002E-1	5,390625E+2	2,024174E+0	5,390625E+2	-1,364448E-1	5,390625E+2	2,537205E+0	5,390625E+2	-5,544332E-1
5,406250E+2	6,934814E-1	5,406250E+2	7,483374E-1	5,406250E+2	6,958762E-1	5,406250E+2	7,435157E-1	5,406250E+2	7,361313E-1	5,406250E+2	7,325455E-1	5,406250E+2	9,067224E-1	5,406250E+2	5,965044E-1	5,406250E+2	1,499472E+0	5,406250E+2	1,689558E-1	5,406250E+2	1,994015E+0	5,406250E+2	-1,449099E-1	5,406250E+2	2,590314E+0	5,406250E+2	-5,171831E-1
5,421875E+2	6,910117E-1	5,421875E+2	7,452205E-1	5,421875E+2	7,133743E-1	5,421875E+2	7,693640E-1	5,421875E+2	7,388123E-1	5,421875E+2	7,486610E-1	5,421875E+2	9,118246E-1	5,421875E+2	6,054077E-1	5,421875E+2	1,488414E+0	5,421875E+2	2,050079E-1	5,421875E+2	2,001923E+0	5,421875E+2	-9,354295E-2	5,421875E+2	2,645755E+0	5,421875E+2	-4,733374E-1
5,437500E+2	6,922169E-1	5,437500E+2	8,062575E-1	5,437500E+2	7,117027E-1	5,437500E+2	8,062470E-1	5,437500E+2	7,468838E-1	5,437500E+2	7,855016E-1	5,437500E+2	9,260651E-1	5,437500E+2	6,436421E-1	5,437500E+2	1,539780E+0	5,437500E+2	2,236446E-1	5,437500E+2	2,058604E+0	5,437500E+2	-6,143595E-2	5,437500E+2	2,672149E+0	5,437500E+2	-5,880171E-1
5,453125E+2	7,347113E-1	5,453125E+2	8,263215E-1	5,453125E+2	7,222538E-1	5,453125E+2	8,231823E-1	5,453125E+2	7,548922E-1	5,453125E+2	8,002458E-1	5,453125E+2	9,387568E-1	5,453125E+2	6,578597E-1	5,453125E+2	1,544299E+0	5,453125E+2	2,216969E-1	5,453125E+2	2,032563E+0	5,453125E+2	-1,206620E-1	5,453125E+2	2,564408E+0	5,453125E+2	-5,579627E-1
5,468750E+2	7,693009E-1	5,468750E+2	8,574108E-1	5,468750E+2	7,360277E-1	5,468750E+2	8,373538E-1	5,468750E+2	7,677358E-1	5,468750E+2	8,072089E-1	5,468750E+2	9,432654E-1	5,468750E+2	6,746446E-1	5,468750E+2	1,523169E+0	5,468750E+2	2,435631E-1	5,468750E+2	2,034532E+0	5,468750E+2	-1,161075E-1	5,468750E+2	2,579252E+0	5,468750E+2	-5,001558E-1
5,484375E+2	7,642815E-1	5,484375E+2	8,752169E-1	5,484375E+2	7,399126E-1	5,484375E+2	8,501361E-1	5,484375E+2	7,744058E-1	5,484375E+2	8,312402E-1	5,484375E+2	9,395788E-1	5,484375E+2	6,877890E-1	5,484375E+2	1,553732E+0	5,484375E+2	2,668904E-1	5,484375E+2	2,070682E+0	5,484375E+2	-9,761839E-2	5,484375E+2	2,490748E+0	5,484375E+2	-4,752893E-1
5,500000E+2	7,195240E-1	5,500000E+2	8,699129E-1	5,500000E+2	7,395753E-1	5,500000E+2	8,495817E-1	5,500000E+2	7,718043E-1	5,500000E+2	8,364584E-1	5,500000E+2	9,333926E-1	5,500000E+2	6,861878E-1	5,500000E+2	1,533345E+0	5,500000E+2	2,109045E-1	5,500000E+2	2,084350E+0	5,500000E+2	-6,979822E-2	5,500000E+2	2,522311E+0	5,500000E+2	-4,358042E-1
5,515625E+2	7,236465E-1	5,515625E+2	8,870029E-1	5,515625E+2	7,473497E-1	5,515625E+2	8,681429E-1	5,515625E+2	7,788343E-1	5,515625E+2	8,583876E-1	5,515625E+2	9,442320E-1	5,515625E+2	6,937366E-1	5,515625E+2	1,526665E+0	5,515625E+2	2,533163E-1	5,515625E+2	2,019612E+0	5,515625E+2	-1,639718E-1	5,515625E+2	2,546134E+0	5,515625E+2	-4,746967E-1
5,531250E+2	7,106228E-1	5,531250E+2	9,077397E-1	5,531250E+2	7,477697E-1	5,531250E+2	9,000709E-1	5,531250E+2	7,699255E-1	5,531250E+2	8,843287E-1	5,531250E+2	9,588745E-1	5,531250E+2	7,262012E-1	5,531250E+2	1,561540E+0	5,531250E+2	2,790819E-1	5,531250E+2	2,066474E+0	5,531250E+2	-7,957194E-2	5,531250E+2	2,557477E+0	5,531250E+2	-5,543241E-1
5,546875E+2	7,507641E-1	5,546875E+2	9,520755E-1	5,546875E+2	7,532594E-1	5,546875E+2	9,373265E-1	5,546875E+2	7,858581E-1	5,546875E+2	9,138460E-1	5,546875E+2	9,755177E-1	5,546875E+2	7,571204E-1	5,546875E+2	1,603072E+0	5,546875E+2	3,042225E-1	5,546875E+2	2,108795E+0	5,546875E+2	-6,684251E-2	5,546875E+2	2,526872E+0	5,546875E+2	-5,819965E-1
5,562500E+2	7,784662E-1	5,562500E+2	9,652678E-1	5,562500E+2	7,644840E-1	5,562500E+2	9,414510E-1	5,562500E+2	7,989920E-1	5,562500E+2	9,205877E-1	5,562500E+2	9,864514E-1	5,562500E+2	7,677875E-1	5,562500E+2	1,569176E+0	5,562500E+2	2,964898E-1	5,562500E+2	2,108652E+0	5,562500E+2	-1,285844E-1	5,562500E+2	2,575835E+0	5,562500E+2	-5,343103E-1
5,578125E+2	7,934324E-1	5,578125E+2	9,709798E-1	5,578125E+2	7,643340E-1	5,578125E+2	9,561438E-1	5,578125E+2	8,099860E-1	5,578125E+2	9,452749E-1	5,578125E+2	9,806501E-1	5,578125E+2	7,815262E-1	5,578125E+2	1,599809E+0	5,578125E+2	3,130689E-1	5,578125E+2	2,088446E+0	5,578125E+2	-9,029861E-2	5,578125E+2	2,675131E+0	5,578125E+2	-5,314353E-1
5,593750E+2	7,556401E-1	5,593750E+2	9,840799E-1	5,593750E+2	7,734861E-1	5,593750E+2	9,992818E-1	5,593750E+2	8,034221E-1	5,593750E+2	9,749977E-1	5,593750E+2	1,015631E+0	5,593750E+2	8,152226E-1	5,593750E+2	1,613788E+0	5,593750E+2	3,555310E-1	5,593750E+2	2,122779E+0	5,593750E+2	-5,334172E-2	5,593750E+2	2,730966E+0	5,593750E+2	-4,775312E-1
5,609375E+2	7,609780E-1	5,609375E+2	1,018162E+0	5,609375E+2	7,780338E-1	5,609375E+2	1,006112E+0	5,609375E+2	8,053943E-1	5,609375E+2	9,817054E-1	5,609375E+2	1,003406E+0	5,609375E+2	8,154753E-1	5,609375E+2	1,566042E+0	5,609375E+2	3,787141E-1	5,609375E+2	2,109890E+0	5,609375E+2	-8,797446E-2	5,609375E+2	2,624781E+0	5,609375E+2	-3,803908E-1
5,625000E+2	8,177543E-1	5,625000E+2	1,037492E+0	5,625000E+2	7,945068E-1	5,625000E+2	1,018964E+0	5,625000E+2	8,301092E-1	5,625000E+2	1,002630E+0	5,625000E+2	9,982844E-1	5,625000E+2	8,390278E-1	5,625000E+2	1,638410E+0	5,625000E+2	3,501088E-1	5,625000E+2	2,114735E+0	5,625000E+2	-5,487235E-3	5,625000E+2	2,609401E+0	5,625000E+2	-4,672981E-1
5,640625E+2	8,257742E-1	5,640625E+2	1,091798E+0	5,640625E+2	7,959301E-1	5,640625E+2	1,050193E+0	5,640625E+2	8,468670E-1	5,640625E+2	1,028108E+0	5,640625E+2	1,026537E+0	5,640625E+2	8,675796E-1	5,640625E+2	1,647097E+0	5,640625E+2	3,129311E-1	5,640625E+2	2,133921E+0	5,640625E+2	4,302995E-2	5,640625E+2	2,633222E+0	5,640625E+2	-4,780429E-1
5,656250E+2	7,892116E-1	5,656250E+2	1,089360E+0	5,656250E+2	7,972217E-1	5,656250E+2	1,077268E+0	5,656250E+2	8,413303E-1	5,656250E+2	1,046765E+0	5,656250E+2	1,030584E+0	5,656250E+2	9,009597E-1	5,656250E+2	1,624512E+0	5,656250E+2	3,674948E-1	5,656250E+2	2,189555E+0	5,656250E+2	9,278210E-2	5,656250E+2	2,632831E+0	5,656250E+2	-4,144489E-1
5,671875E+2	7,858782E-1	5,671875E+2	1,097375E+0	5,671875E+2	7,996880E-1	5,671875E+2	1,079430E+0	5,671875E+2	8,474298E-1	5,671875E+2	1,060113E+0	5,671875E+2	1,013654E+0	5,671875E+2	8,870319E-1	5,671875E+2	1,634337E+0	5,671875E+2	4,042571E-1	5,671875E+2	2,185000E+0	5,671875E+2	4,411880E-4	5,671875E+2	2,660663E+0	5,671875E+2	-4,303140E-1
5,687500E+2	8,139749E-1	5,687500E+2	1,083998E+0	5,687500E+2	8,228062E-1	5,687500E+2	1,115281E+0	5,687500E+2	8,563962E-1	5,687500E+2	1,085292E+0	5,687500E+2	1,029725E+0	5,687500E+2	8,964392E-1	5,687500E+2	1,633180E+0	5,687500E+2	4,156756E-1	5,687500E+2	2,159782E+0	5,687500E+2	1,549365E-2	5,687500E+2	2,710725E+0	5,687500E+2	-4,053312E-1
5,703125E+2	8,059667E-1	5,703125E+2	1,075626E+0	5,703125E+2	8,406538E-1	5,703125E+2	1,136830E+0	5,703125E+2	8,739711E-1	5,703125E+2	1,109473E+0	5,703125E+2	1,070917E+0	5,703125E+2	9,158647E-1	5,703125E+2	1,686545E+0	5,703125E+2	4,270986E-1	5,703125E+2	2,213771E+0	5,703125E+2	-2,135047E-3	5,703125E+2	2,640167E+0	5,703125E+2	-4,302516E-1
5,718750E+2	8,304501E-1	5,718750E+2	1,128717E+0	5,718750E+2	8,324719E-1	5,718750E+2	1,154406E+0	5,718750E+2	8,605731E-1	5,718750E+2	1,140119E+0	5,718750E+2	1,069951E+0	5,718750E+2	9,648631E-1	5,718750E+2	1,677548E+0	5,718750E+2	4,705607E-1	5,718750E+2	2,218807E+0	5,718750E+2	4,879328E-2	5,718750E+2	2,660868E+0	5,718750E+2	-4,029381E-1
5,734375E+2	8,671972E-1	5,734375E+2	1,203784E+0	5,734375E+2	8,344403E-1	5,734375E+2	1,186660E+0	5,734375E+2	8,703329E-1	5,734375E+2	1,169694E+0	5,734375E+2	1,065146E+0	5,734375E+2	1,000590E+0	5,734375E+2	1,699781E+0	5,734375E+2	5,209156E-1	5,734375E+2	2,182678E+0	5,734375E+2	1,092639E-1	5,734375E+2	2,633431E+0	5,734375E+2	-4,177740E-1
5,750000E+2	8,029042E-1	5,750000E+2	1,217305E+0	5,750000E+2	8,388311E-1	5,750000E+2	1,215510E+0	5,750000E+2	8,757157E-1	5,750000E+2	1,185005E+0	5,750000E+2	1,088841E+0	5,750000E+2	9,969839E-1	5,750000E+2	1,664044E+0	5,750000E+2	5,442625E-1	5,750000E+2	2,188148E+0	5,750000E+2	9,292133E-2	5,750000E+2	2,640496E+0	5,750000E+2	-3,749184E-1
5,765625E+2	7,836625E-1	5,765625E+2	1,202779E+0	5,765625E+2	8,488947E-1	5,765625E+2	1,226689E+0	5,765625E+2	8,743881E-1	5,765625E+2	1,196253E+0	5,765625E+2	1,069785E+0	5,765625E+2	1,024494E+0	5,765625E+2	1,661515E+0	5,765625E+2	5,498054E-1	5,765625E+2	2,217124E+0	5,765625E+2	6,415277E-2	5,765625E+2	2,654917E+0	5,765625E+2	-4,003726E-1
5,781250E+2	7,995713E-1	5,781250E+2	1,207177E+0	5,781250E+2	8,509571E-1	5,781250E+2	1,234996E+0	5,781250E+2	8,797822E-1	5,781250E+2	1,195556E+0	5,781250E+2	1,087607E+0	5,781250E+2	1,026844E+0	5,781250E+2	1,661014E+0	5,781250E+2	5,163071E-1	5,781250E+2	2,225787E+0	5,781250E+2	4,334978E-2	5,781250E+2	2,731737E+0	5,781250E+2	-3,979130E-1
5,796875E+2	8,986400E-1	5,796875E+2	1,273171E+0	5,796875E+2	8,931158E-1	5,796875E+2	1,246650E+0	5,796875E+2	9,268022E-1	5,796875E+2	1,213253E+0	5,796875E+2	1,124311E+0	5,796875E+2	1,013300E+0	5,796875E+2	1,667455E+0	5,796875E+2	4,948112E-1	5,796875E+2	2,213519E+0	5,796875E+2	-3,072770E-4	5,796875E+2	2,720401E+0	5,796875E+2	-4,333535E-1
5,812500E+2	8,648192E-1	5,812500E+2	1,282085E+0	5,812500E+2	9,060976E-1	5,812500E+2	1,278010E+0	5,812500E+2	9,379844E-1	5,812500E+2	1,249373E+0	5,812500E+2	1,126629E+0	5,812500E+2	1,053241E+0	5,812500E+2	1,710225E+0	5,812500E+2	5,163337E-1	5,812500E+2	2,196914E+0	5,812500E+2	1,862217E-2	5,812500E+2	2,717578E+0	5,812500E+2	-4,480474E-1
5,828125E+2	8,864541E-1	5,828125E+2	1,266984E+0	5,828125E+2	8,823136E-1	5,828125E+2	1,305425E+0	5,828125E+2	9,423537E-1	5,828125E+2	1,269680E+0	5,828125E+2	1,138528E+0	5,828125E+2	1,087526E+0	5,828125E+2	1,726614E+0	5,828125E+2	5,192899E-1	5,828125E+2	2,261874E+0	5,828125E+2	1,067190E-1	5,828125E+2	2,758496E+0	5,828125E+2	-4,258101E-1
5,843750E+2	9,159210E-1	5,843750E+2	1,311523E+0	5,843750E+2	9,090113E-1	5,843750E+2	1,318664E+0	5,843750E+2	9,477077E-1	5,843750E+2	1,285799E+0	5,843750E+2	1,140448E+0	5,843750E+2	1,105340E+0	5,843750E+2	1,787636E+0	5,843750E+2	5,590472E-1	5,843750E+2	2,306751E+0	5,843750E+2	9,473343E-2	5,843750E+2	2,809501E+0	5,843750E+2	-4,120869E-1
5,859375E+2	8,890937E-1	5,859375E+2	1,372923E+0	5,859375E+2	9,099299E-1	5,859375E+2	1,354293E+0	5,859375E+2	9,531207E-1	5,859375E+2	1,339144E+0	5,859375E+2	1,161241E+0	5,859375E+2	1,152686E+0	5,859375E+2	1,782974E+0	5,859375E+2	5,786453E-1	5,859375E+2	2,307384E+0	5,859375E+2	9,342725E-2	5,859375E+2	2,749125E+0	5,859375E+2	-4,276659E-1
5,875000E+2	8,531422E-1	5,875000E+2	1,315180E+0	5,875000E+2	9,253645E-1	5,875000E+2	1,362698E+0	5,875000E+2	9,473779E-1	5,875000E+2	1,341306E+0	5,875000E+2	1,150434E+0	5,875000E+2	1,162543E+0	5,875000E+2	1,748669E+0	5,875000E+2	5,933381E-1	5,875000E+2	2,336869E+0	5,875000E+2	7,154600E-2	5,875000E+2	2,765557E+0	5,875000E+2	-4,134889E-1
5,890625E+2	9,263224E-1	5,890625E+2	1,338495E+0	5,890625E+2	9,320802E-1	5,890625E+2	1,363373E+0	5,890625E+2	9,577583E-1	5,890625E+2	1,331441E+0	5,890625E+2	1,153245E+0	5,890625E+2	1,133124E+0	5,890625E+2	1,754638E+0	5,890625E+2	5,875315E-1	5,890625E+2	2,405811E+0	5,890625E+2	9,222691E-2	5,890625E+2	2,754544E+0	5,890625E+2	-4,185843E-1
5,906250E+2	9,142963E-1	5,906250E+2	1,428642E+0	5,906250E+2	9,243369E-1	5,906250E+2	1,408600E+0	5,906250E+2	9,754947E-1	5,906250E+2	1,380630E+0	5,906250E+2	1,187053E+0	5,906250E+2	1,185763E+0	5,906250E+2	1,750016E+0	5,906250E+2	6,061862E-1	5,906250E+2	2,312296E+0	5,906250E+2	1,469184E-1	5,906250E+2	2,821152E+0	5,906250E+2	-3,937119E-1
5,921875E+2	9,566367E-1	5,921875E+2	1,394978E+0	5,921875E+2	9,311048E-1	5,921875E+2	1,449897E+0	5,921875E+2	9,906553E-1	5,921875E+2	1,409202E+0	5,921875E+2	1,180224E+0	5,921875E+2	1,237849E+0	5,921875E+2	1,819055E+0	5,921875E+2	6,178070E-1	5,921875E+2	2,270657E+0	5,921875E+2	1,580398E-1	5,921875E+2	2,786324E+0	5,921875E+2	-3,665566E-1
5,937500E+2	9,737646E-1	5,937500E+2	1,428498E+0	5,937500E+2	9,603056E-1	5,937500E+2	1,452372E+0	5,937500E+2	1,004985E+0	5,937500E+2	1,426258E+0	5,937500E+2	1,163825E+0	5,937500E+2	1,230208E+0	5,937500E+2	1,822914E+0	5,937500E+2	6,551542E-1	5,937500E+2	2,336525E+0	5,937500E+2	2,449205E-1	5,937500E+2	2,798031E+0	5,937500E+2	-4,141785E-1
5,953125E+2	1,018241E+0	5,953125E+2	1,463609E+0	5,953125E+2	9,839709E-1	5,953125E+2	1,461712E+0	5,953125E+2	1,031891E+0	5,953125E+2	1,449483E+0	5,953125E+2	1,209201E+0	5,953125E+2	1,247132E+0	5,953125E+2	1,833074E+0	5,953125E+2	6,547276E-1	5,953125E+2	2,312790E+0	5,953125E+2	1,157131E-1	5,953125E+2	2,784301E+0	5,953125E+2	-4,569890E-1
5,968750E+2	1,034018E+0	5,968750E+2	1,503488E+0	5,968750E+2	9,799407E-1	5,968750E+2	1,494661E+0	5,968750E+2	1,031081E+0	5,968750E+2	1,459028E+0	5,968750E+2	1,205158E+0	5,968750E+2	1,238253E+0	5,968750E+2	1,818514E+0	5,968750E+2	6,408845E-1	5,968750E+2	2,296079E+0	5,968750E+2	9,268053E-2	5,968750E+2	2,737009E+0	5,968750E+2	-3,874357E-1
5,984375E+2	1,029916E+0	5,984375E+2	1,548319E+0	5,984375E+2	1,004484E+0	5,984375E+2	1,523254E+0	5,984375E+2	1,051158E+0	5,984375E+2	1,501872E+0	5,984375E+2	1,228754E+0	5,984375E+2	1,254696E+0	5,984375E+2	1,813930E+0	5,984375E+2	6,570538E-1	5,984375E+2	2,351979E+0	5,984375E+2	9,558942E-2	5,984375E+2	2,784226E+0	5,984375E+2	-3,830620E-1
6,000000E+2	9,950300E-1	6,000000E+2	1,552570E+0	6,000000E+2	9,955334E-1	6,000000E+2	1,544721E+0	6,000000E+2	1,041476E+0	6,000000E+2	1,522561E+0	6,000000E+2	1,214310E+0	6,000000E+2	1,301063E+0	6,000000E+2	1,860510E+0	6,000000E+2	7,314994E-1	6,000000E+2	2,371775E+0	6,000000E+2	1,451627E-1	6,000000E+2	2,899535E+0	6,000000E+2	-3,709678E-1
6,015625E+2	9,707246E-1	6,015625E+2	1,558161E+0	6,015625E+2	9,956873E-1	6,015625E+2	1,550627E+0	6,015625E+2	1,044610E+0	6,015625E+2	1,531938E+0	6,015625E+2	1,249855E+0	6,015625E+2	1,337118E+0	6,015625E+2	1,888320E+0	6,015625E+2	7,757398E-1	6,015625E+2	2,355864E+0	6,015625E+2	1,964191E-1	6,015625E+2	2,963953E+0	6,015625E+2	-3,323643E-1
6,031250E+2	1,008026E+0	6,031250E+2	1,676663E+0	6,031250E+2	1,005670E+0	6,031250E+2	1,582115E+0	6,031250E+2	1,048997E+0	6,031250E+2	1,562346E+0	6,031250E+2	1,239670E+0	6,031250E+2	1,348560E+0	6,031250E+2	1,842312E+0	6,031250E+2	7,904681E-1	6,031250E+2	2,405454E+0	6,031250E+2	1,778222E-1	6,031250E+2	2,892561E+0	6,031250E+2	-2,632980E-1
6,046875E+2	9,812459E-1	6,046875E+2	1,628738E+0	6,046875E+2	1,016828E+0	6,046875E+2	1,642838E+0	6,046875E+2	1,058207E+0	6,046875E+2	1,614215E+0	6,046875E+2	1,238955E+0	6,046875E+2	1,419896E+0	6,046875E+2	1,857068E+0	6,046875E+2	7,107682E-1	6,046875E+2	2,414211E+0	6,046875E+2	2,041332E-1	6,046875E+2	2,857247E+0	6,046875E+2	-2,621975E-1
6,062500E+2	1,046589E+0	6,062500E+2	1,626171E+0	6,062500E+2	1,062419E+0	6,062500E+2	1,653175E+0	6,062500E+2	1,090968E+0	6,062500E+2	1,638371E+0	6,062500E+2	1,290713E+0	6,062500E+2	1,433427E+0	6,062500E+2	1,937799E+0	6,062500E+2	6,933367E-1	6,062500E+2	2,452136E+0	6,062500E+2	2,374479E-1	6,062500E+2	2,828534E+0	6,062500E+2	-3,941079E-1
6,078125E+2	1,021164E+0	6,078125E+2	1,685626E+0	6,078125E+2	1,065914E+0	6,078125E+2	1,647353E+0	6,078125E+2	1,101819E+0	6,078125E+2	1,621160E+0	6,078125E+2	1,318678E+0	6,078125E+2	1,433009E+0	6,078125E+2	1,962627E+0	6,078125E+2	6,974255E-1	6,078125E+2	2,426912E+0	6,078125E+2	2,166271E-1	6,078125E+2	2,849181E+0	6,078125E+2	-3,855374E-1
6,093750E+2	1,032249E+0	6,093750E+2	1,700662E+0	6,093750E+2	1,060766E+0	6,093750E+2	1,669767E+0	6,093750E+2	1,099203E+0	6,093750E+2	1,644091E+0	6,093750E+2	1,353044E+0	6,093750E+2	1,472367E+0	6,093750E+2	1,939790E+0	6,093750E+2	7,511383E-1	6,093750E+2	2,420445E+0	6,093750E+2	1,589376E-1	6,093750E+2	2,944756E+0	6,093750E+2	-3,692178E-1
6,109375E+2	1,053157E+0	6,109375E+2	1,731205E+0	6,109375E+2	1,071283E+0	6,109375E+2	1,702399E+0	6,109375E+2	1,112815E+0	6,109375E+2	1,677167E+0	6,109375E+2	1,323783E+0	6,109375E+2	1,464586E+0	6,109375E+2	1,924733E+0	6,109375E+2	7,697752E-1	6,109375E+2	2,443495E+0	6,109375E+2	1,470981E-1	6,109375E+2	2,932365E+0	6,109375E+2	-3,052666E-1
6,125000E+2	1,034973E+0	6,125000E+2	1,757977E+0	6,125000E+2	1,078967E+0	6,125000E+2	1,736051E+0	6,125000E+2	1,110561E+0	6,125000E+2	1,716061E+0	6,125000E+2	1,309393E+0	6,125000E+2	1,473632E+0	6,125000E+2	1,924695E+0	6,125000E+2	8,286368E-1	6,125000E+2	2,482078E+0	6,125000E+2	2,807344E-1	6,125000E+2	2,984285E+0	6,125000E+2	-2,605337E-1
6,140625E+2	1,116098E+0	6,140625E+2	1,742806E+0	6,140625E+2	1,108244E+0	6,140625E+2	1,782779E+0	6,140625E+2	1,151845E+0	6,140625E+2	1,741557E+0	6,140625E+2	1,352293E+0	6,140625E+2	1,501747E+0	6,140625E+2	1,974618E+0	6,140625E+2	8,713331E-1	6,140625E+2	2,528958E+0	6,140625E+2	2,929116E-1	6,140625E+2	2,953591E+0	6,140625E+2	-2,695400E-1
6,156250E+2	1,090285E+0	6,156250E+2	1,799892E+0	6,156250E+2	1,118049E+0	6,156250E+2	1,805705E+0	6,156250E+2	1,154164E+0	6,156250E+2	1,761458E+0	6,156250E+2	1,363152E+0	6,156250E+2	1,531928E+0	6,156250E+2	1,992937E+0	6,156250E+2	8,786151E-1	6,156250E+2	2,465645E+0	6,156250E+2	2,820776E-1	6,156250E+2	2,895315E+0	6,156250E+2	-2,913187E-1
6,171875E+2	1,066233E+0	6,171875E+2	1,858121E+0	6,171875E+2	1,102357E+0	6,171875E+2	1,834212E+0	6,171875E+2	1,158903E+0	6,171875E+2	1,782712E+0	6,171875E+2	1,361911E+0	6,171875E+2	1,551191E+0	6,171875E+2	2,023730E+0	6,171875E+2	8,468713E-1	6,171875E+2	2,476763E+0	6,171875E+2	3,089481E-1	6,171875E+2	2,931127E+0	6,171875E+2	-2,860140E-1
